,GR,RO,RS,TR,MK,sum
2023-08-29 09:00:00+00:00,35.0,924.0,208.0,3.0,71.0,1241.0
2023-08-29 10:00:00+00:00,33.0,799.0,178.0,4.0,72.0,1086.0
2023-08-29 11:00:00+00:00,13.0,659.0,136.0,0.0,64.0,872.0
2023-08-29 12:00:00+00:00,13.0,565.0,112.0,2.0,55.0,747.0
2023-08-29 13:00:00+00:00,4.0,610.0,0.0,0.0,16.0,630.0
2023-08-29 14:00:00+00:00,0.0,766.0,0.0,0.0,0.0,766.0
2023-08-29 15:00:00+00:00,34.0,549.0,0.0,3.0,0.0,586.0
2023-08-29 16:00:00+00:00,50.0,665.0,0.0,0.0,5.0,720.0
2023-08-29 17:00:00+00:00,35.0,666.0,0.0,3.0,13.0,717.0
2023-08-29 18:00:00+00:00,38.0,716.0,0.0,2.0,17.0,773.0
2023-08-29 19:00:00+00:00,164.0,423.0,0.0,5.0,45.0,637.0
2023-08-29 20:00:00+00:00,256.0,349.0,0.0,2.0,91.0,698.0
2023-08-29 21:00:00+00:00,364.0,170.0,0.0,26.0,141.0,701.0
2023-08-29 22:00:00+00:00,288.0,142.0,67.0,9.0,157.0,663.0
2023-08-29 23:00:00+00:00,456.0,19.0,50.0,21.0,216.0,762.0
2023-08-30 00:00:00+00:00,498.0,9.0,49.0,27.0,221.0,804.0
2023-08-30 01:00:00+00:00,478.0,19.0,37.0,22.0,201.0,757.0
2023-08-30 02:00:00+00:00,422.0,38.0,7.0,15.0,171.0,653.0
2023-08-30 03:00:00+00:00,433.0,13.0,0.0,14.0,166.0,626.0
2023-08-30 04:00:00+00:00,104.0,316.0,0.0,2.0,21.0,443.0
2023-08-30 05:00:00+00:00,65.0,743.0,0.0,0.0,30.0,838.0
2023-08-30 06:00:00+00:00,11.0,863.0,73.0,0.0,22.0,969.0
2023-08-30 07:00:00+00:00,27.0,725.0,156.0,3.0,49.0,960.0
2023-08-30 08:00:00+00:00,89.0,598.0,263.0,6.0,104.0,1060.0
2023-08-30 09:00:00+00:00,123.0,616.0,355.0,13.0,152.0,1259.0
2023-08-30 10:00:00+00:00,1.0,700.0,355.0,2.0,98.0,1156.0
2023-08-30 11:00:00+00:00,1.0,682.0,335.0,0.0,81.0,1099.0
2023-08-30 12:00:00+00:00,0.0,647.0,272.0,1.0,47.0,967.0
2023-08-30 13:00:00+00:00,0.0,552.0,170.0,1.0,54.0,777.0
2023-08-30 14:00:00+00:00,0.0,560.0,15.0,0.0,9.0,584.0
2023-08-30 15:00:00+00:00,0.0,452.0,0.0,0.0,0.0,452.0
2023-08-30 16:00:00+00:00,0.0,766.0,0.0,0.0,3.0,769.0
2023-08-30 17:00:00+00:00,0.0,863.0,0.0,1.0,11.0,875.0
2023-08-30 18:00:00+00:00,0.0,783.0,0.0,1.0,12.0,796.0
2023-08-30 19:00:00+00:00,2.0,505.0,0.0,2.0,9.0,518.0
2023-08-30 20:00:00+00:00,168.0,224.0,0.0,2.0,100.0,494.0
2023-08-30 21:00:00+00:00,187.0,158.0,28.0,4.0,120.0,497.0
2023-08-30 22:00:00+00:00,230.0,56.0,16.0,5.0,140.0,447.0
2023-08-30 23:00:00+00:00,416.0,64.0,69.0,16.0,210.0,775.0
2023-08-31 00:00:00+00:00,332.0,124.0,34.0,3.0,173.0,666.0
2023-08-31 01:00:00+00:00,387.0,63.0,14.0,6.0,183.0,653.0
2023-08-31 02:00:00+00:00,367.0,53.0,0.0,4.0,163.0,587.0
2023-08-31 03:00:00+00:00,352.0,16.0,0.0,8.0,116.0,492.0
2023-08-31 04:00:00+00:00,223.0,95.0,0.0,4.0,66.0,388.0
2023-08-31 05:00:00+00:00,180.0,436.0,0.0,2.0,68.0,686.0
2023-08-31 06:00:00+00:00,231.0,604.0,53.0,9.0,124.0,1021.0
2023-08-31 07:00:00+00:00,103.0,654.0,109.0,4.0,83.0,953.0
2023-08-31 08:00:00+00:00,230.0,369.0,166.0,5.0,154.0,924.0
2023-08-31 09:00:00+00:00,106.0,609.0,150.0,2.0,109.0,976.0
2023-08-31 10:00:00+00:00,43.0,570.0,90.0,1.0,70.0,774.0
2023-08-31 11:00:00+00:00,25.0,586.0,71.0,1.0,65.0,748.0
2023-08-31 12:00:00+00:00,26.0,475.0,6.0,0.0,56.0,563.0
2023-08-31 13:00:00+00:00,0.0,613.0,0.0,0.0,8.0,621.0
2023-08-31 14:00:00+00:00,0.0,495.0,0.0,0.0,3.0,498.0
2023-08-31 15:00:00+00:00,5.0,195.0,0.0,0.0,0.0,200.0
2023-08-31 16:00:00+00:00,59.0,448.0,0.0,1.0,15.0,523.0
2023-08-31 17:00:00+00:00,95.0,536.0,0.0,0.0,31.0,662.0
2023-08-31 18:00:00+00:00,93.0,466.0,0.0,1.0,42.0,602.0
2023-08-31 19:00:00+00:00,89.0,482.0,14.0,4.0,65.0,654.0
2023-08-31 20:00:00+00:00,320.0,124.0,4.0,14.0,148.0,610.0
2023-08-31 21:00:00+00:00,400.0,7.0,65.0,14.0,208.0,694.0
2023-08-31 22:00:00+00:00,434.0,4.0,90.0,13.0,236.0,777.0
2023-08-31 23:00:00+00:00,509.0,4.0,131.0,20.0,274.0,938.0
2023-09-01 00:00:00+00:00,441.0,76.0,180.0,15.0,254.0,966.0
2023-09-01 01:00:00+00:00,460.0,77.0,176.0,25.0,252.0,990.0
2023-09-01 02:00:00+00:00,464.0,101.0,173.0,17.0,250.0,1005.0
2023-09-01 03:00:00+00:00,455.0,79.0,113.0,12.0,224.0,883.0
2023-09-01 04:00:00+00:00,355.0,106.0,52.0,9.0,174.0,696.0
2023-09-01 05:00:00+00:00,295.0,220.0,122.0,6.0,189.0,832.0
2023-09-01 06:00:00+00:00,289.0,405.0,265.0,10.0,219.0,1188.0
2023-09-01 07:00:00+00:00,272.0,561.0,341.0,10.0,213.0,1397.0
2023-09-01 08:00:00+00:00,334.0,497.0,381.0,14.0,224.0,1450.0
2023-09-01 09:00:00+00:00,335.0,491.0,378.0,18.0,223.0,1445.0
2023-09-01 10:00:00+00:00,384.0,318.0,318.0,26.0,234.0,1280.0
2023-09-01 11:00:00+00:00,377.0,385.0,323.0,24.0,235.0,1344.0
2023-09-01 12:00:00+00:00,387.0,215.0,242.0,24.0,224.0,1092.0
2023-09-01 13:00:00+00:00,387.0,97.0,144.0,14.0,206.0,848.0
2023-09-01 14:00:00+00:00,415.0,7.0,0.0,18.0,183.0,623.0
2023-09-01 15:00:00+00:00,357.0,1.0,0.0,14.0,144.0,516.0
2023-09-01 16:00:00+00:00,285.0,83.0,0.0,7.0,128.0,503.0
2023-09-01 17:00:00+00:00,318.0,125.0,0.0,3.0,142.0,588.0
2023-09-01 18:00:00+00:00,220.0,235.0,0.0,2.0,120.0,577.0
2023-09-01 19:00:00+00:00,364.0,123.0,0.0,30.0,165.0,682.0
2023-09-01 20:00:00+00:00,427.0,1.0,0.0,9.0,189.0,626.0
2023-09-01 21:00:00+00:00,477.0,0.0,1.0,41.0,232.0,751.0
2023-09-01 22:00:00+00:00,453.0,0.0,41.0,30.0,220.0,744.0
2023-09-01 23:00:00+00:00,448.0,1.0,90.0,17.0,226.0,782.0
2023-09-02 00:00:00+00:00,482.0,6.0,103.0,22.0,236.0,849.0
2023-09-02 01:00:00+00:00,547.0,2.0,76.0,46.0,234.0,905.0
2023-09-02 02:00:00+00:00,497.0,7.0,90.0,26.0,227.0,847.0
2023-09-02 03:00:00+00:00,480.0,2.0,99.0,19.0,230.0,830.0
2023-09-02 04:00:00+00:00,278.0,181.0,132.0,16.0,167.0,774.0
2023-09-02 05:00:00+00:00,315.0,196.0,145.0,18.0,199.0,873.0
2023-09-02 06:00:00+00:00,306.0,367.0,318.0,14.0,237.0,1242.0
2023-09-02 07:00:00+00:00,309.0,549.0,438.0,31.0,238.0,1565.0
2023-09-02 08:00:00+00:00,417.0,392.0,452.0,78.0,270.0,1609.0
2023-09-02 09:00:00+00:00,445.0,340.0,433.0,97.0,278.0,1593.0
2023-09-02 10:00:00+00:00,482.0,215.0,374.0,98.0,277.0,1446.0
2023-09-02 11:00:00+00:00,493.0,76.0,289.0,190.0,267.0,1315.0
2023-09-02 12:00:00+00:00,471.0,12.0,227.0,191.0,249.0,1150.0
2023-09-02 13:00:00+00:00,480.0,5.0,188.0,96.0,248.0,1017.0
2023-09-02 14:00:00+00:00,428.0,1.0,112.0,32.0,224.0,797.0
2023-09-02 15:00:00+00:00,168.0,23.0,0.0,15.0,117.0,323.0
2023-09-02 16:00:00+00:00,55.0,333.0,0.0,2.0,71.0,461.0
2023-09-02 17:00:00+00:00,120.0,463.0,0.0,0.0,92.0,675.0
2023-09-02 18:00:00+00:00,146.0,364.0,20.0,2.0,130.0,662.0
2023-09-02 19:00:00+00:00,80.0,250.0,30.0,7.0,115.0,482.0
2023-09-02 20:00:00+00:00,168.0,49.0,0.0,2.0,147.0,366.0
2023-09-02 21:00:00+00:00,258.0,10.0,0.0,14.0,157.0,439.0
2023-09-02 22:00:00+00:00,244.0,38.0,21.0,13.0,160.0,476.0
2023-09-02 23:00:00+00:00,245.0,68.0,41.0,10.0,153.0,517.0
2023-09-03 00:00:00+00:00,75.0,361.0,101.0,1.0,90.0,628.0
2023-09-03 01:00:00+00:00,137.0,287.0,91.0,6.0,111.0,632.0
2023-09-03 02:00:00+00:00,192.0,189.0,71.0,4.0,134.0,590.0
2023-09-03 03:00:00+00:00,167.0,214.0,76.0,4.0,126.0,587.0
2023-09-03 04:00:00+00:00,136.0,351.0,109.0,6.0,127.0,729.0
2023-09-03 05:00:00+00:00,81.0,538.0,218.0,9.0,134.0,980.0
2023-09-03 06:00:00+00:00,52.0,801.0,395.0,3.0,163.0,1414.0
2023-09-03 07:00:00+00:00,88.0,825.0,516.0,9.0,211.0,1649.0
2023-09-03 08:00:00+00:00,133.0,690.0,544.0,14.0,227.0,1608.0
2023-09-03 09:00:00+00:00,125.0,547.0,487.0,17.0,206.0,1382.0
2023-09-03 10:00:00+00:00,155.0,388.0,418.0,79.0,196.0,1236.0
2023-09-03 11:00:00+00:00,253.0,127.0,316.0,383.0,189.0,1268.0
2023-09-03 12:00:00+00:00,281.0,16.0,165.0,410.0,151.0,1023.0
2023-09-03 13:00:00+00:00,283.0,15.0,124.0,232.0,155.0,809.0
2023-09-03 14:00:00+00:00,254.0,34.0,93.0,31.0,158.0,570.0
2023-09-03 15:00:00+00:00,205.0,6.0,0.0,10.0,100.0,321.0
2023-09-03 16:00:00+00:00,8.0,331.0,0.0,2.0,5.0,346.0
2023-09-03 17:00:00+00:00,0.0,323.0,0.0,1.0,7.0,331.0
2023-09-03 18:00:00+00:00,3.0,250.0,34.0,2.0,52.0,341.0
2023-09-03 19:00:00+00:00,48.0,230.0,61.0,8.0,72.0,419.0
2023-09-03 20:00:00+00:00,122.0,24.0,50.0,6.0,88.0,290.0
2023-09-03 21:00:00+00:00,254.0,15.0,70.0,42.0,133.0,514.0
2023-09-03 22:00:00+00:00,271.0,98.0,134.0,14.0,148.0,665.0
2023-09-03 23:00:00+00:00,391.0,161.0,139.0,38.0,190.0,919.0
2023-09-04 00:00:00+00:00,277.0,258.0,177.0,14.0,151.0,877.0
2023-09-04 01:00:00+00:00,304.0,214.0,182.0,15.0,172.0,887.0
2023-09-04 02:00:00+00:00,295.0,193.0,135.0,8.0,166.0,797.0
2023-09-04 03:00:00+00:00,258.0,229.0,116.0,7.0,143.0,753.0
2023-09-04 04:00:00+00:00,131.0,336.0,90.0,5.0,88.0,650.0
2023-09-04 05:00:00+00:00,51.0,419.0,94.0,3.0,64.0,631.0
2023-09-04 06:00:00+00:00,108.0,277.0,73.0,5.0,108.0,571.0
2023-09-04 07:00:00+00:00,322.0,89.0,66.0,15.0,205.0,697.0
2023-09-04 08:00:00+00:00,443.0,2.0,24.0,17.0,242.0,728.0
2023-09-04 09:00:00+00:00,518.0,0.0,48.0,56.0,259.0,881.0
2023-09-04 10:00:00+00:00,473.0,5.0,42.0,42.0,243.0,805.0
2023-09-04 11:00:00+00:00,481.0,26.0,57.0,70.0,242.0,876.0
