,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2023-03-02 02:00:00+01:00,262.0,4320.0,46.0,1820.0,8482.0,320.0,0.0,305.0,0.0,0.0,306.0
2023-03-02 03:00:00+01:00,262.0,4388.0,48.0,1810.0,8422.0,321.0,0.0,305.0,0.0,0.0,259.0
2023-03-02 04:00:00+01:00,263.0,4454.0,48.0,1777.0,8495.0,318.0,0.0,305.0,0.0,0.0,224.0
2023-03-02 05:00:00+01:00,264.0,4623.0,48.0,2081.0,8916.0,316.0,0.0,305.0,0.0,0.0,190.0
2023-03-02 06:00:00+01:00,263.0,5080.0,51.0,2337.0,9655.0,317.0,27.0,305.0,25.0,52.0,162.0
2023-03-02 07:00:00+01:00,269.0,5289.0,52.0,2355.0,10522.0,315.0,196.0,305.0,29.0,748.0,111.0
2023-03-02 08:00:00+01:00,270.0,4951.0,52.0,2330.0,10898.0,305.0,494.0,333.0,29.0,2040.0,78.0
2023-03-02 09:00:00+01:00,270.0,4886.0,47.0,2295.0,10165.0,300.0,178.0,337.0,29.0,3217.0,61.0
2023-03-02 10:00:00+01:00,270.0,4968.0,44.0,2087.0,9574.0,300.0,52.0,322.0,4.0,4094.0,55.0
2023-03-02 11:00:00+01:00,270.0,4840.0,44.0,2022.0,9134.0,305.0,48.0,319.0,0.0,4722.0,64.0
2023-03-02 12:00:00+01:00,269.0,4886.0,44.0,2008.0,9040.0,302.0,47.0,319.0,0.0,4945.0,83.0
2023-03-02 13:00:00+01:00,266.0,4944.0,44.0,1994.0,8898.0,289.0,46.0,312.0,0.0,4678.0,82.0
2023-03-02 14:00:00+01:00,269.0,4806.0,45.0,1899.0,8629.0,292.0,45.0,312.0,0.0,3890.0,111.0
2023-03-02 15:00:00+01:00,270.0,5038.0,47.0,2288.0,9122.0,277.0,46.0,311.0,0.0,2611.0,126.0
2023-03-02 16:00:00+01:00,271.0,5045.0,44.0,2323.0,10100.0,311.0,15.0,316.0,25.0,976.0,161.0
2023-03-02 17:00:00+01:00,267.0,4929.0,38.0,2315.0,11115.0,333.0,496.0,317.0,29.0,77.0,257.0
2023-03-02 18:00:00+01:00,269.0,4861.0,38.0,2338.0,11322.0,340.0,991.0,317.0,53.0,0.0,366.0
2023-03-02 19:00:00+01:00,267.0,4841.0,36.0,2341.0,11287.0,339.0,955.0,317.0,57.0,0.0,364.0
2023-03-02 20:00:00+01:00,270.0,4863.0,36.0,2337.0,11189.0,341.0,403.0,322.0,57.0,0.0,369.0
2023-03-02 21:00:00+01:00,269.0,4822.0,37.0,2329.0,10192.0,340.0,9.0,308.0,57.0,0.0,375.0
2023-03-02 22:00:00+01:00,265.0,4614.0,38.0,2160.0,9312.0,343.0,0.0,291.0,57.0,0.0,491.0
2023-03-02 23:00:00+01:00,261.0,4127.0,39.0,1721.0,9078.0,346.0,0.0,289.0,7.0,0.0,643.0
2023-03-03 00:00:00+01:00,262.0,4422.0,42.0,1885.0,8788.0,339.0,0.0,291.0,0.0,0.0,792.0
2023-03-03 01:00:00+01:00,260.0,4547.0,44.0,1939.0,8672.0,337.0,0.0,291.0,0.0,0.0,843.0
2023-03-03 02:00:00+01:00,262.0,4571.0,46.0,2038.0,8544.0,337.0,0.0,291.0,0.0,0.0,1007.0
2023-03-03 03:00:00+01:00,260.0,4554.0,48.0,2056.0,8721.0,333.0,0.0,295.0,0.0,0.0,1220.0
2023-03-03 04:00:00+01:00,262.0,4623.0,51.0,2055.0,8777.0,332.0,0.0,305.0,0.0,0.0,1182.0
2023-03-03 05:00:00+01:00,262.0,4708.0,56.0,2105.0,8824.0,331.0,0.0,305.0,25.0,0.0,1146.0
2023-03-03 06:00:00+01:00,265.0,4943.0,57.0,2329.0,9669.0,331.0,29.0,292.0,29.0,48.0,1167.0
2023-03-03 07:00:00+01:00,269.0,5285.0,57.0,2357.0,10625.0,327.0,672.0,290.0,29.0,412.0,1145.0
2023-03-03 08:00:00+01:00,270.0,5327.0,52.0,2351.0,11085.0,306.0,753.0,290.0,29.0,915.0,1124.0
2023-03-03 09:00:00+01:00,270.0,5283.0,43.0,2313.0,10626.0,302.0,448.0,290.0,29.0,1600.0,1103.0
2023-03-03 10:00:00+01:00,270.0,5389.0,38.0,2073.0,9820.0,317.0,522.0,298.0,29.0,1840.0,1213.0
2023-03-03 11:00:00+01:00,269.0,5253.0,38.0,2023.0,9981.0,329.0,452.0,300.0,4.0,2236.0,1575.0
2023-03-03 12:00:00+01:00,271.0,5170.0,39.0,2007.0,9710.0,332.0,46.0,290.0,0.0,2405.0,1997.0
2023-03-03 13:00:00+01:00,269.0,5172.0,41.0,1997.0,9302.0,333.0,45.0,288.0,0.0,2297.0,2409.0
2023-03-03 14:00:00+01:00,270.0,5022.0,39.0,1954.0,8775.0,334.0,45.0,288.0,25.0,1846.0,2739.0
2023-03-03 15:00:00+01:00,270.0,5177.0,38.0,1970.0,8548.0,331.0,45.0,290.0,29.0,1042.0,2911.0
2023-03-03 16:00:00+01:00,271.0,5196.0,38.0,2276.0,8772.0,337.0,53.0,304.0,29.0,304.0,3321.0
2023-03-03 17:00:00+01:00,269.0,5040.0,37.0,2152.0,8824.0,343.0,660.0,305.0,29.0,42.0,3686.0
2023-03-03 18:00:00+01:00,269.0,5145.0,37.0,2284.0,9012.0,341.0,843.0,332.0,53.0,0.0,4109.0
2023-03-03 19:00:00+01:00,270.0,4804.0,39.0,2052.0,8726.0,340.0,816.0,335.0,57.0,0.0,4758.0
2023-03-03 20:00:00+01:00,270.0,4408.0,40.0,1789.0,8138.0,340.0,785.0,336.0,57.0,0.0,5383.0
2023-03-03 21:00:00+01:00,269.0,3583.0,43.0,1674.0,7886.0,341.0,422.0,327.0,7.0,0.0,5679.0
2023-03-03 22:00:00+01:00,261.0,2857.0,51.0,1643.0,7526.0,334.0,83.0,294.0,0.0,0.0,6087.0
2023-03-03 23:00:00+01:00,262.0,2120.0,57.0,1611.0,7120.0,332.0,0.0,289.0,0.0,0.0,6425.0
2023-03-04 00:00:00+01:00,260.0,2154.0,57.0,1543.0,6810.0,330.0,0.0,291.0,0.0,0.0,6491.0
2023-03-04 01:00:00+01:00,261.0,2168.0,57.0,1509.0,6733.0,328.0,0.0,291.0,0.0,0.0,6532.0
2023-03-04 02:00:00+01:00,261.0,2088.0,56.0,1522.0,6614.0,328.0,0.0,295.0,0.0,0.0,6407.0
2023-03-04 03:00:00+01:00,262.0,2129.0,48.0,1501.0,6686.0,328.0,10.0,295.0,0.0,0.0,6097.0
2023-03-04 04:00:00+01:00,263.0,2174.0,44.0,1516.0,6669.0,326.0,53.0,295.0,0.0,0.0,5762.0
2023-03-04 05:00:00+01:00,263.0,2112.0,45.0,1503.0,6737.0,324.0,0.0,295.0,0.0,0.0,5557.0
2023-03-04 06:00:00+01:00,264.0,2124.0,45.0,1587.0,6848.0,321.0,9.0,294.0,0.0,33.0,5423.0
2023-03-04 07:00:00+01:00,260.0,2202.0,45.0,1613.0,7280.0,321.0,5.0,289.0,50.0,330.0,5332.0
2023-03-04 08:00:00+01:00,262.0,2663.0,45.0,1647.0,7341.0,322.0,106.0,296.0,57.0,941.0,5303.0
2023-03-04 09:00:00+01:00,261.0,2944.0,44.0,1704.0,7275.0,322.0,148.0,310.0,57.0,1271.0,5626.0
2023-03-04 10:00:00+01:00,265.0,2774.0,44.0,1653.0,7296.0,321.0,14.0,310.0,57.0,1373.0,6030.0
2023-03-04 11:00:00+01:00,264.0,2614.0,44.0,1580.0,7169.0,322.0,73.0,320.0,7.0,1977.0,6400.0
2023-03-04 12:00:00+01:00,261.0,2292.0,42.0,1535.0,6999.0,321.0,59.0,302.0,0.0,2315.0,6534.0
2023-03-04 13:00:00+01:00,262.0,2312.0,42.0,1535.0,6892.0,319.0,20.0,299.0,0.0,2348.0,6577.0
2023-03-04 14:00:00+01:00,263.0,2317.0,46.0,1615.0,6876.0,316.0,0.0,297.0,0.0,2041.0,6573.0
2023-03-04 15:00:00+01:00,262.0,2334.0,48.0,1628.0,6902.0,314.0,0.0,296.0,0.0,1377.0,6467.0
2023-03-04 16:00:00+01:00,262.0,2699.0,48.0,1744.0,7276.0,328.0,6.0,316.0,0.0,642.0,5886.0
2023-03-04 17:00:00+01:00,262.0,3712.0,50.0,2061.0,7728.0,337.0,604.0,319.0,50.0,68.0,4788.0
2023-03-04 18:00:00+01:00,263.0,4201.0,57.0,2233.0,8513.0,344.0,1070.0,327.0,57.0,0.0,3950.0
2023-03-04 19:00:00+01:00,261.0,4383.0,61.0,2210.0,7996.0,344.0,968.0,332.0,57.0,0.0,3475.0
2023-03-04 20:00:00+01:00,263.0,4315.0,65.0,1944.0,7494.0,341.0,870.0,332.0,57.0,0.0,3237.0
2023-03-04 21:00:00+01:00,263.0,3986.0,66.0,1834.0,7470.0,332.0,487.0,329.0,57.0,0.0,3053.0
2023-03-04 22:00:00+01:00,260.0,3533.0,65.0,1737.0,7443.0,329.0,279.0,305.0,57.0,0.0,2873.0
2023-03-04 23:00:00+01:00,262.0,2961.0,65.0,1617.0,7115.0,328.0,256.0,300.0,7.0,0.0,2795.0
2023-03-05 00:00:00+01:00,262.0,2891.0,66.0,1599.0,6698.0,326.0,197.0,302.0,0.0,0.0,2691.0
2023-03-05 01:00:00+01:00,263.0,2766.0,68.0,1541.0,6478.0,327.0,147.0,303.0,0.0,0.0,2792.0
2023-03-05 02:00:00+01:00,264.0,2746.0,68.0,1534.0,6486.0,328.0,4.0,304.0,0.0,0.0,2913.0
2023-03-05 03:00:00+01:00,261.0,2827.0,68.0,1567.0,6510.0,324.0,0.0,304.0,0.0,0.0,2755.0
2023-03-05 04:00:00+01:00,265.0,2806.0,67.0,1562.0,6509.0,327.0,0.0,304.0,0.0,0.0,2788.0
2023-03-05 05:00:00+01:00,261.0,2872.0,66.0,1577.0,6530.0,326.0,0.0,303.0,0.0,0.0,2861.0
2023-03-05 06:00:00+01:00,263.0,2908.0,63.0,1582.0,6562.0,322.0,0.0,303.0,50.0,112.0,2969.0
2023-03-05 07:00:00+01:00,262.0,3070.0,60.0,1617.0,6706.0,322.0,0.0,289.0,57.0,747.0,2905.0
2023-03-05 08:00:00+01:00,263.0,3188.0,60.0,1650.0,6825.0,325.0,0.0,301.0,7.0,1569.0,2848.0
2023-03-05 09:00:00+01:00,262.0,3309.0,61.0,1654.0,7043.0,325.0,51.0,312.0,0.0,2163.0,3030.0
2023-03-05 10:00:00+01:00,262.0,3797.0,69.0,1644.0,7071.0,320.0,20.0,312.0,0.0,2365.0,3322.0
2023-03-05 11:00:00+01:00,261.0,3945.0,74.0,1708.0,7177.0,324.0,0.0,301.0,0.0,2547.0,3238.0
2023-03-05 12:00:00+01:00,262.0,4128.0,75.0,1760.0,7278.0,320.0,0.0,296.0,0.0,2270.0,3103.0
2023-03-05 13:00:00+01:00,264.0,4357.0,74.0,1787.0,7405.0,317.0,0.0,296.0,0.0,2251.0,2905.0
2023-03-05 14:00:00+01:00,264.0,4488.0,74.0,1730.0,7374.0,318.0,0.0,295.0,0.0,2006.0,2460.0
2023-03-05 15:00:00+01:00,262.0,4555.0,72.0,1984.0,7499.0,318.0,32.0,290.0,0.0,1410.0,2419.0
2023-03-05 16:00:00+01:00,262.0,4597.0,67.0,2039.0,7467.0,323.0,39.0,286.0,0.0,590.0,2338.0
2023-03-05 17:00:00+01:00,261.0,4805.0,64.0,2258.0,7682.0,328.0,250.0,286.0,50.0,53.0,2080.0
2023-03-05 18:00:00+01:00,264.0,4769.0,64.0,2252.0,8002.0,336.0,1318.0,287.0,57.0,0.0,2070.0
2023-03-05 19:00:00+01:00,264.0,4724.0,63.0,2236.0,8308.0,342.0,1299.0,307.0,57.0,0.0,2249.0
2023-03-05 20:00:00+01:00,263.0,4738.0,64.0,2240.0,8273.0,345.0,1123.0,315.0,57.0,0.0,2324.0
2023-03-05 21:00:00+01:00,263.0,4688.0,61.0,2211.0,8035.0,346.0,271.0,314.0,57.0,0.0,2353.0
2023-03-05 22:00:00+01:00,262.0,4452.0,63.0,1923.0,7573.0,346.0,0.0,307.0,7.0,0.0,2513.0
2023-03-05 23:00:00+01:00,262.0,4285.0,65.0,1835.0,7528.0,338.0,0.0,277.0,0.0,0.0,2385.0
2023-03-06 00:00:00+01:00,255.0,4270.0,66.0,1861.0,7507.0,331.0,0.0,286.0,0.0,0.0,2381.0
2023-03-06 01:00:00+01:00,211.0,3949.0,66.0,1682.0,7560.0,331.0,0.0,287.0,0.0,0.0,2276.0
2023-03-06 02:00:00+01:00,200.0,3941.0,65.0,1683.0,7662.0,331.0,0.0,287.0,0.0,0.0,2181.0
2023-03-06 03:00:00+01:00,233.0,3878.0,67.0,1773.0,7700.0,332.0,0.0,287.0,0.0,0.0,2051.0
2023-03-06 04:00:00+01:00,259.0,3969.0,69.0,1968.0,8192.0,329.0,0.0,287.0,0.0,0.0,1998.0
2023-03-06 05:00:00+01:00,261.0,4116.0,71.0,2059.0,8544.0,335.0,0.0,287.0,0.0,0.0,1989.0
2023-03-06 06:00:00+01:00,264.0,4514.0,72.0,2274.0,8911.0,345.0,41.0,288.0,50.0,81.0,1956.0
2023-03-06 07:00:00+01:00,270.0,4879.0,71.0,2290.0,10104.0,349.0,725.0,301.0,57.0,594.0,1789.0
2023-03-06 08:00:00+01:00,270.0,5095.0,68.0,2282.0,10544.0,346.0,727.0,333.0,57.0,1542.0,1358.0
2023-03-06 09:00:00+01:00,269.0,5075.0,69.0,2245.0,10385.0,339.0,362.0,326.0,7.0,2613.0,1123.0
2023-03-06 10:00:00+01:00,273.0,5034.0,68.0,2224.0,9477.0,331.0,214.0,313.0,0.0,3416.0,1105.0
2023-03-06 11:00:00+01:00,270.0,4611.0,67.0,1971.0,8953.0,327.0,0.0,304.0,0.0,3614.0,1059.0
2023-03-06 12:00:00+01:00,270.0,4589.0,63.0,1950.0,8982.0,330.0,0.0,286.0,0.0,3229.0,1026.0
2023-03-06 13:00:00+01:00,269.0,4702.0,64.0,1998.0,9101.0,331.0,0.0,284.0,0.0,2294.0,893.0
2023-03-06 14:00:00+01:00,270.0,5041.0,63.0,2222.0,9416.0,331.0,0.0,284.0,0.0,1818.0,813.0
2023-03-06 15:00:00+01:00,271.0,4972.0,64.0,2249.0,9902.0,330.0,0.0,284.0,0.0,1278.0,682.0
2023-03-06 16:00:00+01:00,270.0,5036.0,61.0,2254.0,10376.0,332.0,0.0,284.0,50.0,538.0,606.0
2023-03-06 17:00:00+01:00,269.0,5081.0,58.0,2249.0,10845.0,334.0,122.0,283.0,57.0,92.0,561.0
2023-03-06 18:00:00+01:00,269.0,5085.0,55.0,2245.0,11470.0,334.0,616.0,285.0,57.0,0.0,731.0
2023-03-06 19:00:00+01:00,272.0,5080.0,54.0,2243.0,11120.0,337.0,730.0,285.0,57.0,0.0,880.0
2023-03-06 20:00:00+01:00,271.0,5147.0,57.0,2211.0,10026.0,338.0,264.0,318.0,57.0,0.0,1090.0
2023-03-06 21:00:00+01:00,268.0,5030.0,61.0,2146.0,8858.0,340.0,26.0,323.0,7.0,0.0,1334.0
2023-03-06 22:00:00+01:00,263.0,4724.0,63.0,1962.0,8339.0,343.0,0.0,289.0,0.0,0.0,1538.0
2023-03-06 23:00:00+01:00,264.0,3792.0,65.0,1653.0,7993.0,342.0,31.0,274.0,0.0,0.0,1537.0
2023-03-07 00:00:00+01:00,264.0,3780.0,67.0,1702.0,7782.0,330.0,262.0,286.0,0.0,0.0,1531.0
2023-03-07 01:00:00+01:00,262.0,3349.0,70.0,1681.0,7745.0,326.0,264.0,285.0,0.0,0.0,1516.0
2023-03-07 02:00:00+01:00,263.0,3363.0,71.0,1680.0,7573.0,327.0,263.0,285.0,0.0,0.0,1558.0
2023-03-07 03:00:00+01:00,263.0,3313.0,71.0,1673.0,7468.0,325.0,150.0,285.0,0.0,0.0,1809.0
2023-03-07 04:00:00+01:00,262.0,3324.0,76.0,1678.0,7491.0,326.0,134.0,285.0,0.0,0.0,2132.0
2023-03-07 05:00:00+01:00,261.0,3807.0,77.0,1721.0,7723.0,334.0,159.0,276.0,0.0,0.0,2682.0
2023-03-07 06:00:00+01:00,263.0,4866.0,73.0,1976.0,7866.0,345.0,287.0,265.0,0.0,73.0,3439.0
2023-03-07 07:00:00+01:00,270.0,4981.0,69.0,1952.0,8161.0,345.0,290.0,264.0,50.0,574.0,4075.0
2023-03-07 08:00:00+01:00,272.0,4869.0,68.0,1946.0,8286.0,344.0,371.0,279.0,57.0,1475.0,4509.0
2023-03-07 09:00:00+01:00,270.0,4442.0,68.0,1804.0,7980.0,333.0,51.0,281.0,7.0,2517.0,5179.0
2023-03-07 10:00:00+01:00,270.0,3920.0,68.0,1640.0,8015.0,322.0,0.0,278.0,0.0,3376.0,5765.0
2023-03-07 11:00:00+01:00,268.0,3387.0,69.0,1573.0,7695.0,324.0,0.0,276.0,0.0,3586.0,6048.0
2023-03-07 12:00:00+01:00,271.0,3155.0,65.0,1612.0,7689.0,308.0,0.0,265.0,0.0,3071.0,6233.0
2023-03-07 13:00:00+01:00,271.0,3291.0,64.0,1674.0,7835.0,303.0,0.0,266.0,0.0,2452.0,6373.0
2023-03-07 14:00:00+01:00,271.0,3447.0,63.0,1683.0,7936.0,305.0,0.0,282.0,0.0,1819.0,6282.0
2023-03-07 15:00:00+01:00,269.0,3836.0,60.0,1750.0,8154.0,313.0,0.0,282.0,0.0,1195.0,6279.0
2023-03-07 16:00:00+01:00,271.0,4358.0,59.0,1765.0,8209.0,324.0,0.0,300.0,50.0,531.0,6314.0
2023-03-07 17:00:00+01:00,266.0,4702.0,58.0,2107.0,8313.0,329.0,32.0,302.0,57.0,95.0,6229.0
2023-03-07 18:00:00+01:00,271.0,4692.0,60.0,2119.0,8242.0,333.0,567.0,307.0,57.0,0.0,6405.0
2023-03-07 19:00:00+01:00,270.0,4051.0,61.0,1944.0,7864.0,335.0,880.0,313.0,57.0,0.0,6398.0
2023-03-07 20:00:00+01:00,270.0,4069.0,61.0,1965.0,8000.0,329.0,875.0,314.0,57.0,0.0,6197.0
2023-03-07 21:00:00+01:00,271.0,3644.0,63.0,1749.0,8064.0,328.0,707.0,289.0,7.0,0.0,6228.0
2023-03-07 22:00:00+01:00,265.0,3263.0,64.0,1718.0,7802.0,312.0,322.0,271.0,0.0,0.0,5825.0
2023-03-07 23:00:00+01:00,261.0,2730.0,64.0,1686.0,7337.0,307.0,20.0,269.0,0.0,0.0,5810.0
2023-03-08 00:00:00+01:00,262.0,2673.0,64.0,1693.0,7376.0,307.0,0.0,263.0,0.0,0.0,5717.0
2023-03-08 01:00:00+01:00,263.0,2662.0,62.0,1669.0,7323.0,307.0,0.0,271.0,0.0,0.0,5695.0
2023-03-08 02:00:00+01:00,261.0,2649.0,63.0,1683.0,7213.0,311.0,0.0,281.0,0.0,0.0,5646.0
2023-03-08 03:00:00+01:00,265.0,2695.0,67.0,1693.0,7280.0,309.0,0.0,282.0,0.0,0.0,5594.0
2023-03-08 04:00:00+01:00,265.0,2821.0,66.0,1700.0,7366.0,311.0,0.0,282.0,0.0,0.0,5550.0
2023-03-08 05:00:00+01:00,261.0,3507.0,62.0,1749.0,7611.0,329.0,0.0,282.0,0.0,0.0,5349.0
2023-03-08 06:00:00+01:00,263.0,3966.0,58.0,2018.0,7813.0,332.0,0.0,281.0,0.0,92.0,5188.0
2023-03-08 07:00:00+01:00,269.0,3908.0,55.0,1998.0,8272.0,330.0,62.0,263.0,50.0,793.0,4832.0
2023-03-08 08:00:00+01:00,271.0,4090.0,55.0,2107.0,8550.0,329.0,106.0,266.0,57.0,1976.0,4372.0
2023-03-08 09:00:00+01:00,268.0,3891.0,58.0,2064.0,8575.0,326.0,43.0,288.0,7.0,3189.0,4005.0
2023-03-08 10:00:00+01:00,255.0,4199.0,58.0,1979.0,8223.0,319.0,0.0,291.0,0.0,4221.0,3662.0
2023-03-08 11:00:00+01:00,270.0,4238.0,59.0,1977.0,8025.0,318.0,49.0,290.0,0.0,4511.0,3286.0
2023-03-08 12:00:00+01:00,261.0,3842.0,63.0,1951.0,8088.0,315.0,130.0,283.0,0.0,4248.0,2977.0
2023-03-08 13:00:00+01:00,262.0,4060.0,65.0,2035.0,8126.0,317.0,129.0,276.0,0.0,3582.0,2307.0
2023-03-08 14:00:00+01:00,269.0,4212.0,65.0,2102.0,8364.0,313.0,81.0,277.0,0.0,2568.0,1574.0
2023-03-08 15:00:00+01:00,268.0,4879.0,66.0,2237.0,8701.0,314.0,11.0,277.0,0.0,1394.0,998.0
2023-03-08 16:00:00+01:00,266.0,5091.0,67.0,2307.0,9107.0,319.0,74.0,283.0,50.0,471.0,638.0
2023-03-08 17:00:00+01:00,267.0,5166.0,68.0,2296.0,9568.0,323.0,613.0,284.0,57.0,81.0,386.0
2023-03-08 18:00:00+01:00,267.0,5171.0,66.0,2285.0,9763.0,324.0,725.0,288.0,57.0,0.0,434.0
2023-03-08 19:00:00+01:00,266.0,5198.0,68.0,2309.0,9971.0,323.0,830.0,300.0,57.0,0.0,478.0
2023-03-08 20:00:00+01:00,267.0,5126.0,67.0,2290.0,9538.0,325.0,682.0,307.0,57.0,0.0,514.0
2023-03-08 21:00:00+01:00,269.0,5056.0,68.0,2274.0,8828.0,324.0,163.0,307.0,57.0,0.0,633.0
2023-03-08 22:00:00+01:00,264.0,4627.0,67.0,2033.0,8156.0,322.0,0.0,308.0,7.0,0.0,771.0
2023-03-08 23:00:00+01:00,262.0,4268.0,70.0,1860.0,8056.0,315.0,0.0,283.0,0.0,0.0,864.0
2023-03-09 00:00:00+01:00,261.0,4198.0,69.0,1786.0,8056.0,309.0,0.0,276.0,0.0,0.0,1022.0
2023-03-09 01:00:00+01:00,263.0,4190.0,69.0,1791.0,8034.0,313.0,0.0,276.0,0.0,0.0,1249.0
2023-03-09 02:00:00+01:00,263.0,4460.0,66.0,1882.0,7815.0,314.0,0.0,275.0,0.0,0.0,1450.0
2023-03-09 03:00:00+01:00,262.0,4355.0,63.0,1792.0,7702.0,314.0,0.0,275.0,0.0,0.0,1636.0
2023-03-09 04:00:00+01:00,261.0,4156.0,62.0,1802.0,7762.0,321.0,0.0,275.0,0.0,0.0,1910.0
2023-03-09 05:00:00+01:00,263.0,3969.0,61.0,1732.0,7887.0,340.0,0.0,275.0,0.0,0.0,2250.0
2023-03-09 06:00:00+01:00,264.0,4518.0,62.0,2010.0,8237.0,340.0,0.0,257.0,50.0,55.0,2453.0
2023-03-09 07:00:00+01:00,270.0,4839.0,63.0,2046.0,8739.0,341.0,10.0,261.0,57.0,368.0,2511.0
2023-03-09 08:00:00+01:00,269.0,5125.0,69.0,2132.0,9000.0,338.0,19.0,289.0,57.0,834.0,2376.0
2023-03-09 09:00:00+01:00,274.0,5140.0,76.0,2229.0,8933.0,338.0,23.0,316.0,57.0,1392.0,1983.0
2023-03-09 10:00:00+01:00,271.0,5117.0,78.0,2267.0,8885.0,340.0,69.0,316.0,7.0,1925.0,1661.0
2023-03-09 11:00:00+01:00,267.0,5084.0,73.0,2146.0,8369.0,337.0,296.0,316.0,0.0,1945.0,1527.0
2023-03-09 12:00:00+01:00,267.0,5023.0,68.0,2161.0,8409.0,335.0,330.0,309.0,0.0,1871.0,1395.0
2023-03-09 13:00:00+01:00,269.0,5068.0,64.0,2313.0,8692.0,335.0,311.0,305.0,0.0,1758.0,1134.0
2023-03-09 14:00:00+01:00,269.0,5057.0,63.0,2305.0,8895.0,339.0,108.0,305.0,0.0,1402.0,879.0
2023-03-09 15:00:00+01:00,268.0,5114.0,65.0,2288.0,9213.0,334.0,3.0,305.0,50.0,909.0,751.0
2023-03-09 16:00:00+01:00,270.0,5088.0,68.0,2277.0,9811.0,331.0,43.0,300.0,57.0,310.0,721.0
2023-03-09 17:00:00+01:00,270.0,5123.0,70.0,2284.0,10000.0,332.0,684.0,292.0,57.0,53.0,683.0
2023-03-09 18:00:00+01:00,268.0,5259.0,72.0,2294.0,10106.0,333.0,936.0,299.0,57.0,0.0,794.0
2023-03-09 19:00:00+01:00,269.0,5250.0,71.0,2295.0,10388.0,332.0,675.0,300.0,57.0,0.0,933.0
2023-03-09 20:00:00+01:00,269.0,5234.0,69.0,2291.0,10043.0,332.0,266.0,293.0,57.0,0.0,1149.0
2023-03-09 21:00:00+01:00,269.0,5167.0,65.0,2270.0,9238.0,333.0,33.0,288.0,7.0,0.0,1249.0
2023-03-09 22:00:00+01:00,263.0,4635.0,63.0,1988.0,8357.0,332.0,0.0,276.0,0.0,0.0,1333.0
2023-03-09 23:00:00+01:00,260.0,3635.0,62.0,1688.0,8055.0,320.0,0.0,265.0,0.0,0.0,1447.0
2023-03-10 00:00:00+01:00,256.0,3993.0,60.0,1762.0,8007.0,315.0,0.0,262.0,0.0,0.0,1543.0
2023-03-10 01:00:00+01:00,254.0,4132.0,62.0,1762.0,7993.0,314.0,0.0,261.0,0.0,0.0,1849.0
2023-03-10 02:00:00+01:00,253.0,4006.0,62.0,1736.0,7711.0,314.0,0.0,261.0,0.0,0.0,2340.0
2023-03-10 03:00:00+01:00,251.0,3815.0,67.0,1703.0,7521.0,313.0,0.0,261.0,0.0,0.0,2658.0
2023-03-10 04:00:00+01:00,252.0,3908.0,70.0,1700.0,7569.0,313.0,0.0,261.0,0.0,0.0,2901.0
2023-03-10 05:00:00+01:00,257.0,3931.0,71.0,1730.0,7726.0,318.0,0.0,261.0,0.0,0.0,3268.0
2023-03-10 06:00:00+01:00,262.0,4212.0,70.0,2087.0,7833.0,334.0,0.0,263.0,50.0,93.0,3448.0
2023-03-10 07:00:00+01:00,268.0,4078.0,70.0,2039.0,8341.0,337.0,3.0,264.0,57.0,658.0,3535.0
2023-03-10 08:00:00+01:00,268.0,3874.0,71.0,1961.0,8207.0,333.0,38.0,287.0,57.0,1348.0,3652.0
2023-03-10 09:00:00+01:00,268.0,3618.0,73.0,1886.0,8089.0,313.0,5.0,322.0,57.0,1837.0,3493.0
2023-03-10 10:00:00+01:00,268.0,3370.0,76.0,1701.0,8171.0,322.0,312.0,325.0,57.0,2469.0,3238.0
2023-03-10 11:00:00+01:00,267.0,3287.0,78.0,1663.0,8091.0,309.0,68.0,316.0,7.0,3126.0,3073.0
2023-03-10 12:00:00+01:00,267.0,3474.0,79.0,1629.0,8020.0,302.0,0.0,301.0,0.0,3367.0,2752.0
2023-03-10 13:00:00+01:00,263.0,3731.0,78.0,1647.0,7778.0,303.0,0.0,301.0,0.0,2943.0,2390.0
2023-03-10 14:00:00+01:00,264.0,4175.0,77.0,1784.0,7673.0,300.0,0.0,295.0,0.0,2144.0,2012.0
2023-03-10 15:00:00+01:00,268.0,4818.0,71.0,2149.0,8027.0,298.0,5.0,292.0,0.0,1381.0,1837.0
2023-03-10 16:00:00+01:00,273.0,5142.0,69.0,2258.0,8248.0,295.0,295.0,296.0,50.0,621.0,1542.0
2023-03-10 17:00:00+01:00,274.0,5141.0,68.0,2269.0,8120.0,297.0,1036.0,299.0,57.0,82.0,1431.0
2023-03-10 18:00:00+01:00,273.0,5212.0,69.0,2286.0,8448.0,300.0,1052.0,300.0,57.0,0.0,1439.0
2023-03-10 19:00:00+01:00,279.0,5207.0,69.0,2281.0,8610.0,300.0,1023.0,314.0,57.0,0.0,1602.0
2023-03-10 20:00:00+01:00,268.0,4854.0,70.0,2146.0,8449.0,300.0,807.0,321.0,57.0,0.0,1748.0
2023-03-10 21:00:00+01:00,268.0,4565.0,71.0,2091.0,8133.0,303.0,521.0,321.0,7.0,0.0,1682.0
2023-03-10 22:00:00+01:00,264.0,4554.0,72.0,2116.0,7769.0,306.0,329.0,319.0,0.0,0.0,1777.0
