,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2024-04-25 21:45:00+03:00,547.0,274.0,300.0,0.0,384.0,2218.0,2777.0,65.0,2.0,0.0,16.0,1994.0
2024-04-25 22:00:00+03:00,544.0,288.0,299.0,0.0,381.0,2246.0,2777.0,65.0,2.0,0.0,11.0,2161.0
2024-04-25 22:15:00+03:00,546.0,301.0,297.0,0.0,372.0,2241.0,2777.0,65.0,2.0,0.0,9.0,2288.0
2024-04-25 22:30:00+03:00,542.0,305.0,295.0,0.0,369.0,2184.0,2777.0,65.0,2.0,0.0,9.0,2348.0
2024-04-25 22:45:00+03:00,536.0,302.0,294.0,0.0,367.0,2189.0,2776.0,65.0,2.0,0.0,9.0,2320.0
2024-04-25 23:00:00+03:00,535.0,299.0,284.0,0.0,365.0,2171.0,2776.0,65.0,2.0,0.0,9.0,2323.0
2024-04-25 23:15:00+03:00,521.0,299.0,280.0,0.0,360.0,2114.0,2776.0,68.0,2.0,0.0,9.0,2289.0
2024-04-25 23:30:00+03:00,525.0,294.0,278.0,0.0,357.0,2041.0,2777.0,68.0,2.0,0.0,9.0,2232.0
2024-04-25 23:45:00+03:00,524.0,292.0,274.0,0.0,357.0,2002.0,2775.0,68.0,2.0,0.0,9.0,2149.0
2024-04-26 00:00:00+03:00,518.0,288.0,261.0,0.0,357.0,2096.0,2778.0,68.0,2.0,0.0,9.0,2128.0
2024-04-26 00:15:00+03:00,523.0,295.0,252.0,0.0,351.0,2100.0,2778.0,68.0,2.0,0.0,9.0,2126.0
2024-04-26 00:30:00+03:00,524.0,290.0,252.0,0.0,348.0,2064.0,2777.0,68.0,2.0,0.0,9.0,2117.0
2024-04-26 00:45:00+03:00,522.0,264.0,252.0,0.0,346.0,1973.0,2778.0,68.0,2.0,0.0,9.0,2067.0
2024-04-26 01:00:00+03:00,509.0,247.0,250.0,0.0,347.0,1891.0,2779.0,68.0,2.0,0.0,9.0,2062.0
2024-04-26 01:15:00+03:00,514.0,246.0,253.0,0.0,345.0,1865.0,2777.0,68.0,2.0,0.0,9.0,2075.0
2024-04-26 01:30:00+03:00,516.0,244.0,252.0,0.0,346.0,1831.0,2778.0,68.0,2.0,0.0,9.0,2109.0
2024-04-26 01:45:00+03:00,524.0,242.0,252.0,0.0,347.0,1820.0,2779.0,68.0,2.0,0.0,9.0,2114.0
2024-04-26 02:00:00+03:00,523.0,245.0,253.0,0.0,352.0,1842.0,2779.0,68.0,2.0,0.0,9.0,2107.0
2024-04-26 02:15:00+03:00,523.0,257.0,252.0,0.0,357.0,1845.0,2778.0,68.0,2.0,0.0,9.0,2084.0
2024-04-26 02:30:00+03:00,513.0,259.0,252.0,0.0,356.0,1836.0,2777.0,68.0,2.0,0.0,9.0,2086.0
2024-04-26 02:45:00+03:00,510.0,260.0,251.0,0.0,353.0,1842.0,2777.0,68.0,2.0,0.0,9.0,2126.0
2024-04-26 03:00:00+03:00,512.0,260.0,252.0,0.0,353.0,1856.0,2778.0,68.0,2.0,0.0,9.0,2124.0
2024-04-26 03:15:00+03:00,514.0,262.0,254.0,0.0,352.0,1848.0,2776.0,68.0,2.0,0.0,9.0,2171.0
2024-04-26 03:30:00+03:00,518.0,260.0,254.0,0.0,354.0,1838.0,2776.0,68.0,2.0,0.0,9.0,2190.0
2024-04-26 03:45:00+03:00,526.0,261.0,256.0,0.0,356.0,1816.0,2777.0,68.0,2.0,0.0,9.0,2233.0
2024-04-26 04:00:00+03:00,523.0,261.0,254.0,0.0,357.0,1836.0,2778.0,68.0,2.0,0.0,9.0,2285.0
2024-04-26 04:15:00+03:00,516.0,261.0,256.0,0.0,358.0,1833.0,2776.0,68.0,2.0,0.0,9.0,2329.0
2024-04-26 04:30:00+03:00,527.0,260.0,255.0,0.0,358.0,1838.0,2777.0,69.0,2.0,0.0,8.0,2335.0
2024-04-26 04:45:00+03:00,533.0,260.0,254.0,0.0,361.0,1837.0,2777.0,69.0,2.0,0.0,7.0,2325.0
2024-04-26 05:00:00+03:00,537.0,260.0,257.0,0.0,362.0,1849.0,2776.0,69.0,2.0,4.0,7.0,2283.0
2024-04-26 05:15:00+03:00,540.0,260.0,255.0,0.0,363.0,1868.0,2776.0,69.0,2.0,12.0,7.0,2265.0
2024-04-26 05:30:00+03:00,540.0,258.0,255.0,0.0,368.0,1894.0,2777.0,69.0,2.0,20.0,7.0,2247.0
2024-04-26 05:45:00+03:00,541.0,258.0,254.0,0.0,371.0,1841.0,2776.0,69.0,2.0,28.0,7.0,2264.0
2024-04-26 06:00:00+03:00,542.0,257.0,255.0,0.0,379.0,1811.0,2775.0,69.0,2.0,37.0,7.0,2241.0
2024-04-26 06:15:00+03:00,540.0,251.0,258.0,0.0,386.0,1857.0,2777.0,69.0,2.0,47.0,7.0,2202.0
2024-04-26 06:30:00+03:00,536.0,254.0,257.0,0.0,386.0,1899.0,2776.0,69.0,2.0,57.0,7.0,2155.0
2024-04-26 06:45:00+03:00,536.0,295.0,260.0,0.0,390.0,1896.0,2776.0,69.0,2.0,66.0,7.0,2085.0
2024-04-26 07:00:00+03:00,549.0,295.0,267.0,0.0,396.0,1968.0,2777.0,69.0,2.0,78.0,7.0,1970.0
2024-04-26 07:15:00+03:00,553.0,297.0,267.0,0.0,397.0,2051.0,2776.0,69.0,2.0,92.0,7.0,1791.0
2024-04-26 07:30:00+03:00,553.0,304.0,268.0,0.0,396.0,2099.0,2775.0,68.0,2.0,106.0,10.0,1650.0
2024-04-26 07:45:00+03:00,553.0,315.0,269.0,0.0,413.0,2131.0,2777.0,66.0,2.0,120.0,18.0,1534.0
2024-04-26 08:00:00+03:00,559.0,348.0,267.0,0.0,439.0,2181.0,2774.0,66.0,2.0,137.0,26.0,1428.0
2024-04-26 08:15:00+03:00,559.0,356.0,269.0,0.0,453.0,2261.0,2775.0,66.0,2.0,157.0,32.0,1355.0
2024-04-26 08:30:00+03:00,562.0,358.0,268.0,0.0,456.0,2340.0,2775.0,66.0,2.0,176.0,34.0,1299.0
2024-04-26 08:45:00+03:00,548.0,354.0,270.0,0.0,457.0,2389.0,2775.0,66.0,2.0,196.0,35.0,1258.0
2024-04-26 09:00:00+03:00,551.0,353.0,267.0,0.0,452.0,2228.0,2775.0,66.0,2.0,210.0,35.0,1259.0
2024-04-26 09:15:00+03:00,543.0,352.0,268.0,0.0,448.0,2137.0,2776.0,66.0,2.0,219.0,34.0,1288.0
2024-04-26 09:30:00+03:00,541.0,352.0,270.0,0.0,450.0,2145.0,2779.0,66.0,2.0,229.0,35.0,1290.0
2024-04-26 09:45:00+03:00,531.0,332.0,271.0,0.0,447.0,2168.0,2775.0,66.0,2.0,238.0,35.0,1340.0
2024-04-26 10:00:00+03:00,530.0,312.0,273.0,0.0,444.0,2247.0,2774.0,66.0,2.0,250.0,35.0,1369.0
2024-04-26 10:15:00+03:00,535.0,317.0,268.0,0.0,443.0,2291.0,2775.0,66.0,2.0,266.0,35.0,1304.0
2024-04-26 10:30:00+03:00,533.0,330.0,267.0,0.0,443.0,2310.0,2776.0,66.0,2.0,281.0,35.0,1262.0
2024-04-26 10:45:00+03:00,533.0,328.0,278.0,0.0,440.0,2277.0,2775.0,64.0,2.0,297.0,28.0,1268.0
2024-04-26 11:00:00+03:00,535.0,327.0,300.0,0.0,433.0,2213.0,2777.0,63.0,2.0,310.0,26.0,1243.0
2024-04-26 11:15:00+03:00,534.0,328.0,310.0,0.0,432.0,2212.0,2776.0,63.0,2.0,321.0,26.0,1203.0
2024-04-26 11:30:00+03:00,535.0,321.0,296.0,0.0,428.0,2192.0,2775.0,63.0,2.0,332.0,26.0,1201.0
2024-04-26 11:45:00+03:00,522.0,312.0,300.0,0.0,429.0,2239.0,2776.0,63.0,2.0,343.0,26.0,1204.0
2024-04-26 12:00:00+03:00,523.0,307.0,309.0,0.0,444.0,2220.0,2776.0,63.0,2.0,349.0,26.0,1172.0
2024-04-26 12:15:00+03:00,528.0,305.0,307.0,0.0,477.0,2204.0,2777.0,63.0,2.0,351.0,26.0,1141.0
2024-04-26 12:30:00+03:00,521.0,314.0,306.0,0.0,492.0,2204.0,2776.0,63.0,2.0,352.0,26.0,1105.0
2024-04-26 12:45:00+03:00,535.0,311.0,311.0,0.0,494.0,2213.0,2777.0,62.0,2.0,354.0,26.0,1072.0
2024-04-26 13:00:00+03:00,544.0,311.0,312.0,0.0,490.0,2213.0,2776.0,60.0,2.0,354.0,26.0,1018.0
2024-04-26 13:15:00+03:00,541.0,315.0,312.0,0.0,478.0,2118.0,2775.0,63.0,2.0,354.0,26.0,977.0
2024-04-26 13:30:00+03:00,550.0,322.0,312.0,0.0,466.0,2085.0,2775.0,63.0,2.0,353.0,26.0,997.0
2024-04-26 13:45:00+03:00,550.0,317.0,317.0,0.0,462.0,2123.0,2774.0,63.0,2.0,352.0,26.0,975.0
2024-04-26 14:00:00+03:00,550.0,314.0,294.0,0.0,452.0,2086.0,2776.0,62.0,2.0,360.0,26.0,913.0
2024-04-26 14:15:00+03:00,552.0,315.0,264.0,0.0,438.0,2017.0,2777.0,60.0,2.0,376.0,26.0,879.0
2024-04-26 14:30:00+03:00,552.0,324.0,261.0,0.0,431.0,1943.0,2776.0,60.0,2.0,392.0,25.0,852.0
2024-04-26 14:45:00+03:00,549.0,322.0,260.0,0.0,417.0,1897.0,2775.0,60.0,2.0,407.0,18.0,862.0
2024-04-26 15:00:00+03:00,559.0,325.0,261.0,0.0,388.0,1946.0,2776.0,60.0,2.0,408.0,11.0,858.0
2024-04-26 15:15:00+03:00,563.0,323.0,261.0,0.0,357.0,1980.0,2777.0,60.0,2.0,395.0,7.0,811.0
2024-04-26 15:30:00+03:00,573.0,321.0,260.0,0.0,336.0,1931.0,2777.0,60.0,2.0,381.0,7.0,798.0
2024-04-26 15:45:00+03:00,580.0,328.0,259.0,0.0,335.0,1897.0,2776.0,60.0,2.0,368.0,7.0,787.0
2024-04-26 16:00:00+03:00,577.0,332.0,260.0,0.0,336.0,1882.0,2777.0,60.0,2.0,349.0,7.0,789.0
2024-04-26 16:15:00+03:00,570.0,336.0,260.0,0.0,340.0,1897.0,2777.0,60.0,2.0,325.0,7.0,792.0
2024-04-26 16:30:00+03:00,576.0,337.0,258.0,0.0,340.0,1914.0,2775.0,60.0,2.0,301.0,7.0,767.0
2024-04-26 16:45:00+03:00,561.0,341.0,258.0,0.0,341.0,1915.0,2776.0,60.0,2.0,278.0,7.0,777.0
2024-04-26 17:00:00+03:00,579.0,338.0,252.0,0.0,347.0,2030.0,2776.0,60.0,2.0,255.0,7.0,796.0
2024-04-26 17:15:00+03:00,581.0,328.0,242.0,0.0,343.0,2071.0,2777.0,60.0,2.0,234.0,7.0,817.0
2024-04-26 17:30:00+03:00,583.0,316.0,240.0,0.0,341.0,2086.0,2775.0,60.0,2.0,212.0,7.0,822.0
2024-04-26 17:45:00+03:00,585.0,311.0,240.0,0.0,345.0,2096.0,2776.0,60.0,2.0,191.0,9.0,772.0
2024-04-26 18:00:00+03:00,583.0,319.0,241.0,0.0,350.0,2249.0,2776.0,60.0,2.0,169.0,10.0,743.0
2024-04-26 18:15:00+03:00,584.0,322.0,241.0,0.0,349.0,2249.0,2776.0,60.0,2.0,145.0,7.0,721.0
2024-04-26 18:30:00+03:00,588.0,314.0,244.0,0.0,355.0,2234.0,2777.0,60.0,2.0,122.0,7.0,699.0
2024-04-26 18:45:00+03:00,592.0,310.0,254.0,0.0,362.0,2201.0,2777.0,60.0,2.0,99.0,12.0,732.0
2024-04-26 19:00:00+03:00,594.0,305.0,254.0,0.0,360.0,2247.0,2776.0,60.0,2.0,77.0,19.0,739.0
2024-04-26 19:15:00+03:00,588.0,311.0,252.0,0.0,359.0,2303.0,2777.0,60.0,2.0,58.0,23.0,717.0
2024-04-26 19:30:00+03:00,594.0,316.0,252.0,0.0,362.0,2308.0,2776.0,60.0,2.0,38.0,25.0,704.0
2024-04-26 19:45:00+03:00,584.0,301.0,252.0,0.0,367.0,2246.0,2776.0,60.0,2.0,18.0,28.0,719.0
2024-04-26 20:00:00+03:00,586.0,310.0,253.0,0.0,381.0,2259.0,2776.0,61.0,2.0,7.0,28.0,735.0
2024-04-26 20:15:00+03:00,587.0,314.0,253.0,0.0,382.0,2304.0,2777.0,63.0,2.0,5.0,30.0,735.0
2024-04-26 20:30:00+03:00,589.0,309.0,252.0,0.0,382.0,2301.0,2777.0,63.0,2.0,3.0,34.0,743.0
2024-04-26 20:45:00+03:00,593.0,308.0,253.0,0.0,388.0,2307.0,2776.0,63.0,2.0,1.0,36.0,785.0
2024-04-26 21:00:00+03:00,602.0,312.0,251.0,0.0,390.0,2332.0,2777.0,63.0,2.0,0.0,35.0,856.0
2024-04-26 21:15:00+03:00,597.0,317.0,255.0,0.0,387.0,2333.0,2778.0,63.0,2.0,0.0,36.0,921.0
2024-04-26 21:30:00+03:00,600.0,314.0,266.0,0.0,387.0,2323.0,2776.0,63.0,2.0,0.0,35.0,992.0
2024-04-26 21:45:00+03:00,606.0,312.0,271.0,0.0,385.0,2326.0,2776.0,63.0,2.0,0.0,35.0,1068.0
2024-04-26 22:00:00+03:00,600.0,317.0,268.0,0.0,384.0,2356.0,2777.0,65.0,2.0,0.0,30.0,1096.0
2024-04-26 22:15:00+03:00,600.0,314.0,271.0,0.0,386.0,2336.0,2778.0,66.0,2.0,0.0,22.0,1110.0
2024-04-26 22:30:00+03:00,601.0,302.0,270.0,0.0,385.0,2313.0,2778.0,66.0,2.0,0.0,17.0,1128.0
2024-04-26 22:45:00+03:00,599.0,295.0,268.0,0.0,386.0,2297.0,2777.0,66.0,2.0,0.0,15.0,1157.0
2024-04-26 23:00:00+03:00,602.0,294.0,267.0,0.0,386.0,2233.0,2778.0,66.0,2.0,0.0,9.0,1142.0
2024-04-26 23:15:00+03:00,601.0,297.0,269.0,0.0,381.0,2180.0,2777.0,66.0,2.0,0.0,7.0,1149.0
2024-04-26 23:30:00+03:00,599.0,298.0,270.0,0.0,378.0,2163.0,2777.0,66.0,2.0,0.0,7.0,1135.0
2024-04-26 23:45:00+03:00,605.0,295.0,269.0,0.0,375.0,2153.0,2777.0,66.0,2.0,0.0,7.0,1143.0
2024-04-27 00:00:00+03:00,603.0,298.0,255.0,0.0,372.0,2195.0,2778.0,66.0,2.0,0.0,7.0,1199.0
2024-04-27 00:15:00+03:00,602.0,300.0,227.0,0.0,363.0,2142.0,2776.0,66.0,2.0,0.0,7.0,1215.0
2024-04-27 00:30:00+03:00,596.0,260.0,200.0,0.0,362.0,2138.0,2776.0,66.0,2.0,0.0,7.0,1231.0
2024-04-27 00:45:00+03:00,595.0,165.0,196.0,0.0,361.0,2166.0,2777.0,66.0,2.0,0.0,7.0,1258.0
2024-04-27 01:00:00+03:00,594.0,100.0,185.0,0.0,353.0,2205.0,2778.0,66.0,2.0,0.0,7.0,1315.0
2024-04-27 01:15:00+03:00,590.0,101.0,194.0,0.0,348.0,2223.0,2777.0,66.0,2.0,0.0,7.0,1329.0
2024-04-27 01:30:00+03:00,594.0,109.0,204.0,0.0,350.0,2230.0,2776.0,66.0,2.0,0.0,7.0,1309.0
2024-04-27 01:45:00+03:00,590.0,101.0,200.0,0.0,349.0,2205.0,2776.0,66.0,2.0,0.0,7.0,1326.0
2024-04-27 02:00:00+03:00,588.0,100.0,198.0,0.0,346.0,2203.0,2779.0,66.0,2.0,0.0,7.0,1363.0
2024-04-27 02:15:00+03:00,593.0,103.0,204.0,0.0,345.0,2183.0,2776.0,66.0,2.0,0.0,7.0,1403.0
2024-04-27 02:30:00+03:00,597.0,99.0,205.0,0.0,343.0,2179.0,2777.0,66.0,2.0,0.0,7.0,1394.0
2024-04-27 02:45:00+03:00,590.0,94.0,216.0,0.0,343.0,2177.0,2776.0,66.0,2.0,0.0,7.0,1398.0
2024-04-27 03:00:00+03:00,591.0,94.0,226.0,0.0,345.0,2202.0,2778.0,66.0,2.0,0.0,7.0,1373.0
2024-04-27 03:15:00+03:00,586.0,92.0,231.0,0.0,345.0,2191.0,2777.0,68.0,2.0,0.0,7.0,1381.0
2024-04-27 03:30:00+03:00,589.0,90.0,235.0,0.0,346.0,2171.0,2776.0,69.0,2.0,0.0,7.0,1363.0
2024-04-27 03:45:00+03:00,603.0,94.0,236.0,0.0,343.0,2155.0,2777.0,69.0,2.0,0.0,7.0,1357.0
2024-04-27 04:00:00+03:00,601.0,98.0,236.0,0.0,343.0,2179.0,2778.0,69.0,2.0,0.0,7.0,1368.0
2024-04-27 04:15:00+03:00,598.0,94.0,237.0,0.0,346.0,2165.0,2777.0,69.0,2.0,0.0,7.0,1401.0
2024-04-27 04:30:00+03:00,604.0,100.0,237.0,0.0,345.0,2158.0,2777.0,69.0,2.0,0.0,7.0,1410.0
2024-04-27 04:45:00+03:00,598.0,99.0,237.0,0.0,345.0,2158.0,2776.0,69.0,2.0,0.0,7.0,1412.0
2024-04-27 05:00:00+03:00,603.0,96.0,237.0,0.0,345.0,2208.0,2775.0,69.0,2.0,6.0,7.0,1408.0
2024-04-27 05:15:00+03:00,598.0,85.0,236.0,0.0,345.0,2206.0,2776.0,69.0,2.0,17.0,7.0,1402.0
2024-04-27 05:30:00+03:00,608.0,87.0,236.0,0.0,343.0,2208.0,2776.0,69.0,2.0,28.0,7.0,1454.0
2024-04-27 05:45:00+03:00,603.0,92.0,235.0,0.0,342.0,2196.0,2777.0,69.0,2.0,39.0,7.0,1498.0
2024-04-27 06:00:00+03:00,597.0,96.0,234.0,0.0,345.0,2148.0,2778.0,69.0,2.0,54.0,7.0,1507.0
2024-04-27 06:15:00+03:00,594.0,98.0,234.0,0.0,348.0,2106.0,2776.0,69.0,2.0,73.0,7.0,1488.0
2024-04-27 06:30:00+03:00,591.0,99.0,233.0,0.0,349.0,2108.0,2776.0,69.0,2.0,93.0,7.0,1480.0
2024-04-27 06:45:00+03:00,593.0,98.0,234.0,0.0,348.0,2089.0,2776.0,69.0,2.0,112.0,7.0,1466.0
2024-04-27 07:00:00+03:00,595.0,99.0,234.0,0.0,349.0,2089.0,2777.0,69.0,2.0,132.0,7.0,1450.0
2024-04-27 07:15:00+03:00,592.0,99.0,234.0,0.0,350.0,2050.0,2777.0,69.0,2.0,154.0,7.0,1433.0
2024-04-27 07:30:00+03:00,597.0,102.0,234.0,0.0,348.0,2081.0,2778.0,69.0,2.0,175.0,7.0,1367.0
2024-04-27 07:45:00+03:00,596.0,102.0,236.0,0.0,347.0,2094.0,2776.0,69.0,2.0,196.0,7.0,1298.0
2024-04-27 08:00:00+03:00,595.0,102.0,236.0,0.0,340.0,2097.0,2777.0,69.0,2.0,225.0,7.0,1276.0
2024-04-27 08:15:00+03:00,598.0,103.0,236.0,0.0,333.0,2169.0,2775.0,69.0,2.0,262.0,7.0,1255.0
2024-04-27 08:30:00+03:00,591.0,104.0,236.0,0.0,332.0,2204.0,2777.0,68.0,2.0,298.0,7.0,1210.0
2024-04-27 08:45:00+03:00,595.0,104.0,236.0,0.0,329.0,2192.0,2778.0,66.0,2.0,334.0,7.0,1172.0
2024-04-27 09:00:00+03:00,592.0,104.0,237.0,0.0,328.0,2147.0,2778.0,66.0,2.0,365.0,7.0,1125.0
2024-04-27 09:15:00+03:00,590.0,105.0,236.0,0.0,328.0,2143.0,2777.0,62.0,2.0,389.0,7.0,1118.0
2024-04-27 09:30:00+03:00,588.0,103.0,235.0,0.0,328.0,2224.0,2777.0,60.0,2.0,413.0,7.0,1061.0
2024-04-27 09:45:00+03:00,581.0,100.0,236.0,0.0,325.0,2220.0,2777.0,61.0,2.0,437.0,7.0,1052.0
2024-04-27 10:00:00+03:00,580.0,100.0,238.0,0.0,318.0,2091.0,2777.0,63.0,2.0,455.0,7.0,1035.0
2024-04-27 10:15:00+03:00,585.0,104.0,237.0,0.0,314.0,2087.0,2775.0,63.0,2.0,466.0,7.0,1015.0
2024-04-27 10:30:00+03:00,584.0,107.0,237.0,0.0,315.0,2097.0,2777.0,59.0,2.0,477.0,7.0,1006.0
2024-04-27 10:45:00+03:00,585.0,113.0,237.0,0.0,319.0,2095.0,2777.0,60.0,2.0,488.0,7.0,986.0
2024-04-27 11:00:00+03:00,586.0,119.0,237.0,0.0,317.0,2008.0,2772.0,60.0,2.0,500.0,7.0,986.0
2024-04-27 11:15:00+03:00,582.0,122.0,236.0,0.0,314.0,1980.0,2770.0,60.0,2.0,511.0,7.0,974.0
2024-04-27 11:30:00+03:00,585.0,118.0,237.0,0.0,315.0,1995.0,2771.0,58.0,2.0,523.0,7.0,978.0
2024-04-27 11:45:00+03:00,583.0,112.0,237.0,0.0,312.0,1993.0,2771.0,54.0,2.0,535.0,7.0,984.0
2024-04-27 12:00:00+03:00,584.0,105.0,236.0,0.0,308.0,1971.0,2771.0,57.0,2.0,534.0,7.0,960.0
2024-04-27 12:15:00+03:00,579.0,106.0,237.0,0.0,305.0,1849.0,2771.0,57.0,2.0,521.0,7.0,977.0
2024-04-27 12:30:00+03:00,577.0,108.0,237.0,0.0,299.0,1826.0,2776.0,58.0,2.0,509.0,7.0,1001.0
2024-04-27 12:45:00+03:00,576.0,115.0,235.0,0.0,296.0,1798.0,2777.0,65.0,2.0,496.0,7.0,983.0
2024-04-27 13:00:00+03:00,570.0,115.0,235.0,0.0,297.0,1850.0,2776.0,60.0,2.0,482.0,7.0,988.0
2024-04-27 13:15:00+03:00,572.0,112.0,235.0,0.0,297.0,1817.0,2776.0,55.0,2.0,467.0,7.0,958.0
2024-04-27 13:30:00+03:00,567.0,122.0,234.0,0.0,294.0,1782.0,2775.0,55.0,2.0,452.0,7.0,944.0
2024-04-27 13:45:00+03:00,573.0,129.0,233.0,0.0,293.0,1750.0,2774.0,63.0,2.0,437.0,7.0,922.0
2024-04-27 14:00:00+03:00,571.0,129.0,233.0,0.0,292.0,1771.0,2775.0,60.0,2.0,438.0,7.0,880.0
2024-04-27 14:15:00+03:00,564.0,133.0,233.0,0.0,293.0,1860.0,2774.0,57.0,2.0,457.0,7.0,848.0
2024-04-27 14:30:00+03:00,563.0,133.0,232.0,0.0,299.0,1884.0,2773.0,56.0,2.0,475.0,7.0,821.0
2024-04-27 14:45:00+03:00,569.0,137.0,230.0,0.0,296.0,1871.0,2773.0,57.0,2.0,494.0,12.0,765.0
2024-04-27 15:00:00+03:00,571.0,134.0,221.0,0.0,293.0,1888.0,2772.0,57.0,2.0,491.0,19.0,720.0
2024-04-27 15:15:00+03:00,572.0,120.0,212.0,0.0,290.0,1880.0,2774.0,57.0,2.0,466.0,25.0,661.0
2024-04-27 15:30:00+03:00,576.0,112.0,211.0,0.0,288.0,1892.0,2774.0,57.0,2.0,442.0,25.0,693.0
2024-04-27 15:45:00+03:00,570.0,110.0,212.0,0.0,287.0,1936.0,2773.0,56.0,2.0,418.0,27.0,600.0
2024-04-27 16:00:00+03:00,568.0,112.0,212.0,0.0,288.0,1915.0,2774.0,54.0,2.0,395.0,34.0,549.0
2024-04-27 16:15:00+03:00,567.0,117.0,212.0,0.0,290.0,1893.0,2774.0,54.0,2.0,373.0,36.0,478.0
2024-04-27 16:30:00+03:00,565.0,116.0,213.0,0.0,291.0,1910.0,2773.0,54.0,2.0,351.0,36.0,432.0
2024-04-27 16:45:00+03:00,559.0,123.0,213.0,0.0,286.0,1975.0,2774.0,54.0,2.0,329.0,36.0,381.0
2024-04-27 17:00:00+03:00,559.0,126.0,213.0,0.0,285.0,2086.0,2774.0,55.0,2.0,305.0,36.0,347.0
2024-04-27 17:15:00+03:00,566.0,124.0,221.0,0.0,290.0,2122.0,2772.0,57.0,2.0,278.0,36.0,333.0
2024-04-27 17:30:00+03:00,556.0,123.0,222.0,0.0,292.0,2172.0,2774.0,57.0,2.0,251.0,36.0,255.0
2024-04-27 17:45:00+03:00,559.0,115.0,223.0,0.0,291.0,2197.0,2773.0,57.0,2.0,224.0,36.0,225.0
2024-04-27 18:00:00+03:00,558.0,115.0,225.0,0.0,296.0,2272.0,2772.0,57.0,2.0,197.0,36.0,176.0
2024-04-27 18:15:00+03:00,560.0,114.0,230.0,0.0,300.0,2309.0,2773.0,57.0,2.0,169.0,36.0,180.0
2024-04-27 18:30:00+03:00,564.0,113.0,233.0,0.0,301.0,2325.0,2773.0,57.0,2.0,140.0,36.0,177.0
2024-04-27 18:45:00+03:00,566.0,120.0,235.0,0.0,308.0,2345.0,2773.0,57.0,2.0,112.0,36.0,157.0
2024-04-27 19:00:00+03:00,570.0,125.0,237.0,0.0,319.0,2369.0,2773.0,57.0,2.0,88.0,35.0,155.0
2024-04-27 19:15:00+03:00,569.0,124.0,233.0,0.0,324.0,2366.0,2772.0,57.0,2.0,67.0,36.0,163.0
2024-04-27 19:30:00+03:00,575.0,124.0,233.0,0.0,333.0,2334.0,2771.0,57.0,2.0,47.0,36.0,179.0
2024-04-27 19:45:00+03:00,578.0,124.0,233.0,0.0,341.0,2351.0,2773.0,57.0,2.0,26.0,36.0,180.0
2024-04-27 20:00:00+03:00,580.0,120.0,231.0,0.0,352.0,2386.0,2772.0,57.0,2.0,14.0,36.0,169.0
2024-04-27 20:15:00+03:00,583.0,116.0,231.0,0.0,356.0,2413.0,2772.0,58.0,2.0,10.0,36.0,204.0
2024-04-27 20:30:00+03:00,577.0,118.0,232.0,0.0,360.0,2404.0,2773.0,60.0,2.0,6.0,36.0,240.0
2024-04-27 20:45:00+03:00,583.0,113.0,232.0,0.0,361.0,2376.0,2773.0,60.0,2.0,2.0,36.0,252.0
2024-04-27 21:00:00+03:00,575.0,114.0,231.0,0.0,361.0,2389.0,2772.0,60.0,2.0,0.0,36.0,273.0
2024-04-27 21:15:00+03:00,574.0,118.0,229.0,0.0,363.0,2398.0,2773.0,60.0,2.0,0.0,35.0,298.0
2024-04-27 21:30:00+03:00,577.0,118.0,217.0,0.0,367.0,2400.0,2772.0,60.0,2.0,0.0,36.0,338.0
2024-04-27 21:45:00+03:00,580.0,121.0,214.0,0.0,369.0,2397.0,2773.0,63.0,2.0,0.0,36.0,383.0
2024-04-27 22:00:00+03:00,579.0,119.0,211.0,0.0,370.0,2362.0,2773.0,63.0,2.0,0.0,36.0,411.0
2024-04-27 22:15:00+03:00,581.0,116.0,207.0,0.0,362.0,2362.0,2772.0,63.0,2.0,0.0,36.0,426.0
2024-04-27 22:30:00+03:00,576.0,123.0,202.0,0.0,358.0,2341.0,2772.0,63.0,2.0,0.0,36.0,485.0
2024-04-27 22:45:00+03:00,583.0,120.0,201.0,0.0,355.0,2288.0,2773.0,63.0,2.0,0.0,36.0,559.0
2024-04-27 23:00:00+03:00,593.0,114.0,200.0,0.0,351.0,2249.0,2773.0,63.0,2.0,0.0,36.0,647.0
2024-04-27 23:15:00+03:00,589.0,122.0,201.0,0.0,345.0,2190.0,2773.0,63.0,2.0,0.0,36.0,705.0
2024-04-27 23:30:00+03:00,585.0,128.0,202.0,0.0,343.0,2139.0,2774.0,63.0,2.0,0.0,36.0,779.0
2024-04-27 23:45:00+03:00,591.0,126.0,203.0,0.0,348.0,2180.0,2773.0,63.0,2.0,0.0,36.0,816.0
2024-04-28 00:00:00+03:00,583.0,122.0,203.0,0.0,348.0,2202.0,2773.0,63.0,2.0,0.0,36.0,833.0
2024-04-28 00:15:00+03:00,585.0,125.0,202.0,0.0,344.0,2100.0,2772.0,63.0,2.0,0.0,36.0,864.0
2024-04-28 00:30:00+03:00,583.0,124.0,202.0,0.0,341.0,2076.0,2773.0,63.0,2.0,0.0,36.0,874.0
2024-04-28 00:45:00+03:00,579.0,116.0,201.0,0.0,340.0,2076.0,2773.0,63.0,2.0,0.0,36.0,864.0
