,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2024-01-12 12:00:00+01:00,502.0,496.0,964.0,87.0,580.0,100.0,1172.0,471.0
2024-01-12 13:00:00+01:00,462.0,492.0,1002.0,86.0,535.0,102.0,1269.0,367.0
2024-01-12 14:00:00+01:00,442.0,504.0,976.0,90.0,351.0,103.0,1218.0,329.0
2024-01-12 15:00:00+01:00,486.0,522.0,1053.0,91.0,117.0,102.0,1176.0,416.0
2024-01-12 16:00:00+01:00,492.0,556.0,1090.0,91.0,7.0,104.0,1159.0,597.0
2024-01-12 17:00:00+01:00,513.0,563.0,1100.0,92.0,0.0,105.0,1045.0,698.0
2024-01-12 18:00:00+01:00,518.0,555.0,1094.0,91.0,0.0,104.0,966.0,839.0
2024-01-12 19:00:00+01:00,536.0,638.0,1113.0,115.0,0.0,108.0,940.0,910.0
2024-01-12 20:00:00+01:00,500.0,538.0,965.0,90.0,0.0,103.0,917.0,1134.0
2024-01-12 21:00:00+01:00,496.0,525.0,862.0,87.0,0.0,103.0,879.0,1479.0
2024-01-12 22:00:00+01:00,498.0,538.0,806.0,85.0,0.0,101.0,887.0,1708.0
2024-01-12 23:00:00+01:00,487.0,513.0,712.0,83.0,0.0,100.0,991.0,2011.0
2024-01-13 00:00:00+01:00,483.0,431.0,611.0,81.0,0.0,99.0,1322.0,2214.0
2024-01-13 01:00:00+01:00,486.0,424.0,638.0,82.0,0.0,100.0,1616.0,2320.0
2024-01-13 02:00:00+01:00,483.0,422.0,629.0,82.0,0.0,100.0,1690.0,2492.0
2024-01-13 03:00:00+01:00,478.0,417.0,736.0,82.0,0.0,98.0,1733.0,2462.0
2024-01-13 04:00:00+01:00,478.0,389.0,697.0,77.0,0.0,94.0,1856.0,2483.0
2024-01-13 05:00:00+01:00,477.0,374.0,578.0,65.0,0.0,91.0,1910.0,2652.0
2024-01-13 06:00:00+01:00,483.0,361.0,608.0,63.0,0.0,85.0,2047.0,2656.0
2024-01-13 07:00:00+01:00,485.0,423.0,650.0,70.0,0.0,85.0,2185.0,2946.0
2024-01-13 08:00:00+01:00,484.0,439.0,729.0,80.0,1.0,87.0,2205.0,3196.0
2024-01-13 09:00:00+01:00,486.0,435.0,848.0,80.0,33.0,94.0,2206.0,3324.0
2024-01-13 10:00:00+01:00,486.0,432.0,708.0,78.0,141.0,95.0,2215.0,3486.0
2024-01-13 11:00:00+01:00,485.0,472.0,684.0,76.0,282.0,94.0,2207.0,3567.0
2024-01-13 12:00:00+01:00,475.0,451.0,623.0,75.0,441.0,95.0,2207.0,3635.0
2024-01-13 13:00:00+01:00,478.0,463.0,544.0,77.0,403.0,99.0,2200.0,3685.0
2024-01-13 14:00:00+01:00,481.0,475.0,555.0,77.0,273.0,99.0,2208.0,3660.0
2024-01-13 15:00:00+01:00,481.0,478.0,610.0,76.0,84.0,96.0,2228.0,3610.0
2024-01-13 16:00:00+01:00,479.0,485.0,743.0,78.0,2.0,96.0,2235.0,3543.0
2024-01-13 17:00:00+01:00,484.0,496.0,795.0,79.0,0.0,97.0,2237.0,3430.0
2024-01-13 18:00:00+01:00,485.0,508.0,740.0,78.0,0.0,97.0,2236.0,3273.0
2024-01-13 19:00:00+01:00,484.0,490.0,820.0,78.0,0.0,95.0,2236.0,3174.0
2024-01-13 20:00:00+01:00,482.0,487.0,745.0,78.0,0.0,98.0,2231.0,2995.0
2024-01-13 21:00:00+01:00,480.0,462.0,705.0,76.0,0.0,98.0,2228.0,2702.0
2024-01-13 22:00:00+01:00,477.0,438.0,638.0,73.0,0.0,97.0,2222.0,2092.0
2024-01-13 23:00:00+01:00,481.0,442.0,703.0,71.0,0.0,97.0,2217.0,1911.0
2024-01-14 00:00:00+01:00,477.0,306.0,643.0,71.0,0.0,97.0,2190.0,1707.0
2024-01-14 01:00:00+01:00,475.0,285.0,645.0,71.0,0.0,94.0,2177.0,1657.0
2024-01-14 02:00:00+01:00,477.0,273.0,582.0,71.0,0.0,95.0,2160.0,1543.0
2024-01-14 03:00:00+01:00,475.0,268.0,576.0,71.0,0.0,95.0,2104.0,1496.0
2024-01-14 04:00:00+01:00,480.0,272.0,554.0,71.0,0.0,95.0,2085.0,1446.0
2024-01-14 05:00:00+01:00,478.0,271.0,642.0,71.0,0.0,97.0,2111.0,1348.0
2024-01-14 06:00:00+01:00,472.0,351.0,665.0,73.0,0.0,97.0,2048.0,1329.0
2024-01-14 07:00:00+01:00,475.0,432.0,626.0,75.0,0.0,97.0,1888.0,1433.0
2024-01-14 08:00:00+01:00,477.0,482.0,689.0,77.0,3.0,98.0,1842.0,1532.0
2024-01-14 09:00:00+01:00,473.0,496.0,693.0,77.0,73.0,95.0,1979.0,1674.0
2024-01-14 10:00:00+01:00,475.0,501.0,690.0,77.0,199.0,95.0,1978.0,1725.0
2024-01-14 11:00:00+01:00,480.0,500.0,703.0,78.0,285.0,98.0,2017.0,1880.0
2024-01-14 12:00:00+01:00,423.0,427.0,677.0,75.0,296.0,98.0,2038.0,2015.0
2024-01-14 13:00:00+01:00,414.0,417.0,666.0,73.0,252.0,97.0,2119.0,2007.0
2024-01-14 14:00:00+01:00,417.0,422.0,680.0,73.0,216.0,98.0,2125.0,1952.0
2024-01-14 15:00:00+01:00,472.0,449.0,731.0,77.0,80.0,99.0,2118.0,1923.0
2024-01-14 16:00:00+01:00,483.0,486.0,796.0,78.0,2.0,99.0,2147.0,1888.0
2024-01-14 17:00:00+01:00,480.0,488.0,781.0,76.0,0.0,91.0,2143.0,1863.0
2024-01-14 18:00:00+01:00,480.0,515.0,803.0,73.0,0.0,91.0,2165.0,1841.0
2024-01-14 19:00:00+01:00,478.0,514.0,733.0,74.0,0.0,91.0,2198.0,1716.0
2024-01-14 20:00:00+01:00,477.0,477.0,677.0,73.0,0.0,93.0,2148.0,1629.0
2024-01-14 21:00:00+01:00,469.0,448.0,645.0,71.0,0.0,97.0,2176.0,1571.0
2024-01-14 22:00:00+01:00,472.0,437.0,602.0,69.0,0.0,97.0,2060.0,1522.0
2024-01-14 23:00:00+01:00,481.0,431.0,506.0,69.0,0.0,98.0,1967.0,1710.0
2024-01-15 00:00:00+01:00,484.0,344.0,546.0,68.0,0.0,98.0,2042.0,2022.0
2024-01-15 01:00:00+01:00,469.0,292.0,452.0,64.0,0.0,96.0,2057.0,2269.0
2024-01-15 02:00:00+01:00,467.0,288.0,475.0,64.0,0.0,95.0,2113.0,2585.0
2024-01-15 03:00:00+01:00,428.0,297.0,486.0,63.0,0.0,95.0,2195.0,2595.0
2024-01-15 04:00:00+01:00,454.0,268.0,459.0,60.0,0.0,94.0,2181.0,2474.0
2024-01-15 05:00:00+01:00,514.0,286.0,632.0,61.0,0.0,93.0,2184.0,2313.0
2024-01-15 06:00:00+01:00,484.0,370.0,678.0,62.0,0.0,95.0,2115.0,2109.0
2024-01-15 07:00:00+01:00,480.0,433.0,796.0,68.0,0.0,97.0,1880.0,2030.0
2024-01-15 08:00:00+01:00,494.0,478.0,949.0,73.0,1.0,97.0,1748.0,1798.0
2024-01-15 09:00:00+01:00,479.0,504.0,941.0,72.0,41.0,98.0,1620.0,1478.0
2024-01-15 10:00:00+01:00,472.0,489.0,874.0,69.0,146.0,97.0,1550.0,1251.0
2024-01-15 11:00:00+01:00,471.0,433.0,759.0,60.0,353.0,95.0,1429.0,1148.0
2024-01-15 12:00:00+01:00,464.0,411.0,693.0,53.0,435.0,89.0,1349.0,863.0
2024-01-15 13:00:00+01:00,473.0,413.0,689.0,54.0,328.0,87.0,1315.0,651.0
2024-01-15 14:00:00+01:00,478.0,419.0,663.0,54.0,210.0,89.0,1262.0,527.0
2024-01-15 15:00:00+01:00,484.0,459.0,697.0,61.0,78.0,93.0,1275.0,464.0
2024-01-15 16:00:00+01:00,496.0,505.0,813.0,72.0,4.0,99.0,1181.0,399.0
2024-01-15 17:00:00+01:00,487.0,524.0,889.0,70.0,0.0,98.0,998.0,300.0
2024-01-15 18:00:00+01:00,483.0,528.0,968.0,69.0,0.0,96.0,748.0,227.0
2024-01-15 19:00:00+01:00,479.0,516.0,907.0,66.0,0.0,94.0,591.0,144.0
2024-01-15 20:00:00+01:00,474.0,495.0,829.0,60.0,0.0,94.0,453.0,96.0
2024-01-15 21:00:00+01:00,470.0,465.0,740.0,58.0,0.0,92.0,331.0,110.0
2024-01-15 22:00:00+01:00,471.0,430.0,716.0,56.0,0.0,91.0,219.0,132.0
2024-01-15 23:00:00+01:00,472.0,414.0,678.0,53.0,0.0,91.0,130.0,155.0
2024-01-16 00:00:00+01:00,450.0,384.0,669.0,53.0,0.0,92.0,111.0,174.0
2024-01-16 01:00:00+01:00,468.0,379.0,660.0,52.0,0.0,91.0,69.0,192.0
2024-01-16 02:00:00+01:00,463.0,372.0,659.0,51.0,0.0,91.0,68.0,236.0
2024-01-16 03:00:00+01:00,466.0,370.0,657.0,51.0,0.0,91.0,41.0,244.0
2024-01-16 04:00:00+01:00,457.0,371.0,634.0,50.0,0.0,90.0,30.0,268.0
2024-01-16 05:00:00+01:00,472.0,393.0,718.0,54.0,0.0,92.0,38.0,253.0
2024-01-16 06:00:00+01:00,474.0,457.0,876.0,66.0,0.0,98.0,40.0,215.0
2024-01-16 07:00:00+01:00,476.0,552.0,971.0,72.0,0.0,100.0,68.0,225.0
2024-01-16 08:00:00+01:00,480.0,571.0,1056.0,73.0,3.0,126.0,80.0,245.0
2024-01-16 09:00:00+01:00,517.0,578.0,1079.0,76.0,59.0,126.0,103.0,311.0
2024-01-16 10:00:00+01:00,480.0,564.0,1080.0,77.0,156.0,111.0,127.0,358.0
2024-01-16 11:00:00+01:00,479.0,531.0,1085.0,74.0,252.0,125.0,208.0,442.0
2024-01-16 12:00:00+01:00,487.0,515.0,1023.0,74.0,285.0,104.0,360.0,503.0
2024-01-16 13:00:00+01:00,517.0,520.0,1012.0,75.0,260.0,99.0,566.0,637.0
2024-01-16 14:00:00+01:00,487.0,517.0,1038.0,78.0,151.0,99.0,850.0,907.0
2024-01-16 15:00:00+01:00,474.0,542.0,1114.0,79.0,51.0,99.0,810.0,1251.0
2024-01-16 16:00:00+01:00,506.0,623.0,1139.0,84.0,2.0,104.0,1095.0,1534.0
2024-01-16 17:00:00+01:00,530.0,612.0,1270.0,83.0,0.0,102.0,1231.0,1737.0
2024-01-16 18:00:00+01:00,533.0,615.0,1292.0,85.0,0.0,101.0,1322.0,1775.0
2024-01-16 19:00:00+01:00,539.0,614.0,1246.0,85.0,0.0,102.0,1410.0,1860.0
2024-01-16 20:00:00+01:00,537.0,582.0,948.0,83.0,0.0,98.0,1544.0,1901.0
2024-01-16 21:00:00+01:00,498.0,515.0,768.0,74.0,0.0,94.0,1933.0,1930.0
2024-01-16 22:00:00+01:00,482.0,475.0,695.0,67.0,0.0,96.0,2139.0,2099.0
2024-01-16 23:00:00+01:00,483.0,464.0,709.0,67.0,0.0,96.0,2217.0,2321.0
2024-01-17 00:00:00+01:00,470.0,427.0,762.0,58.0,0.0,95.0,2240.0,2704.0
2024-01-17 01:00:00+01:00,493.0,434.0,708.0,57.0,0.0,96.0,2246.0,3187.0
2024-01-17 02:00:00+01:00,501.0,431.0,676.0,58.0,0.0,97.0,2243.0,3548.0
2024-01-17 03:00:00+01:00,476.0,428.0,575.0,58.0,0.0,93.0,2218.0,3700.0
2024-01-17 04:00:00+01:00,477.0,404.0,647.0,57.0,0.0,93.0,2219.0,3745.0
2024-01-17 05:00:00+01:00,426.0,436.0,752.0,63.0,0.0,97.0,2203.0,3606.0
2024-01-17 06:00:00+01:00,412.0,477.0,877.0,68.0,0.0,101.0,2168.0,3180.0
2024-01-17 07:00:00+01:00,489.0,547.0,964.0,74.0,0.0,102.0,2101.0,2948.0
2024-01-17 08:00:00+01:00,535.0,575.0,1091.0,83.0,0.0,102.0,2177.0,2728.0
2024-01-17 09:00:00+01:00,528.0,575.0,1140.0,83.0,27.0,100.0,2051.0,2229.0
2024-01-17 10:00:00+01:00,518.0,596.0,1083.0,83.0,124.0,103.0,1966.0,2008.0
2024-01-17 11:00:00+01:00,463.0,555.0,984.0,81.0,178.0,101.0,1972.0,1998.0
2024-01-17 12:00:00+01:00,471.0,559.0,1031.0,82.0,303.0,96.0,1923.0,1781.0
2024-01-17 13:00:00+01:00,471.0,538.0,951.0,74.0,283.0,85.0,1833.0,1554.0
2024-01-17 14:00:00+01:00,481.0,548.0,1055.0,74.0,227.0,94.0,1606.0,1335.0
2024-01-17 15:00:00+01:00,524.0,548.0,1067.0,72.0,75.0,95.0,1457.0,1168.0
2024-01-17 16:00:00+01:00,510.0,603.0,997.0,83.0,3.0,99.0,1267.0,1070.0
2024-01-17 17:00:00+01:00,542.0,592.0,1026.0,81.0,0.0,101.0,988.0,951.0
2024-01-17 18:00:00+01:00,543.0,592.0,1043.0,81.0,0.0,101.0,939.0,880.0
2024-01-17 19:00:00+01:00,542.0,591.0,1061.0,82.0,0.0,98.0,741.0,870.0
2024-01-17 20:00:00+01:00,541.0,570.0,1015.0,80.0,0.0,97.0,753.0,840.0
2024-01-17 21:00:00+01:00,537.0,504.0,870.0,70.0,0.0,97.0,717.0,829.0
2024-01-17 22:00:00+01:00,542.0,469.0,769.0,66.0,0.0,98.0,755.0,805.0
2024-01-17 23:00:00+01:00,537.0,477.0,760.0,66.0,0.0,98.0,822.0,852.0
2024-01-18 00:00:00+01:00,505.0,441.0,754.0,66.0,0.0,98.0,787.0,783.0
2024-01-18 01:00:00+01:00,481.0,437.0,763.0,63.0,0.0,99.0,910.0,585.0
2024-01-18 02:00:00+01:00,484.0,432.0,799.0,60.0,0.0,97.0,795.0,663.0
2024-01-18 03:00:00+01:00,481.0,426.0,791.0,58.0,0.0,96.0,935.0,548.0
2024-01-18 04:00:00+01:00,466.0,411.0,708.0,54.0,0.0,94.0,1020.0,569.0
2024-01-18 05:00:00+01:00,488.0,414.0,730.0,56.0,0.0,96.0,1127.0,551.0
2024-01-18 06:00:00+01:00,486.0,456.0,896.0,63.0,0.0,98.0,1004.0,633.0
2024-01-18 07:00:00+01:00,516.0,573.0,1099.0,76.0,0.0,102.0,1187.0,705.0
2024-01-18 08:00:00+01:00,518.0,583.0,1178.0,81.0,1.0,104.0,1299.0,765.0
2024-01-18 09:00:00+01:00,520.0,583.0,1182.0,82.0,63.0,106.0,1223.0,866.0
2024-01-18 10:00:00+01:00,510.0,590.0,1145.0,82.0,209.0,116.0,1303.0,875.0
2024-01-18 11:00:00+01:00,510.0,579.0,1080.0,81.0,442.0,110.0,1312.0,1023.0
2024-01-18 12:00:00+01:00,506.0,527.0,950.0,73.0,566.0,108.0,1327.0,1323.0
2024-01-18 13:00:00+01:00,484.0,507.0,737.0,70.0,572.0,105.0,1385.0,1669.0
2024-01-18 14:00:00+01:00,498.0,507.0,746.0,69.0,374.0,96.0,1532.0,1888.0
2024-01-18 15:00:00+01:00,514.0,527.0,886.0,73.0,133.0,96.0,1366.0,1755.0
2024-01-18 16:00:00+01:00,491.0,580.0,981.0,83.0,10.0,102.0,1593.0,1749.0
2024-01-18 17:00:00+01:00,488.0,609.0,1229.0,89.0,0.0,115.0,1704.0,1823.0
2024-01-18 18:00:00+01:00,485.0,618.0,1260.0,88.0,0.0,119.0,1521.0,1856.0
2024-01-18 19:00:00+01:00,472.0,614.0,1049.0,86.0,0.0,120.0,1993.0,1726.0
2024-01-18 20:00:00+01:00,496.0,554.0,927.0,78.0,0.0,117.0,2003.0,1597.0
2024-01-18 21:00:00+01:00,485.0,508.0,852.0,76.0,0.0,115.0,2020.0,1570.0
2024-01-18 22:00:00+01:00,488.0,483.0,742.0,74.0,0.0,116.0,2145.0,1725.0
2024-01-18 23:00:00+01:00,489.0,464.0,761.0,76.0,0.0,117.0,2180.0,1761.0
2024-01-19 00:00:00+01:00,498.0,427.0,714.0,76.0,0.0,119.0,2166.0,1884.0
2024-01-19 01:00:00+01:00,487.0,420.0,688.0,74.0,0.0,120.0,2180.0,1926.0
2024-01-19 02:00:00+01:00,487.0,418.0,669.0,68.0,0.0,115.0,2081.0,1883.0
2024-01-19 03:00:00+01:00,470.0,418.0,618.0,66.0,0.0,116.0,2136.0,2027.0
2024-01-19 04:00:00+01:00,466.0,391.0,620.0,68.0,0.0,117.0,2198.0,2243.0
2024-01-19 05:00:00+01:00,476.0,400.0,762.0,71.0,0.0,119.0,2196.0,2254.0
2024-01-19 06:00:00+01:00,481.0,482.0,918.0,75.0,0.0,121.0,2132.0,2247.0
2024-01-19 07:00:00+01:00,488.0,582.0,1170.0,87.0,0.0,125.0,2167.0,2080.0
2024-01-19 08:00:00+01:00,490.0,602.0,1239.0,88.0,3.0,125.0,2151.0,1925.0
2024-01-19 09:00:00+01:00,499.0,601.0,1163.0,88.0,58.0,125.0,2150.0,2205.0
2024-01-19 10:00:00+01:00,500.0,582.0,1084.0,88.0,180.0,127.0,2147.0,2320.0
2024-01-19 11:00:00+01:00,493.0,568.0,1053.0,87.0,304.0,120.0,2159.0,2252.0
2024-01-19 12:00:00+01:00,483.0,559.0,974.0,86.0,357.0,118.0,2034.0,2124.0
2024-01-19 13:00:00+01:00,485.0,553.0,966.0,85.0,267.0,123.0,2120.0,1993.0
2024-01-19 14:00:00+01:00,483.0,554.0,903.0,86.0,139.0,126.0,2164.0,1882.0
2024-01-19 15:00:00+01:00,492.0,553.0,964.0,88.0,63.0,122.0,2137.0,1767.0
2024-01-19 16:00:00+01:00,509.0,553.0,1138.0,89.0,4.0,122.0,1983.0,1648.0
2024-01-19 17:00:00+01:00,488.0,589.0,1238.0,88.0,0.0,121.0,1945.0,1621.0
2024-01-19 18:00:00+01:00,489.0,606.0,1071.0,89.0,0.0,123.0,1922.0,1823.0
2024-01-19 19:00:00+01:00,487.0,581.0,1003.0,89.0,0.0,122.0,1896.0,2197.0
2024-01-19 20:00:00+01:00,488.0,538.0,794.0,83.0,0.0,118.0,1975.0,2655.0
2024-01-19 21:00:00+01:00,492.0,507.0,735.0,80.0,0.0,118.0,2085.0,2994.0
2024-01-19 22:00:00+01:00,499.0,476.0,637.0,78.0,0.0,118.0,2206.0,3310.0
2024-01-19 23:00:00+01:00,482.0,466.0,689.0,77.0,0.0,117.0,2241.0,3526.0
2024-01-20 00:00:00+01:00,477.0,421.0,524.0,71.0,0.0,116.0,2249.0,3715.0
2024-01-20 01:00:00+01:00,476.0,415.0,491.0,64.0,0.0,116.0,2246.0,3786.0
2024-01-20 02:00:00+01:00,481.0,413.0,561.0,64.0,0.0,115.0,2242.0,3767.0
2024-01-20 03:00:00+01:00,478.0,333.0,495.0,64.0,0.0,115.0,2247.0,3751.0
2024-01-20 04:00:00+01:00,468.0,319.0,479.0,64.0,0.0,115.0,2237.0,3679.0
2024-01-20 05:00:00+01:00,461.0,371.0,479.0,65.0,0.0,117.0,2238.0,3390.0
2024-01-20 06:00:00+01:00,460.0,435.0,511.0,64.0,0.0,115.0,2238.0,2885.0
2024-01-20 07:00:00+01:00,424.0,474.0,629.0,68.0,0.0,118.0,2082.0,2387.0
2024-01-20 08:00:00+01:00,487.0,508.0,879.0,83.0,1.0,121.0,1887.0,2075.0
2024-01-20 09:00:00+01:00,487.0,525.0,849.0,85.0,44.0,123.0,1851.0,1852.0
2024-01-20 10:00:00+01:00,480.0,510.0,771.0,86.0,120.0,123.0,1809.0,1741.0
2024-01-20 11:00:00+01:00,427.0,500.0,860.0,86.0,202.0,124.0,1775.0,1588.0
2024-01-20 12:00:00+01:00,445.0,494.0,789.0,86.0,285.0,124.0,1657.0,1502.0
2024-01-20 13:00:00+01:00,401.0,503.0,740.0,85.0,281.0,124.0,1489.0,1602.0
2024-01-20 14:00:00+01:00,428.0,515.0,807.0,87.0,172.0,122.0,1328.0,1573.0
2024-01-20 15:00:00+01:00,493.0,537.0,806.0,89.0,63.0,123.0,1194.0,1596.0
2024-01-20 16:00:00+01:00,489.0,556.0,771.0,90.0,4.0,123.0,1201.0,1631.0
2024-01-20 17:00:00+01:00,471.0,589.0,799.0,90.0,0.0,124.0,1376.0,1868.0
2024-01-20 18:00:00+01:00,484.0,593.0,822.0,89.0,0.0,122.0,1696.0,2167.0
2024-01-20 19:00:00+01:00,490.0,586.0,829.0,90.0,0.0,124.0,1794.0,2366.0
2024-01-20 20:00:00+01:00,445.0,545.0,765.0,89.0,0.0,124.0,1844.0,2462.0
2024-01-20 21:00:00+01:00,486.0,506.0,617.0,81.0,0.0,123.0,1853.0,2497.0
2024-01-20 22:00:00+01:00,421.0,469.0,500.0,77.0,0.0,123.0,1908.0,2666.0
2024-01-20 23:00:00+01:00,438.0,453.0,514.0,76.0,0.0,121.0,1850.0,2739.0
2024-01-21 00:00:00+01:00,468.0,329.0,549.0,71.0,0.0,105.0,1936.0,2796.0
2024-01-21 01:00:00+01:00,499.0,261.0,608.0,64.0,0.0,103.0,2035.0,2713.0
2024-01-21 02:00:00+01:00,545.0,277.0,596.0,64.0,0.0,103.0,1973.0,2606.0
2024-01-21 03:00:00+01:00,490.0,245.0,460.0,63.0,0.0,97.0,1940.0,2699.0
2024-01-21 04:00:00+01:00,476.0,244.0,418.0,63.0,0.0,96.0,2002.0,2869.0
2024-01-21 05:00:00+01:00,480.0,240.0,412.0,63.0,0.0,95.0,2106.0,2962.0
2024-01-21 06:00:00+01:00,480.0,227.0,413.0,62.0,0.0,95.0,2064.0,3100.0
2024-01-21 07:00:00+01:00,497.0,230.0,441.0,66.0,0.0,94.0,2120.0,3236.0
2024-01-21 08:00:00+01:00,485.0,242.0,577.0,69.0,2.0,95.0,2148.0,3419.0
2024-01-21 09:00:00+01:00,482.0,269.0,561.0,70.0,47.0,96.0,2169.0,3596.0
2024-01-21 10:00:00+01:00,480.0,263.0,438.0,68.0,102.0,95.0,2159.0,3705.0
2024-01-21 11:00:00+01:00,476.0,267.0,444.0,69.0,146.0,92.0,2158.0,3731.0
2024-01-21 12:00:00+01:00,475.0,248.0,409.0,69.0,140.0,92.0,2172.0,3680.0
2024-01-21 13:00:00+01:00,479.0,251.0,405.0,69.0,103.0,91.0,2173.0,3696.0
2024-01-21 14:00:00+01:00,478.0,262.0,397.0,67.0,75.0,90.0,2156.0,3658.0
2024-01-21 15:00:00+01:00,425.0,271.0,430.0,69.0,20.0,90.0,2157.0,3555.0
2024-01-21 16:00:00+01:00,444.0,275.0,498.0,70.0,0.0,108.0,2154.0,3404.0
2024-01-21 17:00:00+01:00,450.0,283.0,637.0,75.0,0.0,114.0,2158.0,3326.0
2024-01-21 18:00:00+01:00,453.0,326.0,675.0,83.0,0.0,123.0,2163.0,3448.0
2024-01-21 19:00:00+01:00,457.0,325.0,672.0,83.0,0.0,124.0,2161.0,3605.0
2024-01-21 20:00:00+01:00,452.0,295.0,603.0,75.0,0.0,121.0,2159.0,3731.0
2024-01-21 21:00:00+01:00,422.0,270.0,570.0,63.0,0.0,112.0,2159.0,3826.0
2024-01-21 22:00:00+01:00,449.0,263.0,509.0,60.0,0.0,109.0,2146.0,3882.0
2024-01-21 23:00:00+01:00,427.0,214.0,415.0,55.0,0.0,108.0,2125.0,3974.0
2024-01-22 00:00:00+01:00,377.0,186.0,352.0,51.0,0.0,71.0,2110.0,4070.0
2024-01-22 01:00:00+01:00,368.0,181.0,323.0,50.0,0.0,67.0,2056.0,4008.0
2024-01-22 02:00:00+01:00,352.0,176.0,306.0,49.0,0.0,64.0,1924.0,4007.0
2024-01-22 03:00:00+01:00,358.0,170.0,290.0,46.0,0.0,61.0,1772.0,3980.0
2024-01-22 04:00:00+01:00,287.0,157.0,278.0,43.0,0.0,58.0,1736.0,3916.0
2024-01-22 05:00:00+01:00,305.0,158.0,303.0,43.0,0.0,60.0,1860.0,3894.0
2024-01-22 06:00:00+01:00,329.0,205.0,399.0,54.0,0.0,74.0,1961.0,3925.0
2024-01-22 07:00:00+01:00,431.0,288.0,594.0,70.0,0.0,96.0,2048.0,3969.0
2024-01-22 08:00:00+01:00,518.0,301.0,608.0,75.0,2.0,104.0,2076.0,3987.0
2024-01-22 09:00:00+01:00,510.0,298.0,615.0,77.0,70.0,105.0,2109.0,3992.0
2024-01-22 10:00:00+01:00,479.0,288.0,624.0,79.0,295.0,105.0,2120.0,3949.0
2024-01-22 11:00:00+01:00,500.0,285.0,623.0,79.0,559.0,101.0,2102.0,3908.0
2024-01-22 12:00:00+01:00,500.0,262.0,608.0,77.0,697.0,100.0,2137.0,3903.0
2024-01-22 13:00:00+01:00,473.0,240.0,534.0,72.0,589.0,98.0,2188.0,3876.0
2024-01-22 14:00:00+01:00,504.0,251.0,539.0,72.0,373.0,99.0,2196.0,3877.0
2024-01-22 15:00:00+01:00,514.0,241.0,552.0,74.0,139.0,100.0,2214.0,3874.0
2024-01-22 16:00:00+01:00,523.0,273.0,630.0,80.0,14.0,103.0,2213.0,3853.0
2024-01-22 17:00:00+01:00,523.0,305.0,651.0,84.0,0.0,103.0,2206.0,3827.0
2024-01-22 18:00:00+01:00,487.0,300.0,656.0,85.0,0.0,102.0,2219.0,3829.0
2024-01-22 19:00:00+01:00,549.0,283.0,623.0,83.0,0.0,101.0,2218.0,3844.0
2024-01-22 20:00:00+01:00,550.0,275.0,491.0,81.0,0.0,99.0,2219.0,3834.0
2024-01-22 21:00:00+01:00,457.0,275.0,447.0,79.0,0.0,93.0,2210.0,3812.0
2024-01-22 22:00:00+01:00,484.0,264.0,429.0,79.0,0.0,88.0,2214.0,3821.0
2024-01-22 23:00:00+01:00,478.0,196.0,360.0,68.0,0.0,84.0,2169.0,3812.0
2024-01-23 00:00:00+01:00,433.0,164.0,315.0,59.0,0.0,61.0,2201.0,3777.0
2024-01-23 01:00:00+01:00,376.0,153.0,311.0,58.0,0.0,57.0,2203.0,3738.0
2024-01-23 02:00:00+01:00,375.0,151.0,308.0,58.0,0.0,56.0,2167.0,3687.0
2024-01-23 03:00:00+01:00,382.0,155.0,314.0,59.0,0.0,58.0,2212.0,3510.0
2024-01-23 04:00:00+01:00,383.0,179.0,349.0,66.0,0.0,60.0,2179.0,3507.0
2024-01-23 05:00:00+01:00,384.0,202.0,388.0,73.0,0.0,67.0,2196.0,3595.0
2024-01-23 06:00:00+01:00,438.0,240.0,416.0,78.0,0.0,103.0,2213.0,3717.0
2024-01-23 07:00:00+01:00,442.0,293.0,439.0,83.0,0.0,111.0,2216.0,3907.0
2024-01-23 08:00:00+01:00,521.0,312.0,440.0,83.0,7.0,115.0,2211.0,3950.0
2024-01-23 09:00:00+01:00,543.0,308.0,431.0,81.0,125.0,116.0,2213.0,3826.0
2024-01-23 10:00:00+01:00,539.0,319.0,445.0,81.0,459.0,118.0,2199.0,3722.0
2024-01-23 11:00:00+01:00,507.0,290.0,476.0,80.0,763.0,116.0,2191.0,3683.0
2024-01-23 12:00:00+01:00,484.0,307.0,548.0,80.0,760.0,99.0,2199.0,3523.0
2024-01-23 13:00:00+01:00,509.0,298.0,532.0,78.0,670.0,92.0,2128.0,3257.0
2024-01-23 14:00:00+01:00,514.0,305.0,534.0,78.0,410.0,101.0,2122.0,2981.0
2024-01-23 15:00:00+01:00,555.0,341.0,602.0,79.0,149.0,117.0,2101.0,2481.0
2024-01-23 16:00:00+01:00,557.0,369.0,626.0,82.0,8.0,119.0,2103.0,2309.0
2024-01-23 17:00:00+01:00,554.0,392.0,689.0,85.0,0.0,119.0,2102.0,2330.0
2024-01-23 18:00:00+01:00,498.0,358.0,680.0,84.0,0.0,120.0,2111.0,2541.0
2024-01-23 19:00:00+01:00,497.0,344.0,621.0,82.0,0.0,120.0,1944.0,2693.0
2024-01-23 20:00:00+01:00,570.0,346.0,550.0,81.0,0.0,119.0,2144.0,3016.0
2024-01-23 21:00:00+01:00,576.0,239.0,498.0,79.0,0.0,103.0,2199.0,3463.0
