,Biomass_Actual Aggregated,Fossil Gas_Actual Aggregated,Fossil Oil_Actual Aggregated,Hydro Pumped Storage_Actual Aggregated,Hydro Pumped Storage_Actual Consumption,Hydro Run-of-river and poundage_Actual Aggregated,Nuclear_Actual Aggregated,Other_Actual Aggregated,Solar_Actual Aggregated,Waste_Actual Aggregated,Wind Offshore_Actual Aggregated,Wind Offshore_Actual Consumption,Wind Onshore_Actual Aggregated
2023-11-27 11:00:00+01:00,69.0,1735.0,0.0,15.0,0.0,41.0,3953.0,813.0,182.0,245.0,0.0,23.0,1591.0
2023-11-27 12:00:00+01:00,67.0,1728.0,0.0,212.0,0.0,40.0,3952.0,797.0,163.0,233.0,7.0,8.0,1506.0
2023-11-27 13:00:00+01:00,66.0,1731.0,0.0,69.0,12.0,38.0,3953.0,812.0,149.0,235.0,145.0,0.0,1438.0
2023-11-27 14:00:00+01:00,67.0,1634.0,0.0,12.0,7.0,37.0,3954.0,831.0,124.0,241.0,456.0,0.0,1342.0
2023-11-27 15:00:00+01:00,69.0,1578.0,0.0,28.0,39.0,37.0,3954.0,807.0,57.0,249.0,898.0,0.0,1158.0
2023-11-27 16:00:00+01:00,69.0,1351.0,0.0,0.0,195.0,40.0,3954.0,839.0,3.0,229.0,1332.0,0.0,983.0
2023-11-27 17:00:00+01:00,71.0,1578.0,0.0,87.0,37.0,42.0,3956.0,925.0,0.0,232.0,1206.0,0.0,853.0
2023-11-27 18:00:00+01:00,70.0,1716.0,0.0,642.0,0.0,41.0,3955.0,978.0,0.0,249.0,873.0,0.0,890.0
2023-11-27 19:00:00+01:00,71.0,1685.0,0.0,232.0,0.0,40.0,3953.0,970.0,0.0,248.0,1075.0,0.0,879.0
2023-11-27 20:00:00+01:00,71.0,1071.0,0.0,0.0,23.0,40.0,3952.0,890.0,0.0,246.0,1522.0,0.0,908.0
2023-11-27 21:00:00+01:00,69.0,938.0,0.0,0.0,41.0,40.0,3950.0,889.0,0.0,247.0,1740.0,0.0,1006.0
2023-11-27 22:00:00+01:00,71.0,849.0,0.0,0.0,1.0,39.0,3951.0,790.0,0.0,247.0,1824.0,0.0,1082.0
2023-11-27 23:00:00+01:00,72.0,849.0,0.0,0.0,431.0,38.0,3954.0,686.0,0.0,247.0,1891.0,0.0,1095.0
2023-11-28 00:00:00+01:00,70.0,899.0,0.0,48.0,76.0,36.0,3955.0,599.0,0.0,248.0,1950.0,0.0,1071.0
2023-11-28 01:00:00+01:00,70.0,939.0,0.0,0.0,573.0,37.0,3956.0,575.0,0.0,247.0,1902.0,0.0,956.0
2023-11-28 02:00:00+01:00,69.0,932.0,0.0,0.0,685.0,36.0,3956.0,535.0,0.0,250.0,1980.0,0.0,947.0
2023-11-28 03:00:00+01:00,69.0,966.0,0.0,0.0,683.0,37.0,3957.0,544.0,0.0,240.0,2091.0,0.0,919.0
2023-11-28 04:00:00+01:00,72.0,1029.0,0.0,0.0,695.0,37.0,3956.0,546.0,0.0,240.0,1984.0,0.0,1045.0
2023-11-28 05:00:00+01:00,72.0,1096.0,0.0,0.0,670.0,36.0,3956.0,583.0,0.0,243.0,1887.0,0.0,1058.0
2023-11-28 06:00:00+01:00,70.0,1443.0,0.0,0.0,229.0,35.0,3958.0,730.0,0.0,246.0,1858.0,0.0,940.0
2023-11-28 07:00:00+01:00,73.0,2057.0,0.0,65.0,0.0,34.0,3956.0,882.0,0.0,247.0,1369.0,0.0,897.0
2023-11-28 08:00:00+01:00,76.0,2897.0,0.0,130.0,0.0,33.0,3957.0,956.0,151.0,257.0,845.0,0.0,715.0
2023-11-28 09:00:00+01:00,76.0,3193.0,0.0,449.0,0.0,37.0,3956.0,965.0,1220.0,262.0,321.0,0.0,472.0
2023-11-28 10:00:00+01:00,81.0,3313.0,0.0,253.0,0.0,37.0,3956.0,899.0,1928.0,253.0,133.0,0.0,294.0
2023-11-28 11:00:00+01:00,84.0,3430.0,0.0,0.0,0.0,37.0,3956.0,846.0,2554.0,248.0,0.0,18.0,160.0
2023-11-28 12:00:00+01:00,84.0,3489.0,0.0,0.0,16.0,37.0,3954.0,876.0,2718.0,253.0,0.0,17.0,53.0
2023-11-28 13:00:00+01:00,86.0,3707.0,0.0,0.0,24.0,35.0,3955.0,897.0,2362.0,258.0,4.0,4.0,23.0
2023-11-28 14:00:00+01:00,86.0,3830.0,0.0,1.0,0.0,36.0,3956.0,825.0,1413.0,269.0,213.0,0.0,27.0
2023-11-28 15:00:00+01:00,89.0,4044.0,0.0,40.0,0.0,36.0,3955.0,816.0,567.0,255.0,505.0,0.0,47.0
2023-11-28 16:00:00+01:00,85.0,4197.0,0.0,131.0,0.0,36.0,3954.0,800.0,41.0,268.0,600.0,0.0,84.0
2023-11-28 17:00:00+01:00,85.0,4230.0,0.0,364.0,0.0,33.0,3953.0,863.0,0.0,276.0,856.0,0.0,204.0
2023-11-28 18:00:00+01:00,87.0,4205.0,0.0,550.0,0.0,33.0,3952.0,981.0,0.0,286.0,739.0,0.0,423.0
2023-11-28 19:00:00+01:00,86.0,4167.0,0.0,562.0,0.0,33.0,3953.0,1004.0,0.0,285.0,999.0,0.0,619.0
2023-11-28 20:00:00+01:00,77.0,3888.0,0.0,231.0,0.0,35.0,3954.0,915.0,0.0,267.0,1269.0,0.0,670.0
2023-11-28 21:00:00+01:00,68.0,3476.0,0.0,0.0,0.0,36.0,3953.0,878.0,0.0,262.0,1355.0,0.0,736.0
2023-11-28 22:00:00+01:00,69.0,2352.0,0.0,84.0,0.0,35.0,3953.0,755.0,0.0,261.0,1335.0,0.0,879.0
2023-11-28 23:00:00+01:00,70.0,1714.0,0.0,84.0,0.0,36.0,3952.0,681.0,0.0,256.0,1513.0,0.0,997.0
2023-11-29 00:00:00+01:00,70.0,1283.0,0.0,0.0,632.0,37.0,3951.0,598.0,0.0,258.0,1893.0,0.0,1033.0
2023-11-29 01:00:00+01:00,70.0,1256.0,0.0,0.0,665.0,37.0,3948.0,596.0,0.0,258.0,2094.0,0.0,1212.0
2023-11-29 02:00:00+01:00,72.0,1284.0,0.0,0.0,645.0,36.0,3945.0,589.0,0.0,253.0,2023.0,0.0,1319.0
2023-11-29 03:00:00+01:00,71.0,1353.0,0.0,0.0,624.0,36.0,3946.0,552.0,0.0,247.0,1975.0,0.0,1306.0
2023-11-29 04:00:00+01:00,70.0,1269.0,0.0,0.0,635.0,35.0,3946.0,556.0,0.0,245.0,1882.0,0.0,1284.0
2023-11-29 05:00:00+01:00,72.0,1580.0,0.0,0.0,588.0,35.0,3944.0,593.0,0.0,241.0,1668.0,0.0,1266.0
2023-11-29 06:00:00+01:00,71.0,2470.0,0.0,0.0,13.0,34.0,3941.0,726.0,0.0,242.0,1466.0,0.0,1212.0
2023-11-29 07:00:00+01:00,73.0,3397.0,0.0,0.0,3.0,34.0,3941.0,827.0,0.0,258.0,1281.0,0.0,1131.0
2023-11-29 08:00:00+01:00,83.0,3881.0,0.0,0.0,1.0,33.0,3947.0,953.0,52.0,275.0,945.0,0.0,1043.0
2023-11-29 09:00:00+01:00,86.0,3966.0,0.0,0.0,1.0,34.0,3947.0,979.0,574.0,277.0,707.0,0.0,743.0
2023-11-29 10:00:00+01:00,82.0,4167.0,0.0,59.0,0.0,36.0,3907.0,944.0,1187.0,277.0,280.0,0.0,503.0
2023-11-29 11:00:00+01:00,77.0,4060.0,0.0,33.0,0.0,37.0,3883.0,940.0,1620.0,261.0,300.0,0.0,306.0
2023-11-29 12:00:00+01:00,77.0,4006.0,0.0,0.0,0.0,37.0,3933.0,940.0,1719.0,270.0,151.0,0.0,246.0
2023-11-29 13:00:00+01:00,86.0,4197.0,1.0,71.0,0.0,36.0,3933.0,917.0,1361.0,281.0,59.0,0.0,236.0
2023-11-29 14:00:00+01:00,88.0,4367.0,0.0,104.0,0.0,36.0,3936.0,884.0,985.0,280.0,0.0,9.0,152.0
2023-11-29 15:00:00+01:00,84.0,4570.0,0.0,282.0,0.0,35.0,3941.0,902.0,351.0,282.0,0.0,19.0,106.0
2023-11-29 16:00:00+01:00,82.0,4526.0,0.0,726.0,0.0,35.0,3947.0,888.0,32.0,287.0,0.0,22.0,74.0
2023-11-29 17:00:00+01:00,83.0,4570.0,0.0,742.0,0.0,37.0,3951.0,888.0,0.0,286.0,13.0,6.0,58.0
2023-11-29 18:00:00+01:00,85.0,4479.0,0.0,628.0,0.0,38.0,3952.0,978.0,0.0,293.0,39.0,0.0,65.0
2023-11-29 19:00:00+01:00,87.0,4444.0,0.0,523.0,0.0,39.0,3952.0,1011.0,0.0,295.0,77.0,0.0,65.0
2023-11-29 20:00:00+01:00,76.0,4179.0,0.0,13.0,0.0,39.0,3951.0,943.0,0.0,271.0,57.0,0.0,69.0
2023-11-29 21:00:00+01:00,70.0,4128.0,0.0,90.0,0.0,37.0,3951.0,903.0,0.0,264.0,82.0,0.0,76.0
2023-11-29 22:00:00+01:00,70.0,4026.0,0.0,0.0,3.0,37.0,3950.0,805.0,0.0,262.0,57.0,0.0,102.0
2023-11-29 23:00:00+01:00,72.0,3226.0,0.0,0.0,92.0,38.0,3949.0,774.0,0.0,261.0,39.0,0.0,84.0
2023-11-30 00:00:00+01:00,72.0,2778.0,0.0,0.0,666.0,38.0,3948.0,657.0,0.0,264.0,28.0,0.0,42.0
2023-11-30 01:00:00+01:00,73.0,2701.0,0.0,0.0,691.0,38.0,3946.0,645.0,0.0,266.0,0.0,7.0,22.0
2023-11-30 02:00:00+01:00,73.0,2546.0,0.0,0.0,686.0,37.0,3948.0,639.0,0.0,268.0,0.0,17.0,27.0
2023-11-30 03:00:00+01:00,71.0,2501.0,0.0,0.0,681.0,37.0,3948.0,622.0,0.0,266.0,0.0,14.0,26.0
2023-11-30 04:00:00+01:00,72.0,2533.0,0.0,0.0,676.0,38.0,3950.0,643.0,0.0,272.0,2.0,2.0,22.0
2023-11-30 05:00:00+01:00,75.0,2980.0,0.0,0.0,652.0,38.0,3950.0,635.0,0.0,268.0,51.0,0.0,16.0
2023-11-30 06:00:00+01:00,73.0,3749.0,0.0,32.0,45.0,38.0,3950.0,734.0,0.0,262.0,59.0,0.0,17.0
2023-11-30 07:00:00+01:00,81.0,4416.0,0.0,2.0,3.0,38.0,3949.0,844.0,0.0,286.0,11.0,1.0,15.0
2023-11-30 08:00:00+01:00,87.0,4670.0,0.0,2.0,10.0,38.0,3948.0,953.0,11.0,297.0,166.0,0.0,16.0
2023-11-30 09:00:00+01:00,84.0,4676.0,0.0,221.0,0.0,38.0,3950.0,981.0,257.0,291.0,167.0,0.0,23.0
2023-11-30 10:00:00+01:00,84.0,4674.0,0.0,0.0,61.0,40.0,3950.0,979.0,590.0,299.0,241.0,0.0,16.0
2023-11-30 11:00:00+01:00,86.0,4721.0,0.0,13.0,23.0,40.0,3949.0,970.0,751.0,294.0,372.0,0.0,15.0
2023-11-30 12:00:00+01:00,85.0,4680.0,0.0,235.0,0.0,39.0,3954.0,944.0,810.0,297.0,238.0,0.0,19.0
2023-11-30 13:00:00+01:00,84.0,4600.0,0.0,35.0,0.0,38.0,3954.0,935.0,749.0,306.0,172.0,0.0,16.0
2023-11-30 14:00:00+01:00,88.0,4570.0,0.0,159.0,0.0,38.0,3953.0,944.0,416.0,308.0,212.0,0.0,21.0
2023-11-30 15:00:00+01:00,89.0,4558.0,0.0,22.0,0.0,39.0,3955.0,961.0,134.0,299.0,248.0,0.0,36.0
2023-11-30 16:00:00+01:00,89.0,4630.0,0.0,379.0,0.0,40.0,3955.0,951.0,8.0,290.0,147.0,0.0,60.0
2023-11-30 17:00:00+01:00,87.0,4584.0,0.0,529.0,0.0,41.0,3957.0,939.0,0.0,280.0,215.0,0.0,55.0
2023-11-30 18:00:00+01:00,86.0,4576.0,0.0,449.0,0.0,41.0,3958.0,1014.0,0.0,283.0,204.0,0.0,67.0
2023-11-30 19:00:00+01:00,85.0,4403.0,0.0,260.0,0.0,41.0,3957.0,1020.0,0.0,285.0,279.0,0.0,54.0
2023-11-30 20:00:00+01:00,76.0,4207.0,0.0,50.0,3.0,42.0,3958.0,930.0,0.0,264.0,169.0,0.0,53.0
2023-11-30 21:00:00+01:00,71.0,3938.0,0.0,31.0,3.0,41.0,3958.0,900.0,0.0,257.0,169.0,0.0,50.0
2023-11-30 22:00:00+01:00,66.0,3764.0,0.0,6.0,0.0,42.0,3958.0,835.0,0.0,260.0,122.0,0.0,41.0
2023-11-30 23:00:00+01:00,66.0,3190.0,0.0,47.0,0.0,41.0,3959.0,781.0,0.0,253.0,105.0,0.0,39.0
2023-12-01 00:00:00+01:00,70.0,2424.0,0.0,0.0,516.0,41.0,3959.0,680.0,0.0,258.0,122.0,0.0,35.0
2023-12-01 01:00:00+01:00,69.0,2359.0,0.0,0.0,957.0,41.0,3957.0,702.0,0.0,265.0,140.0,0.0,30.0
2023-12-01 02:00:00+01:00,67.0,2159.0,0.0,0.0,978.0,41.0,3956.0,726.0,0.0,261.0,93.0,0.0,38.0
2023-12-01 03:00:00+01:00,65.0,2261.0,0.0,0.0,969.0,41.0,3957.0,706.0,0.0,266.0,90.0,0.0,45.0
2023-12-01 04:00:00+01:00,68.0,2106.0,0.0,0.0,958.0,41.0,3955.0,733.0,0.0,271.0,75.0,0.0,56.0
2023-12-01 05:00:00+01:00,69.0,2424.0,0.0,0.0,879.0,42.0,3955.0,710.0,0.0,267.0,330.0,0.0,77.0
2023-12-01 06:00:00+01:00,73.0,3263.0,0.0,2.0,33.0,44.0,3956.0,757.0,0.0,273.0,326.0,0.0,93.0
2023-12-01 07:00:00+01:00,80.0,3957.0,0.0,0.0,43.0,44.0,3954.0,853.0,0.0,286.0,463.0,0.0,120.0
2023-12-01 08:00:00+01:00,84.0,4707.0,0.0,32.0,0.0,44.0,3954.0,956.0,2.0,300.0,339.0,0.0,154.0
2023-12-01 09:00:00+01:00,85.0,4788.0,0.0,738.0,0.0,42.0,3953.0,993.0,74.0,274.0,537.0,0.0,159.0
2023-12-01 10:00:00+01:00,84.0,4834.0,0.0,673.0,0.0,40.0,3951.0,989.0,188.0,267.0,411.0,0.0,159.0
2023-12-01 11:00:00+01:00,87.0,4828.0,0.0,937.0,0.0,41.0,3951.0,994.0,282.0,271.0,253.0,0.0,159.0
2023-12-01 12:00:00+01:00,90.0,4712.0,0.0,114.0,0.0,42.0,3955.0,970.0,331.0,288.0,264.0,0.0,163.0
2023-12-01 13:00:00+01:00,86.0,4655.0,0.0,24.0,0.0,43.0,3954.0,953.0,327.0,304.0,256.0,0.0,170.0
2023-12-01 14:00:00+01:00,90.0,4658.0,0.0,74.0,0.0,43.0,3949.0,994.0,252.0,311.0,225.0,0.0,216.0
2023-12-01 15:00:00+01:00,86.0,4421.0,0.0,30.0,0.0,43.0,3947.0,1016.0,112.0,303.0,235.0,0.0,290.0
2023-12-01 16:00:00+01:00,84.0,4268.0,0.0,0.0,1.0,43.0,3949.0,1025.0,7.0,304.0,225.0,0.0,311.0
2023-12-01 17:00:00+01:00,87.0,4274.0,0.0,825.0,0.0,42.0,3953.0,1019.0,0.0,310.0,256.0,0.0,344.0
2023-12-01 18:00:00+01:00,83.0,4269.0,0.0,691.0,0.0,43.0,3955.0,1012.0,0.0,305.0,231.0,0.0,376.0
2023-12-01 19:00:00+01:00,84.0,4023.0,0.0,31.0,0.0,43.0,3952.0,1016.0,0.0,306.0,255.0,0.0,344.0
2023-12-01 20:00:00+01:00,78.0,3615.0,0.0,0.0,1.0,44.0,3953.0,969.0,0.0,285.0,309.0,0.0,292.0
2023-12-01 21:00:00+01:00,75.0,3465.0,0.0,0.0,1.0,44.0,3954.0,951.0,0.0,275.0,310.0,0.0,257.0
2023-12-01 22:00:00+01:00,73.0,3487.0,0.0,0.0,1.0,44.0,3954.0,884.0,0.0,277.0,345.0,0.0,211.0
2023-12-01 23:00:00+01:00,70.0,3484.0,0.0,0.0,2.0,44.0,3954.0,866.0,0.0,274.0,174.0,0.0,189.0
2023-12-02 00:00:00+01:00,72.0,2704.0,0.0,0.0,203.0,44.0,3955.0,736.0,0.0,278.0,28.0,4.0,177.0
2023-12-02 01:00:00+01:00,75.0,2403.0,0.0,0.0,206.0,44.0,3957.0,661.0,0.0,278.0,0.0,23.0,162.0
2023-12-02 02:00:00+01:00,71.0,2246.0,0.0,0.0,187.0,44.0,3956.0,660.0,0.0,277.0,0.0,23.0,156.0
2023-12-02 03:00:00+01:00,72.0,2176.0,0.0,0.0,718.0,44.0,3955.0,703.0,0.0,272.0,0.0,20.0,131.0
2023-12-02 04:00:00+01:00,69.0,2044.0,0.0,0.0,941.0,44.0,3956.0,718.0,0.0,269.0,0.0,24.0,114.0
2023-12-02 05:00:00+01:00,75.0,2035.0,0.0,0.0,76.0,44.0,3956.0,683.0,0.0,266.0,0.0,18.0,86.0
2023-12-02 06:00:00+01:00,73.0,2328.0,0.0,0.0,25.0,44.0,3956.0,641.0,0.0,269.0,0.0,15.0,64.0
2023-12-02 07:00:00+01:00,73.0,2715.0,0.0,0.0,13.0,44.0,3956.0,741.0,0.0,252.0,66.0,0.0,54.0
2023-12-02 08:00:00+01:00,72.0,3184.0,0.0,0.0,10.0,43.0,3955.0,836.0,45.0,252.0,39.0,0.0,49.0
2023-12-02 09:00:00+01:00,71.0,3223.0,0.0,0.0,27.0,43.0,3955.0,826.0,686.0,259.0,140.0,0.0,50.0
2023-12-02 10:00:00+01:00,72.0,3307.0,0.0,0.0,45.0,44.0,3956.0,814.0,1645.0,280.0,1.0,12.0,38.0
2023-12-02 11:00:00+01:00,70.0,3284.0,0.0,0.0,45.0,44.0,3956.0,786.0,2346.0,280.0,0.0,18.0,34.0
2023-12-02 12:00:00+01:00,71.0,3373.0,0.0,0.0,45.0,43.0,3955.0,746.0,2557.0,284.0,0.0,12.0,34.0
2023-12-02 13:00:00+01:00,70.0,3401.0,0.0,0.0,42.0,43.0,3955.0,808.0,2251.0,288.0,0.0,21.0,32.0
2023-12-02 14:00:00+01:00,72.0,3525.0,0.0,50.0,12.0,43.0,3953.0,794.0,1542.0,290.0,20.0,1.0,34.0
2023-12-02 15:00:00+01:00,71.0,3497.0,0.0,165.0,0.0,43.0,3949.0,780.0,646.0,287.0,107.0,0.0,44.0
2023-12-02 16:00:00+01:00,74.0,3513.0,0.0,39.0,0.0,44.0,3948.0,795.0,50.0,288.0,264.0,0.0,71.0
2023-12-02 17:00:00+01:00,71.0,3725.0,0.0,690.0,0.0,45.0,3949.0,885.0,0.0,286.0,140.0,0.0,139.0
2023-12-02 18:00:00+01:00,70.0,3704.0,0.0,697.0,0.0,44.0,3951.0,825.0,0.0,286.0,99.0,0.0,201.0
2023-12-02 19:00:00+01:00,71.0,3756.0,0.0,155.0,0.0,45.0,3951.0,831.0,0.0,282.0,184.0,0.0,257.0
2023-12-02 20:00:00+01:00,73.0,3693.0,0.0,13.0,0.0,45.0,3950.0,793.0,0.0,285.0,189.0,0.0,294.0
2023-12-02 21:00:00+01:00,70.0,3464.0,0.0,0.0,1.0,45.0,3950.0,727.0,0.0,285.0,229.0,0.0,344.0
2023-12-02 22:00:00+01:00,74.0,3157.0,0.0,0.0,65.0,45.0,3950.0,682.0,0.0,283.0,118.0,0.0,387.0
2023-12-02 23:00:00+01:00,74.0,2866.0,0.0,0.0,114.0,45.0,3950.0,661.0,0.0,280.0,126.0,0.0,403.0
2023-12-03 00:00:00+01:00,70.0,1641.0,0.0,0.0,277.0,45.0,3950.0,685.0,0.0,286.0,184.0,0.0,448.0
2023-12-03 01:00:00+01:00,70.0,1229.0,0.0,0.0,7.0,45.0,3949.0,625.0,0.0,288.0,303.0,0.0,478.0
2023-12-03 02:00:00+01:00,69.0,1113.0,0.0,0.0,31.0,45.0,3949.0,627.0,0.0,285.0,481.0,0.0,445.0
2023-12-03 03:00:00+01:00,68.0,1038.0,0.0,0.0,11.0,45.0,3947.0,601.0,0.0,284.0,757.0,0.0,479.0
2023-12-03 04:00:00+01:00,69.0,1143.0,0.0,39.0,45.0,45.0,3951.0,638.0,0.0,286.0,522.0,0.0,562.0
2023-12-03 05:00:00+01:00,68.0,1117.0,0.0,140.0,54.0,45.0,3952.0,666.0,0.0,284.0,721.0,0.0,613.0
2023-12-03 06:00:00+01:00,69.0,1092.0,0.0,0.0,99.0,45.0,3952.0,704.0,0.0,289.0,1132.0,0.0,685.0
2023-12-03 07:00:00+01:00,69.0,1083.0,0.0,0.0,663.0,45.0,3951.0,731.0,0.0,283.0,1560.0,0.0,724.0
2023-12-03 08:00:00+01:00,71.0,1095.0,0.0,0.0,217.0,44.0,3953.0,748.0,42.0,284.0,1911.0,0.0,775.0
2023-12-03 09:00:00+01:00,72.0,1098.0,0.0,0.0,211.0,44.0,3953.0,770.0,295.0,286.0,2116.0,0.0,824.0
2023-12-03 10:00:00+01:00,71.0,1100.0,0.0,0.0,15.0,44.0,3951.0,780.0,566.0,288.0,2151.0,0.0,936.0
2023-12-03 11:00:00+01:00,72.0,1121.0,0.0,0.0,12.0,45.0,3950.0,770.0,874.0,279.0,2167.0,0.0,1023.0
2023-12-03 12:00:00+01:00,70.0,1070.0,0.0,0.0,37.0,45.0,3951.0,759.0,884.0,277.0,2173.0,0.0,1089.0
2023-12-03 13:00:00+01:00,70.0,1090.0,0.0,26.0,12.0,45.0,3953.0,841.0,534.0,274.0,2174.0,0.0,1067.0
2023-12-03 14:00:00+01:00,71.0,1130.0,0.0,305.0,0.0,45.0,3953.0,847.0,246.0,281.0,2170.0,0.0,1016.0
2023-12-03 15:00:00+01:00,72.0,1179.0,0.0,44.0,0.0,45.0,3954.0,785.0,65.0,280.0,2154.0,0.0,981.0
2023-12-03 16:00:00+01:00,74.0,1153.0,0.0,43.0,0.0,44.0,3955.0,832.0,2.0,281.0,2101.0,0.0,881.0
2023-12-03 17:00:00+01:00,70.0,1146.0,0.0,463.0,0.0,44.0,3956.0,881.0,0.0,287.0,2050.0,0.0,722.0
2023-12-03 18:00:00+01:00,72.0,1147.0,0.0,303.0,0.0,44.0,3957.0,896.0,0.0,284.0,2095.0,0.0,746.0
2023-12-03 19:00:00+01:00,73.0,1103.0,0.0,22.0,0.0,45.0,3956.0,900.0,0.0,288.0,2148.0,0.0,762.0
2023-12-03 20:00:00+01:00,73.0,1115.0,0.0,153.0,0.0,45.0,3954.0,834.0,0.0,289.0,2164.0,0.0,792.0
2023-12-03 21:00:00+01:00,71.0,1119.0,0.0,12.0,0.0,46.0,3954.0,779.0,0.0,291.0,2100.0,0.0,792.0
2023-12-03 22:00:00+01:00,70.0,1062.0,0.0,0.0,1.0,46.0,3954.0,772.0,0.0,284.0,2112.0,0.0,752.0
2023-12-03 23:00:00+01:00,72.0,1087.0,0.0,0.0,102.0,46.0,3954.0,717.0,0.0,281.0,2039.0,0.0,763.0
2023-12-04 00:00:00+01:00,73.0,1121.0,0.0,78.0,37.0,46.0,3956.0,730.0,0.0,286.0,1962.0,0.0,789.0
2023-12-04 01:00:00+01:00,69.0,1096.0,0.0,0.0,428.0,46.0,3960.0,733.0,0.0,284.0,1884.0,0.0,766.0
2023-12-04 02:00:00+01:00,69.0,924.0,0.0,0.0,780.0,46.0,3958.0,722.0,0.0,285.0,2030.0,0.0,755.0
2023-12-04 03:00:00+01:00,72.0,917.0,0.0,0.0,840.0,46.0,3957.0,753.0,0.0,281.0,2103.0,0.0,737.0
2023-12-04 04:00:00+01:00,70.0,925.0,0.0,0.0,820.0,46.0,3940.0,774.0,0.0,258.0,2107.0,0.0,790.0
2023-12-04 05:00:00+01:00,69.0,1177.0,0.0,105.0,33.0,46.0,3935.0,741.0,0.0,239.0,1971.0,0.0,802.0
2023-12-04 06:00:00+01:00,67.0,1624.0,0.0,88.0,2.0,46.0,3935.0,776.0,0.0,240.0,2109.0,0.0,756.0
2023-12-04 07:00:00+01:00,72.0,2333.0,0.0,9.0,0.0,46.0,3933.0,869.0,0.0,240.0,2119.0,0.0,874.0
2023-12-04 08:00:00+01:00,71.0,2532.0,0.0,33.0,0.0,45.0,3927.0,948.0,1.0,237.0,2149.0,0.0,877.0
2023-12-04 09:00:00+01:00,69.0,2596.0,0.0,95.0,0.0,45.0,3911.0,987.0,61.0,216.0,2105.0,0.0,947.0
2023-12-04 10:00:00+01:00,71.0,2515.0,0.0,66.0,0.0,45.0,3901.0,989.0,214.0,214.0,2115.0,0.0,1132.0
2023-12-04 11:00:00+01:00,70.0,2471.0,0.0,0.0,1.0,45.0,3900.0,1008.0,382.0,212.0,2129.0,0.0,1275.0
2023-12-04 12:00:00+01:00,70.0,2575.0,0.0,0.0,1.0,46.0,3896.0,1017.0,483.0,216.0,2037.0,0.0,1317.0
2023-12-04 13:00:00+01:00,70.0,2641.0,0.0,377.0,0.0,46.0,3897.0,1016.0,311.0,230.0,1563.0,0.0,1218.0
2023-12-04 14:00:00+01:00,73.0,2673.0,0.0,433.0,0.0,46.0,3896.0,1039.0,129.0,232.0,1006.0,0.0,1125.0
2023-12-04 15:00:00+01:00,67.0,2658.0,0.0,177.0,0.0,47.0,3895.0,1051.0,40.0,227.0,866.0,0.0,1089.0
2023-12-04 16:00:00+01:00,68.0,2428.0,0.0,1.0,0.0,48.0,3901.0,1043.0,3.0,245.0,981.0,0.0,1129.0
2023-12-04 17:00:00+01:00,69.0,2544.0,0.0,50.0,0.0,47.0,3926.0,1037.0,0.0,246.0,1033.0,0.0,1094.0
2023-12-04 18:00:00+01:00,72.0,2590.0,0.0,101.0,0.0,46.0,3934.0,1029.0,0.0,248.0,1049.0,0.0,1093.0
2023-12-04 19:00:00+01:00,70.0,2617.0,0.0,99.0,0.0,46.0,3935.0,1009.0,0.0,246.0,959.0,0.0,1026.0
2023-12-04 20:00:00+01:00,70.0,2323.0,0.0,75.0,0.0,46.0,3935.0,963.0,0.0,251.0,891.0,0.0,930.0
2023-12-04 21:00:00+01:00,69.0,1563.0,0.0,46.0,0.0,46.0,3935.0,941.0,0.0,248.0,796.0,0.0,784.0
2023-12-04 22:00:00+01:00,72.0,1379.0,0.0,2.0,63.0,46.0,3934.0,881.0,0.0,247.0,703.0,0.0,692.0
2023-12-04 23:00:00+01:00,72.0,1340.0,0.0,0.0,158.0,44.0,3934.0,859.0,0.0,249.0,514.0,0.0,626.0
2023-12-05 00:00:00+01:00,71.0,1401.0,0.0,0.0,825.0,46.0,3933.0,776.0,0.0,248.0,466.0,0.0,505.0
2023-12-05 01:00:00+01:00,72.0,1410.0,0.0,0.0,941.0,46.0,3932.0,805.0,0.0,243.0,468.0,0.0,440.0
2023-12-05 02:00:00+01:00,72.0,1302.0,0.0,0.0,931.0,46.0,3930.0,775.0,0.0,241.0,511.0,0.0,422.0
2023-12-05 03:00:00+01:00,72.0,1317.0,0.0,0.0,921.0,46.0,3929.0,752.0,0.0,248.0,522.0,0.0,489.0
2023-12-05 04:00:00+01:00,69.0,1289.0,0.0,0.0,910.0,46.0,3926.0,745.0,0.0,249.0,601.0,0.0,536.0
2023-12-05 05:00:00+01:00,68.0,1301.0,0.0,0.0,725.0,46.0,3926.0,768.0,0.0,246.0,655.0,0.0,559.0
2023-12-05 06:00:00+01:00,68.0,1756.0,0.0,0.0,42.0,47.0,3929.0,828.0,0.0,250.0,607.0,0.0,526.0
2023-12-05 07:00:00+01:00,67.0,2455.0,0.0,32.0,2.0,47.0,3930.0,906.0,0.0,254.0,504.0,0.0,475.0
2023-12-05 08:00:00+01:00,67.0,2935.0,0.0,74.0,0.0,46.0,3932.0,968.0,1.0,250.0,486.0,0.0,402.0
2023-12-05 09:00:00+01:00,66.0,3124.0,0.0,135.0,0.0,49.0,3931.0,992.0,45.0,239.0,420.0,0.0,333.0
2023-12-05 10:00:00+01:00,67.0,3411.0,0.0,173.0,0.0,48.0,3931.0,984.0,143.0,234.0,387.0,0.0,279.0
