,Biomass_Actual Aggregated,Fossil Gas_Actual Aggregated,Hydro Pumped Storage_Actual Aggregated,Hydro Pumped Storage_Actual Consumption,Hydro Run-of-river and poundage_Actual Aggregated,Other_Actual Aggregated,Solar_Actual Aggregated,Waste_Actual Aggregated,Wind Onshore_Actual Aggregated
2023-11-23 18:00:00+02:00,34.0,44.0,194.0,0.0,41.0,17.0,0.0,50.0,807.0
2023-11-23 19:00:00+02:00,34.0,43.0,203.0,0.0,96.0,16.0,0.0,54.0,792.0
2023-11-23 20:00:00+02:00,34.0,43.0,203.0,0.0,76.0,14.0,0.0,53.0,758.0
2023-11-23 21:00:00+02:00,34.0,43.0,113.0,0.0,25.0,17.0,0.0,53.0,746.0
2023-11-23 22:00:00+02:00,34.0,43.0,94.0,0.0,25.0,19.0,0.0,53.0,701.0
2023-11-23 23:00:00+02:00,34.0,44.0,110.0,0.0,25.0,19.0,0.0,54.0,644.0
2023-11-24 00:00:00+02:00,34.0,44.0,0.0,532.0,25.0,19.0,0.0,54.0,579.0
2023-11-24 01:00:00+02:00,34.0,43.0,0.0,672.0,25.0,23.0,0.0,55.0,538.0
2023-11-24 02:00:00+02:00,34.0,43.0,0.0,670.0,25.0,17.0,0.0,54.0,601.0
2023-11-24 03:00:00+02:00,34.0,43.0,0.0,669.0,25.0,17.0,0.0,47.0,667.0
2023-11-24 04:00:00+02:00,34.0,43.0,0.0,667.0,25.0,18.0,0.0,48.0,636.0
2023-11-24 05:00:00+02:00,34.0,43.0,0.0,621.0,25.0,18.0,0.0,47.0,625.0
2023-11-24 06:00:00+02:00,34.0,43.0,0.0,217.0,25.0,18.0,0.0,54.0,601.0
2023-11-24 07:00:00+02:00,34.0,44.0,0.0,0.0,25.0,17.0,0.0,53.0,629.0
2023-11-24 08:00:00+02:00,34.0,44.0,0.0,0.0,26.0,15.0,0.0,53.0,635.0
2023-11-24 09:00:00+02:00,34.0,44.0,0.0,0.0,25.0,16.0,76.0,53.0,600.0
2023-11-24 10:00:00+02:00,34.0,44.0,0.0,0.0,25.0,16.0,100.0,53.0,593.0
2023-11-24 11:00:00+02:00,34.0,44.0,0.0,0.0,26.0,17.0,117.0,53.0,538.0
2023-11-24 12:00:00+02:00,34.0,44.0,0.0,0.0,26.0,17.0,86.0,53.0,515.0
2023-11-24 13:00:00+02:00,33.0,43.0,0.0,0.0,26.0,19.0,66.0,53.0,523.0
2023-11-24 14:00:00+02:00,32.0,43.0,0.0,0.0,42.0,26.0,55.0,52.0,419.0
2023-11-24 15:00:00+02:00,32.0,43.0,1.0,0.0,25.0,30.0,85.0,52.0,404.0
2023-11-24 16:00:00+02:00,32.0,43.0,188.0,0.0,34.0,33.0,1.0,53.0,338.0
2023-11-24 17:00:00+02:00,33.0,44.0,209.0,0.0,60.0,33.0,0.0,52.0,342.0
2023-11-24 18:00:00+02:00,34.0,43.0,191.0,0.0,25.0,25.0,0.0,52.0,282.0
2023-11-24 19:00:00+02:00,34.0,43.0,191.0,0.0,33.0,31.0,0.0,52.0,259.0
2023-11-24 20:00:00+02:00,34.0,43.0,165.0,0.0,25.0,18.0,0.0,53.0,257.0
2023-11-24 21:00:00+02:00,34.0,43.0,0.0,0.0,25.0,15.0,0.0,53.0,237.0
2023-11-24 22:00:00+02:00,34.0,44.0,0.0,0.0,26.0,16.0,0.0,54.0,258.0
2023-11-24 23:00:00+02:00,34.0,44.0,0.0,0.0,25.0,22.0,0.0,53.0,225.0
2023-11-25 00:00:00+02:00,34.0,44.0,0.0,0.0,25.0,29.0,0.0,50.0,258.0
2023-11-25 01:00:00+02:00,34.0,44.0,0.0,224.0,25.0,14.0,0.0,50.0,225.0
2023-11-25 02:00:00+02:00,34.0,44.0,0.0,447.0,26.0,12.0,0.0,50.0,169.0
2023-11-25 03:00:00+02:00,34.0,44.0,0.0,448.0,25.0,12.0,0.0,51.0,144.0
2023-11-25 04:00:00+02:00,34.0,44.0,0.0,445.0,25.0,14.0,0.0,49.0,136.0
2023-11-25 05:00:00+02:00,34.0,43.0,0.0,222.0,25.0,13.0,0.0,51.0,104.0
2023-11-25 06:00:00+02:00,34.0,44.0,0.0,0.0,25.0,13.0,0.0,50.0,82.0
2023-11-25 07:00:00+02:00,34.0,44.0,0.0,0.0,33.0,17.0,0.0,50.0,75.0
2023-11-25 08:00:00+02:00,34.0,44.0,0.0,0.0,25.0,13.0,0.0,51.0,66.0
2023-11-25 09:00:00+02:00,34.0,44.0,0.0,0.0,25.0,13.0,26.0,50.0,67.0
2023-11-25 10:00:00+02:00,34.0,44.0,0.0,0.0,61.0,19.0,25.0,51.0,72.0
2023-11-25 11:00:00+02:00,34.0,44.0,0.0,0.0,31.0,19.0,80.0,51.0,49.0
2023-11-25 12:00:00+02:00,34.0,44.0,0.0,0.0,40.0,22.0,45.0,51.0,40.0
2023-11-25 13:00:00+02:00,34.0,44.0,0.0,0.0,27.0,22.0,47.0,51.0,56.0
2023-11-25 14:00:00+02:00,34.0,44.0,0.0,0.0,26.0,12.0,70.0,51.0,58.0
2023-11-25 15:00:00+02:00,34.0,44.0,0.0,0.0,34.0,17.0,43.0,51.0,66.0
2023-11-25 16:00:00+02:00,34.0,44.0,0.0,0.0,33.0,23.0,1.0,51.0,84.0
2023-11-25 17:00:00+02:00,34.0,44.0,0.0,0.0,25.0,30.0,0.0,50.0,104.0
2023-11-25 18:00:00+02:00,34.0,44.0,0.0,0.0,37.0,27.0,0.0,49.0,106.0
2023-11-25 19:00:00+02:00,34.0,44.0,0.0,0.0,32.0,28.0,0.0,50.0,95.0
2023-11-25 20:00:00+02:00,34.0,44.0,0.0,0.0,25.0,15.0,0.0,50.0,110.0
2023-11-25 21:00:00+02:00,34.0,44.0,0.0,0.0,26.0,27.0,0.0,50.0,141.0
2023-11-25 22:00:00+02:00,34.0,44.0,0.0,0.0,26.0,15.0,0.0,50.0,164.0
2023-11-25 23:00:00+02:00,34.0,45.0,0.0,0.0,26.0,15.0,0.0,50.0,202.0
2023-11-26 00:00:00+02:00,34.0,44.0,0.0,0.0,26.0,15.0,0.0,50.0,193.0
2023-11-26 01:00:00+02:00,34.0,44.0,0.0,22.0,25.0,16.0,0.0,50.0,173.0
2023-11-26 02:00:00+02:00,34.0,44.0,0.0,223.0,25.0,16.0,0.0,50.0,153.0
2023-11-26 03:00:00+02:00,34.0,44.0,0.0,222.0,25.0,16.0,0.0,50.0,116.0
2023-11-26 04:00:00+02:00,34.0,44.0,0.0,222.0,70.0,20.0,0.0,50.0,93.0
2023-11-26 05:00:00+02:00,34.0,44.0,0.0,222.0,34.0,18.0,0.0,50.0,94.0
2023-11-26 06:00:00+02:00,34.0,44.0,0.0,178.0,26.0,15.0,0.0,50.0,82.0
2023-11-26 07:00:00+02:00,34.0,44.0,0.0,176.0,32.0,17.0,0.0,50.0,57.0
2023-11-26 08:00:00+02:00,34.0,44.0,0.0,0.0,26.0,15.0,0.0,50.0,44.0
2023-11-26 09:00:00+02:00,34.0,44.0,0.0,0.0,43.0,27.0,38.0,49.0,32.0
2023-11-26 10:00:00+02:00,34.0,44.0,50.0,0.0,32.0,29.0,45.0,50.0,28.0
2023-11-26 11:00:00+02:00,34.0,44.0,1.0,0.0,40.0,18.0,73.0,50.0,23.0
2023-11-26 12:00:00+02:00,34.0,43.0,0.0,0.0,34.0,18.0,62.0,50.0,9.0
2023-11-26 13:00:00+02:00,34.0,43.0,0.0,0.0,32.0,18.0,55.0,50.0,9.0
2023-11-26 14:00:00+02:00,34.0,44.0,1.0,0.0,26.0,14.0,54.0,50.0,10.0
2023-11-26 15:00:00+02:00,34.0,45.0,199.0,0.0,26.0,14.0,27.0,50.0,12.0
2023-11-26 16:00:00+02:00,34.0,45.0,199.0,0.0,42.0,50.0,1.0,50.0,12.0
2023-11-26 17:00:00+02:00,34.0,44.0,1.0,0.0,83.0,49.0,0.0,50.0,26.0
2023-11-26 18:00:00+02:00,34.0,45.0,0.0,0.0,52.0,49.0,0.0,50.0,35.0
2023-11-26 19:00:00+02:00,34.0,45.0,117.0,0.0,25.0,16.0,0.0,50.0,45.0
2023-11-26 20:00:00+02:00,34.0,46.0,0.0,0.0,25.0,35.0,0.0,50.0,43.0
2023-11-26 21:00:00+02:00,34.0,46.0,0.0,0.0,25.0,13.0,0.0,50.0,54.0
2023-11-26 22:00:00+02:00,34.0,46.0,0.0,69.0,25.0,13.0,0.0,49.0,52.0
2023-11-26 23:00:00+02:00,34.0,47.0,0.0,57.0,25.0,13.0,0.0,50.0,56.0
2023-11-27 00:00:00+02:00,34.0,47.0,0.0,50.0,25.0,14.0,0.0,50.0,54.0
2023-11-27 01:00:00+02:00,34.0,46.0,0.0,0.0,25.0,14.0,0.0,50.0,49.0
2023-11-27 02:00:00+02:00,34.0,46.0,0.0,0.0,25.0,14.0,0.0,50.0,38.0
2023-11-27 03:00:00+02:00,34.0,46.0,0.0,0.0,25.0,15.0,0.0,50.0,28.0
2023-11-27 04:00:00+02:00,34.0,46.0,0.0,0.0,25.0,10.0,0.0,49.0,22.0
2023-11-27 05:00:00+02:00,34.0,47.0,0.0,0.0,25.0,10.0,0.0,49.0,28.0
2023-11-27 06:00:00+02:00,34.0,47.0,1.0,0.0,42.0,15.0,0.0,49.0,34.0
2023-11-27 07:00:00+02:00,34.0,48.0,196.0,0.0,81.0,34.0,0.0,49.0,47.0
2023-11-27 08:00:00+02:00,34.0,48.0,254.0,0.0,96.0,40.0,5.0,48.0,49.0
2023-11-27 09:00:00+02:00,34.0,48.0,327.0,0.0,98.0,41.0,10.0,48.0,59.0
2023-11-27 10:00:00+02:00,34.0,48.0,362.0,0.0,98.0,42.0,34.0,49.0,74.0
2023-11-27 11:00:00+02:00,34.0,48.0,374.0,0.0,98.0,43.0,32.0,49.0,57.0
2023-11-27 12:00:00+02:00,34.0,48.0,283.0,0.0,97.0,43.0,37.0,49.0,39.0
2023-11-27 13:00:00+02:00,34.0,58.0,204.0,0.0,78.0,42.0,31.0,49.0,38.0
2023-11-27 14:00:00+02:00,34.0,113.0,53.0,0.0,25.0,38.0,36.0,49.0,51.0
2023-11-27 15:00:00+02:00,34.0,167.0,104.0,0.0,97.0,34.0,25.0,49.0,58.0
2023-11-27 16:00:00+02:00,34.0,194.0,162.0,0.0,50.0,50.0,1.0,49.0,78.0
2023-11-27 17:00:00+02:00,34.0,168.0,130.0,0.0,47.0,45.0,0.0,48.0,98.0
2023-11-27 18:00:00+02:00,34.0,164.0,180.0,0.0,47.0,47.0,0.0,48.0,112.0
2023-11-27 19:00:00+02:00,34.0,198.0,203.0,0.0,25.0,47.0,0.0,45.0,122.0
2023-11-27 20:00:00+02:00,34.0,210.0,199.0,0.0,25.0,35.0,0.0,48.0,128.0
2023-11-27 21:00:00+02:00,34.0,210.0,203.0,0.0,25.0,38.0,0.0,49.0,156.0
2023-11-27 22:00:00+02:00,34.0,210.0,2.0,0.0,25.0,25.0,0.0,49.0,207.0
2023-11-27 23:00:00+02:00,34.0,210.0,1.0,50.0,25.0,15.0,0.0,49.0,228.0
2023-11-28 00:00:00+02:00,34.0,210.0,1.0,27.0,25.0,12.0,0.0,48.0,212.0
2023-11-28 01:00:00+02:00,34.0,242.0,1.0,442.0,56.0,24.0,0.0,48.0,187.0
2023-11-28 02:00:00+02:00,34.0,250.0,1.0,604.0,50.0,24.0,0.0,47.0,200.0
2023-11-28 03:00:00+02:00,34.0,250.0,1.0,668.0,25.0,28.0,0.0,48.0,211.0
2023-11-28 04:00:00+02:00,34.0,250.0,1.0,667.0,25.0,24.0,0.0,49.0,231.0
2023-11-28 05:00:00+02:00,34.0,249.0,1.0,547.0,26.0,19.0,0.0,49.0,270.0
2023-11-28 06:00:00+02:00,34.0,250.0,1.0,0.0,43.0,24.0,0.0,48.0,284.0
2023-11-28 07:00:00+02:00,34.0,287.0,94.0,0.0,26.0,26.0,0.0,47.0,283.0
2023-11-28 08:00:00+02:00,34.0,298.0,122.0,0.0,49.0,38.0,0.0,48.0,293.0
2023-11-28 09:00:00+02:00,34.0,298.0,219.0,0.0,51.0,40.0,51.0,48.0,281.0
2023-11-28 10:00:00+02:00,34.0,298.0,218.0,0.0,51.0,34.0,70.0,47.0,233.0
2023-11-28 11:00:00+02:00,34.0,298.0,133.0,0.0,42.0,34.0,91.0,47.0,215.0
2023-11-28 12:00:00+02:00,34.0,297.0,68.0,0.0,50.0,33.0,107.0,48.0,232.0
2023-11-28 13:00:00+02:00,34.0,330.0,52.0,0.0,50.0,37.0,98.0,48.0,196.0
2023-11-28 14:00:00+02:00,34.0,337.0,0.0,0.0,43.0,44.0,72.0,48.0,172.0
2023-11-28 15:00:00+02:00,34.0,338.0,28.0,0.0,47.0,42.0,40.0,48.0,165.0
2023-11-28 16:00:00+02:00,34.0,338.0,206.0,0.0,48.0,56.0,2.0,47.0,170.0
2023-11-28 17:00:00+02:00,34.0,338.0,206.0,0.0,77.0,45.0,0.0,48.0,170.0
2023-11-28 18:00:00+02:00,34.0,338.0,206.0,0.0,66.0,58.0,0.0,49.0,165.0
2023-11-28 19:00:00+02:00,34.0,253.0,206.0,0.0,50.0,58.0,0.0,52.0,169.0
2023-11-28 20:00:00+02:00,34.0,170.0,1.0,0.0,50.0,56.0,0.0,56.0,134.0
2023-11-28 21:00:00+02:00,34.0,170.0,0.0,0.0,66.0,56.0,0.0,56.0,130.0
2023-11-28 22:00:00+02:00,34.0,170.0,0.0,0.0,66.0,39.0,0.0,57.0,116.0
2023-11-28 23:00:00+02:00,34.0,170.0,0.0,0.0,40.0,29.0,0.0,56.0,105.0
2023-11-29 00:00:00+02:00,34.0,170.0,0.0,398.0,25.0,17.0,0.0,61.0,112.0
2023-11-29 01:00:00+02:00,34.0,172.0,0.0,550.0,26.0,39.0,0.0,69.0,116.0
2023-11-29 02:00:00+02:00,34.0,162.0,0.0,667.0,25.0,21.0,0.0,71.0,112.0
2023-11-29 03:00:00+02:00,34.0,162.0,0.0,666.0,25.0,49.0,0.0,71.0,122.0
2023-11-29 04:00:00+02:00,34.0,163.0,0.0,664.0,25.0,49.0,0.0,70.0,96.0
2023-11-29 05:00:00+02:00,34.0,163.0,0.0,546.0,25.0,20.0,0.0,71.0,75.0
2023-11-29 06:00:00+02:00,34.0,165.0,0.0,99.0,26.0,23.0,0.0,70.0,77.0
2023-11-29 07:00:00+02:00,34.0,170.0,0.0,0.0,25.0,40.0,0.0,69.0,71.0
2023-11-29 08:00:00+02:00,34.0,171.0,208.0,0.0,62.0,41.0,2.0,81.0,55.0
2023-11-29 09:00:00+02:00,34.0,171.0,214.0,0.0,75.0,41.0,9.0,92.0,64.0
2023-11-29 10:00:00+02:00,34.0,171.0,214.0,0.0,51.0,40.0,22.0,93.0,71.0
2023-11-29 11:00:00+02:00,34.0,171.0,202.0,0.0,25.0,40.0,33.0,78.0,59.0
2023-11-29 12:00:00+02:00,34.0,171.0,208.0,0.0,26.0,30.0,39.0,56.0,35.0
2023-11-29 13:00:00+02:00,34.0,179.0,386.0,0.0,26.0,30.0,38.0,55.0,35.0
2023-11-29 14:00:00+02:00,34.0,244.0,338.0,0.0,26.0,40.0,21.0,48.0,41.0
2023-11-29 15:00:00+02:00,34.0,308.0,292.0,0.0,26.0,40.0,10.0,48.0,47.0
2023-11-29 16:00:00+02:00,34.0,271.0,276.0,0.0,50.0,41.0,0.0,48.0,60.0
2023-11-29 17:00:00+02:00,34.0,267.0,203.0,0.0,50.0,54.0,0.0,48.0,62.0
2023-11-29 18:00:00+02:00,34.0,267.0,197.0,0.0,50.0,54.0,0.0,48.0,65.0
2023-11-29 19:00:00+02:00,34.0,197.0,202.0,0.0,50.0,54.0,0.0,48.0,63.0
2023-11-29 20:00:00+02:00,34.0,114.0,199.0,0.0,47.0,54.0,0.0,48.0,65.0
2023-11-29 21:00:00+02:00,34.0,45.0,1.0,0.0,25.0,41.0,0.0,49.0,67.0
2023-11-29 22:00:00+02:00,34.0,46.0,48.0,0.0,26.0,40.0,0.0,49.0,63.0
2023-11-29 23:00:00+02:00,34.0,46.0,78.0,0.0,26.0,33.0,0.0,49.0,60.0
2023-11-30 00:00:00+02:00,34.0,45.0,0.0,0.0,26.0,31.0,0.0,50.0,62.0
2023-11-30 01:00:00+02:00,34.0,45.0,0.0,545.0,25.0,24.0,0.0,48.0,60.0
2023-11-30 02:00:00+02:00,34.0,46.0,0.0,670.0,25.0,31.0,0.0,50.0,57.0
2023-11-30 03:00:00+02:00,34.0,46.0,0.0,669.0,25.0,31.0,0.0,50.0,56.0
2023-11-30 04:00:00+02:00,34.0,45.0,0.0,667.0,26.0,30.0,0.0,50.0,57.0
2023-11-30 05:00:00+02:00,34.0,51.0,0.0,547.0,26.0,30.0,0.0,50.0,60.0
2023-11-30 06:00:00+02:00,34.0,76.0,1.0,0.0,26.0,22.0,0.0,49.0,59.0
2023-11-30 07:00:00+02:00,34.0,95.0,199.0,0.0,26.0,32.0,0.0,49.0,67.0
2023-11-30 08:00:00+02:00,34.0,254.0,334.0,0.0,26.0,41.0,0.0,49.0,64.0
2023-11-30 09:00:00+02:00,34.0,421.0,256.0,0.0,26.0,41.0,15.0,49.0,61.0
2023-11-30 10:00:00+02:00,34.0,482.0,315.0,0.0,25.0,40.0,28.0,49.0,65.0
2023-11-30 11:00:00+02:00,34.0,485.0,277.0,0.0,26.0,40.0,38.0,54.0,72.0
2023-11-30 12:00:00+02:00,34.0,484.0,199.0,0.0,26.0,41.0,81.0,55.0,57.0
2023-11-30 13:00:00+02:00,34.0,484.0,200.0,0.0,25.0,42.0,43.0,62.0,80.0
2023-11-30 14:00:00+02:00,34.0,484.0,184.0,0.0,25.0,42.0,47.0,74.0,116.0
2023-11-30 15:00:00+02:00,34.0,486.0,182.0,0.0,26.0,40.0,44.0,74.0,161.0
2023-11-30 16:00:00+02:00,34.0,485.0,187.0,0.0,25.0,40.0,0.0,49.0,207.0
2023-11-30 17:00:00+02:00,34.0,485.0,183.0,0.0,25.0,56.0,0.0,49.0,221.0
2023-11-30 18:00:00+02:00,34.0,485.0,184.0,0.0,25.0,56.0,0.0,49.0,233.0
2023-11-30 19:00:00+02:00,34.0,485.0,165.0,0.0,25.0,47.0,0.0,48.0,240.0
2023-11-30 20:00:00+02:00,34.0,486.0,1.0,0.0,27.0,54.0,0.0,47.0,238.0
2023-11-30 21:00:00+02:00,34.0,353.0,0.0,0.0,37.0,41.0,0.0,48.0,229.0
2023-11-30 22:00:00+02:00,34.0,47.0,0.0,0.0,25.0,31.0,0.0,48.0,240.0
2023-11-30 23:00:00+02:00,34.0,46.0,0.0,0.0,25.0,20.0,0.0,48.0,250.0
2023-12-01 00:00:00+02:00,34.0,46.0,0.0,26.0,25.0,19.0,0.0,49.0,275.0
2023-12-01 01:00:00+02:00,34.0,46.0,0.0,490.0,25.0,27.0,0.0,48.0,292.0
2023-12-01 02:00:00+02:00,34.0,46.0,0.0,668.0,25.0,27.0,0.0,46.0,287.0
2023-12-01 03:00:00+02:00,34.0,46.0,0.0,671.0,25.0,20.0,0.0,47.0,303.0
2023-12-01 04:00:00+02:00,34.0,46.0,0.0,670.0,25.0,20.0,0.0,47.0,319.0
2023-12-01 05:00:00+02:00,34.0,54.0,0.0,546.0,25.0,19.0,0.0,46.0,310.0
2023-12-01 06:00:00+02:00,34.0,168.0,0.0,67.0,25.0,19.0,0.0,47.0,321.0
2023-12-01 07:00:00+02:00,34.0,369.0,0.0,106.0,25.0,25.0,0.0,46.0,336.0
2023-12-01 08:00:00+02:00,34.0,483.0,0.0,135.0,26.0,33.0,9.0,46.0,310.0
2023-12-01 09:00:00+02:00,34.0,483.0,102.0,0.0,25.0,33.0,30.0,49.0,271.0
2023-12-01 10:00:00+02:00,34.0,481.0,188.0,0.0,25.0,36.0,34.0,57.0,246.0
2023-12-01 11:00:00+02:00,34.0,483.0,204.0,0.0,39.0,41.0,43.0,58.0,190.0
2023-12-01 12:00:00+02:00,34.0,457.0,199.0,0.0,26.0,37.0,33.0,60.0,150.0
2023-12-01 13:00:00+02:00,34.0,437.0,199.0,0.0,25.0,37.0,53.0,62.0,139.0
2023-12-01 14:00:00+02:00,34.0,459.0,199.0,0.0,26.0,36.0,15.0,64.0,120.0
2023-12-01 15:00:00+02:00,34.0,447.0,199.0,0.0,25.0,38.0,11.0,75.0,122.0
2023-12-01 16:00:00+02:00,34.0,441.0,199.0,0.0,25.0,35.0,0.0,81.0,134.0
2023-12-01 17:00:00+02:00,34.0,420.0,199.0,0.0,25.0,45.0,0.0,84.0,137.0
2023-12-01 18:00:00+02:00,34.0,468.0,180.0,0.0,25.0,45.0,0.0,79.0,103.0
2023-12-01 19:00:00+02:00,34.0,412.0,162.0,0.0,25.0,47.0,0.0,80.0,79.0
2023-12-01 20:00:00+02:00,34.0,478.0,165.0,0.0,25.0,50.0,0.0,76.0,48.0
2023-12-01 21:00:00+02:00,34.0,470.0,0.0,0.0,26.0,38.0,0.0,82.0,27.0
2023-12-01 22:00:00+02:00,34.0,349.0,0.0,0.0,25.0,26.0,0.0,87.0,20.0
2023-12-01 23:00:00+02:00,34.0,48.0,0.0,0.0,25.0,27.0,0.0,87.0,21.0
2023-12-02 00:00:00+02:00,34.0,45.0,0.0,0.0,25.0,20.0,0.0,87.0,27.0
2023-12-02 01:00:00+02:00,34.0,45.0,0.0,511.0,25.0,20.0,0.0,88.0,32.0
2023-12-02 02:00:00+02:00,34.0,45.0,0.0,672.0,25.0,19.0,0.0,88.0,45.0
2023-12-02 03:00:00+02:00,34.0,45.0,0.0,670.0,25.0,20.0,0.0,88.0,44.0
2023-12-02 04:00:00+02:00,34.0,45.0,0.0,668.0,25.0,20.0,0.0,88.0,39.0
2023-12-02 05:00:00+02:00,34.0,45.0,0.0,544.0,25.0,19.0,0.0,88.0,30.0
2023-12-02 06:00:00+02:00,34.0,53.0,0.0,219.0,25.0,20.0,0.0,87.0,18.0
2023-12-02 07:00:00+02:00,34.0,167.0,0.0,94.0,25.0,23.0,0.0,87.0,7.0
2023-12-02 08:00:00+02:00,34.0,368.0,0.0,87.0,25.0,29.0,0.0,86.0,7.0
2023-12-02 09:00:00+02:00,34.0,414.0,162.0,0.0,25.0,29.0,17.0,74.0,3.0
2023-12-02 10:00:00+02:00,34.0,482.0,170.0,0.0,25.0,37.0,17.0,73.0,3.0
2023-12-02 11:00:00+02:00,34.0,482.0,168.0,0.0,25.0,35.0,17.0,86.0,3.0
2023-12-02 12:00:00+02:00,34.0,482.0,168.0,0.0,25.0,35.0,17.0,86.0,3.0
2023-12-02 13:00:00+02:00,34.0,482.0,1.0,0.0,25.0,30.0,17.0,87.0,2.0
2023-12-02 14:00:00+02:00,34.0,461.0,0.0,0.0,26.0,30.0,17.0,88.0,2.0
2023-12-02 15:00:00+02:00,34.0,484.0,0.0,0.0,26.0,22.0,17.0,87.0,2.0
2023-12-02 16:00:00+02:00,34.0,424.0,0.0,0.0,25.0,22.0,1.0,86.0,2.0
2023-12-02 17:00:00+02:00,34.0,413.0,0.0,0.0,25.0,39.0,0.0,87.0,3.0
2023-12-02 18:00:00+02:00,34.0,479.0,0.0,0.0,25.0,43.0,0.0,87.0,2.0
2023-12-02 19:00:00+02:00,34.0,486.0,0.0,0.0,26.0,43.0,0.0,85.0,7.0
2023-12-02 20:00:00+02:00,34.0,486.0,0.0,0.0,26.0,20.0,0.0,80.0,7.0
2023-12-02 21:00:00+02:00,34.0,352.0,0.0,0.0,26.0,21.0,0.0,80.0,13.0
2023-12-02 22:00:00+02:00,34.0,51.0,0.0,0.0,26.0,20.0,0.0,79.0,8.0
2023-12-02 23:00:00+02:00,34.0,46.0,0.0,0.0,25.0,18.0,0.0,80.0,15.0
2023-12-03 00:00:00+02:00,34.0,22.0,0.0,69.0,25.0,18.0,0.0,80.0,27.0
2023-12-03 01:00:00+02:00,34.0,12.0,0.0,496.0,25.0,19.0,0.0,83.0,27.0
2023-12-03 02:00:00+02:00,34.0,12.0,0.0,563.0,25.0,16.0,0.0,84.0,26.0
2023-12-03 03:00:00+02:00,34.0,12.0,0.0,554.0,25.0,16.0,0.0,85.0,22.0
2023-12-03 04:00:00+02:00,34.0,12.0,0.0,447.0,25.0,18.0,0.0,86.0,17.0
2023-12-03 05:00:00+02:00,34.0,12.0,0.0,503.0,25.0,18.0,0.0,87.0,15.0
2023-12-03 06:00:00+02:00,34.0,12.0,0.0,531.0,25.0,18.0,0.0,88.0,12.0
2023-12-03 07:00:00+02:00,34.0,12.0,0.0,424.0,25.0,18.0,0.0,88.0,8.0
2023-12-03 08:00:00+02:00,34.0,12.0,0.0,0.0,25.0,19.0,0.0,88.0,3.0
2023-12-03 09:00:00+02:00,34.0,12.0,0.0,0.0,25.0,19.0,17.0,89.0,3.0
2023-12-03 10:00:00+02:00,34.0,12.0,0.0,0.0,25.0,31.0,35.0,89.0,6.0
2023-12-03 11:00:00+02:00,34.0,12.0,0.0,0.0,25.0,31.0,27.0,89.0,9.0
2023-12-03 12:00:00+02:00,34.0,11.0,0.0,0.0,37.0,34.0,34.0,89.0,14.0
2023-12-03 13:00:00+02:00,34.0,12.0,0.0,0.0,25.0,44.0,36.0,90.0,31.0
2023-12-03 14:00:00+02:00,34.0,12.0,0.0,0.0,25.0,44.0,23.0,90.0,57.0
2023-12-03 15:00:00+02:00,34.0,12.0,0.0,0.0,26.0,39.0,23.0,89.0,87.0
2023-12-03 16:00:00+02:00,34.0,11.0,0.0,0.0,25.0,57.0,1.0,88.0,111.0
2023-12-03 17:00:00+02:00,34.0,11.0,0.0,0.0,25.0,56.0,0.0,88.0,133.0
2023-12-03 18:00:00+02:00,34.0,11.0,0.0,0.0,26.0,56.0,0.0,89.0,120.0
2023-12-03 19:00:00+02:00,34.0,11.0,0.0,0.0,25.0,42.0,0.0,89.0,106.0
2023-12-03 20:00:00+02:00,34.0,11.0,0.0,0.0,25.0,33.0,0.0,89.0,113.0
2023-12-03 21:00:00+02:00,34.0,11.0,0.0,0.0,25.0,23.0,0.0,88.0,132.0
2023-12-03 22:00:00+02:00,34.0,11.0,0.0,0.0,26.0,20.0,0.0,87.0,170.0
2023-12-03 23:00:00+02:00,34.0,12.0,0.0,0.0,26.0,20.0,0.0,87.0,237.0
2023-12-04 00:00:00+02:00,34.0,12.0,0.0,0.0,26.0,17.0,0.0,88.0,294.0
2023-12-04 01:00:00+02:00,34.0,12.0,0.0,0.0,25.0,16.0,0.0,86.0,289.0
2023-12-04 02:00:00+02:00,34.0,12.0,0.0,0.0,25.0,18.0,0.0,84.0,253.0
2023-12-04 03:00:00+02:00,34.0,12.0,0.0,96.0,25.0,19.0,0.0,84.0,255.0
2023-12-04 04:00:00+02:00,34.0,12.0,0.0,221.0,25.0,25.0,0.0,83.0,169.0
2023-12-04 05:00:00+02:00,34.0,18.0,0.0,220.0,35.0,33.0,0.0,84.0,89.0
2023-12-04 06:00:00+02:00,34.0,123.0,0.0,0.0,37.0,35.0,0.0,84.0,58.0
2023-12-04 07:00:00+02:00,34.0,335.0,51.0,0.0,37.0,65.0,0.0,83.0,38.0
2023-12-04 08:00:00+02:00,34.0,451.0,213.0,0.0,74.0,71.0,0.0,83.0,22.0
2023-12-04 09:00:00+02:00,34.0,457.0,269.0,0.0,74.0,71.0,20.0,83.0,22.0
2023-12-04 10:00:00+02:00,34.0,456.0,273.0,0.0,74.0,71.0,24.0,81.0,21.0
2023-12-04 11:00:00+02:00,34.0,455.0,214.0,0.0,74.0,75.0,50.0,78.0,20.0
2023-12-04 12:00:00+02:00,34.0,457.0,210.0,0.0,42.0,70.0,16.0,78.0,27.0
2023-12-04 13:00:00+02:00,34.0,458.0,190.0,0.0,31.0,70.0,21.0,78.0,29.0
2023-12-04 14:00:00+02:00,34.0,458.0,182.0,0.0,45.0,61.0,16.0,79.0,38.0
