,EE,SE,NO,sum
2024-01-17 19:00:00+00:00,0.0,713.0,88.0,801.0
2024-01-17 20:00:00+00:00,0.0,784.0,88.0,872.0
2024-01-17 21:00:00+00:00,0.0,583.0,79.0,662.0
2024-01-17 22:00:00+00:00,0.0,469.0,72.0,541.0
2024-01-17 23:00:00+00:00,0.0,590.0,58.0,648.0
2024-01-18 00:00:00+00:00,0.0,512.0,56.0,568.0
2024-01-18 01:00:00+00:00,0.0,368.0,61.0,429.0
2024-01-18 02:00:00+00:00,0.0,435.0,62.0,497.0
2024-01-18 03:00:00+00:00,0.0,720.0,48.0,768.0
2024-01-18 04:00:00+00:00,0.0,1075.0,40.0,1115.0
2024-01-18 05:00:00+00:00,0.0,1055.0,26.0,1081.0
2024-01-18 06:00:00+00:00,0.0,859.0,17.0,876.0
2024-01-18 07:00:00+00:00,0.0,779.0,9.0,788.0
2024-01-18 08:00:00+00:00,0.0,793.0,0.0,793.0
2024-01-18 09:00:00+00:00,0.0,876.0,0.0,876.0
2024-01-18 10:00:00+00:00,0.0,1161.0,0.0,1161.0
2024-01-18 11:00:00+00:00,0.0,1194.0,0.0,1194.0
2024-01-18 12:00:00+00:00,0.0,1150.0,0.0,1150.0
2024-01-18 13:00:00+00:00,0.0,1511.0,0.0,1511.0
2024-01-18 14:00:00+00:00,0.0,1676.0,0.0,1676.0
2024-01-18 15:00:00+00:00,0.0,1649.0,0.0,1649.0
2024-01-18 16:00:00+00:00,0.0,1396.0,0.0,1396.0
2024-01-18 17:00:00+00:00,0.0,1158.0,0.0,1158.0
2024-01-18 18:00:00+00:00,0.0,1079.0,0.0,1079.0
2024-01-18 19:00:00+00:00,0.0,955.0,0.0,955.0
2024-01-18 20:00:00+00:00,0.0,1127.0,0.0,1127.0
2024-01-18 21:00:00+00:00,0.0,1026.0,0.0,1026.0
2024-01-18 22:00:00+00:00,0.0,993.0,0.0,993.0
2024-01-18 23:00:00+00:00,0.0,923.0,0.0,923.0
2024-01-19 00:00:00+00:00,0.0,960.0,0.0,960.0
2024-01-19 01:00:00+00:00,0.0,906.0,1.0,907.0
2024-01-19 02:00:00+00:00,0.0,945.0,0.0,945.0
2024-01-19 03:00:00+00:00,0.0,1159.0,21.0,1180.0
2024-01-19 04:00:00+00:00,0.0,1519.0,25.0,1544.0
2024-01-19 05:00:00+00:00,0.0,1726.0,14.0,1740.0
2024-01-19 06:00:00+00:00,0.0,1807.0,3.0,1810.0
2024-01-19 07:00:00+00:00,0.0,1328.0,0.0,1328.0
2024-01-19 08:00:00+00:00,0.0,1027.0,0.0,1027.0
2024-01-19 09:00:00+00:00,0.0,1346.0,2.0,1348.0
2024-01-19 10:00:00+00:00,0.0,1537.0,0.0,1537.0
2024-01-19 11:00:00+00:00,0.0,1889.0,0.0,1889.0
2024-01-19 12:00:00+00:00,0.0,1927.0,3.0,1930.0
2024-01-19 13:00:00+00:00,0.0,1512.0,1.0,1513.0
2024-01-19 14:00:00+00:00,0.0,1777.0,4.0,1781.0
2024-01-19 15:00:00+00:00,0.0,1933.0,11.0,1944.0
2024-01-19 16:00:00+00:00,0.0,1844.0,31.0,1875.0
2024-01-19 17:00:00+00:00,0.0,1971.0,69.0,2040.0
2024-01-19 18:00:00+00:00,0.0,2125.0,90.0,2215.0
2024-01-19 19:00:00+00:00,0.0,2044.0,90.0,2134.0
2024-01-19 20:00:00+00:00,29.0,2186.0,97.0,2312.0
2024-01-19 21:00:00+00:00,194.0,2105.0,70.0,2369.0
2024-01-19 22:00:00+00:00,117.0,2259.0,58.0,2434.0
2024-01-19 23:00:00+00:00,0.0,2242.0,56.0,2298.0
2024-01-20 00:00:00+00:00,0.0,2220.0,54.0,2274.0
2024-01-20 01:00:00+00:00,53.0,2250.0,56.0,2359.0
2024-01-20 02:00:00+00:00,110.0,2325.0,57.0,2492.0
2024-01-20 03:00:00+00:00,0.0,2353.0,57.0,2410.0
2024-01-20 04:00:00+00:00,0.0,2237.0,53.0,2290.0
2024-01-20 05:00:00+00:00,0.0,2161.0,50.0,2211.0
2024-01-20 06:00:00+00:00,0.0,2363.0,54.0,2417.0
2024-01-20 07:00:00+00:00,0.0,2314.0,53.0,2367.0
2024-01-20 08:00:00+00:00,0.0,2258.0,47.0,2305.0
2024-01-20 09:00:00+00:00,0.0,2131.0,55.0,2186.0
2024-01-20 10:00:00+00:00,0.0,2118.0,59.0,2177.0
2024-01-20 11:00:00+00:00,0.0,2067.0,57.0,2124.0
2024-01-20 12:00:00+00:00,0.0,2163.0,58.0,2221.0
2024-01-20 13:00:00+00:00,0.0,1970.0,56.0,2026.0
2024-01-20 14:00:00+00:00,0.0,2130.0,57.0,2187.0
2024-01-20 15:00:00+00:00,0.0,1956.0,53.0,2009.0
2024-01-20 16:00:00+00:00,0.0,1855.0,51.0,1906.0
2024-01-20 17:00:00+00:00,0.0,1765.0,48.0,1813.0
2024-01-20 18:00:00+00:00,0.0,1678.0,34.0,1712.0
2024-01-20 19:00:00+00:00,0.0,1155.0,27.0,1182.0
2024-01-20 20:00:00+00:00,0.0,1261.0,34.0,1295.0
2024-01-20 21:00:00+00:00,0.0,1005.0,43.0,1048.0
2024-01-20 22:00:00+00:00,0.0,915.0,31.0,946.0
2024-01-20 23:00:00+00:00,0.0,1137.0,39.0,1176.0
2024-01-21 00:00:00+00:00,0.0,1081.0,32.0,1113.0
2024-01-21 01:00:00+00:00,0.0,968.0,17.0,985.0
2024-01-21 02:00:00+00:00,0.0,1100.0,14.0,1114.0
2024-01-21 03:00:00+00:00,0.0,751.0,5.0,756.0
2024-01-21 04:00:00+00:00,0.0,422.0,2.0,424.0
2024-01-21 05:00:00+00:00,0.0,453.0,6.0,459.0
2024-01-21 06:00:00+00:00,0.0,1026.0,21.0,1047.0
2024-01-21 07:00:00+00:00,0.0,1102.0,38.0,1140.0
2024-01-21 08:00:00+00:00,0.0,1236.0,54.0,1290.0
2024-01-21 09:00:00+00:00,0.0,1641.0,51.0,1692.0
2024-01-21 10:00:00+00:00,0.0,2103.0,50.0,2153.0
2024-01-21 11:00:00+00:00,0.0,2323.0,40.0,2363.0
2024-01-21 12:00:00+00:00,0.0,2044.0,26.0,2070.0
2024-01-21 13:00:00+00:00,0.0,2117.0,15.0,2132.0
2024-01-21 14:00:00+00:00,0.0,2247.0,9.0,2256.0
2024-01-21 15:00:00+00:00,0.0,2112.0,6.0,2118.0
2024-01-21 16:00:00+00:00,0.0,1942.0,1.0,1943.0
2024-01-21 17:00:00+00:00,0.0,1845.0,0.0,1845.0
2024-01-21 18:00:00+00:00,0.0,1501.0,0.0,1501.0
2024-01-21 19:00:00+00:00,0.0,1056.0,1.0,1057.0
2024-01-21 20:00:00+00:00,0.0,1137.0,31.0,1168.0
2024-01-21 21:00:00+00:00,0.0,791.0,37.0,828.0
2024-01-21 22:00:00+00:00,0.0,546.0,40.0,586.0
2024-01-21 23:00:00+00:00,0.0,263.0,32.0,295.0
2024-01-22 00:00:00+00:00,0.0,131.0,14.0,145.0
2024-01-22 01:00:00+00:00,0.0,20.0,17.0,37.0
2024-01-22 02:00:00+00:00,0.0,232.0,14.0,246.0
2024-01-22 03:00:00+00:00,0.0,441.0,13.0,454.0
2024-01-22 04:00:00+00:00,0.0,904.0,36.0,940.0
2024-01-22 05:00:00+00:00,0.0,1180.0,49.0,1229.0
2024-01-22 06:00:00+00:00,0.0,1228.0,61.0,1289.0
2024-01-22 07:00:00+00:00,0.0,1012.0,51.0,1063.0
2024-01-22 08:00:00+00:00,0.0,917.0,38.0,955.0
2024-01-22 09:00:00+00:00,0.0,964.0,24.0,988.0
2024-01-22 10:00:00+00:00,0.0,962.0,36.0,998.0
2024-01-22 11:00:00+00:00,0.0,1005.0,27.0,1032.0
2024-01-22 12:00:00+00:00,0.0,817.0,5.0,822.0
2024-01-22 13:00:00+00:00,0.0,709.0,29.0,738.0
2024-01-22 14:00:00+00:00,0.0,638.0,37.0,675.0
2024-01-22 15:00:00+00:00,0.0,531.0,31.0,562.0
2024-01-22 16:00:00+00:00,0.0,456.0,44.0,500.0
2024-01-22 17:00:00+00:00,0.0,387.0,59.0,446.0
2024-01-22 18:00:00+00:00,0.0,222.0,51.0,273.0
2024-01-22 19:00:00+00:00,0.0,96.0,58.0,154.0
2024-01-22 20:00:00+00:00,0.0,54.0,54.0,108.0
2024-01-22 21:00:00+00:00,0.0,173.0,43.0,216.0
2024-01-22 22:00:00+00:00,0.0,34.0,41.0,75.0
2024-01-22 23:00:00+00:00,0.0,0.0,16.0,16.0
2024-01-23 00:00:00+00:00,0.0,0.0,12.0,12.0
2024-01-23 01:00:00+00:00,0.0,0.0,11.0,11.0
2024-01-23 02:00:00+00:00,0.0,0.0,10.0,10.0
2024-01-23 03:00:00+00:00,0.0,0.0,7.0,7.0
2024-01-23 04:00:00+00:00,0.0,151.0,19.0,170.0
2024-01-23 05:00:00+00:00,0.0,581.0,16.0,597.0
2024-01-23 06:00:00+00:00,0.0,772.0,17.0,789.0
2024-01-23 07:00:00+00:00,0.0,699.0,13.0,712.0
2024-01-23 08:00:00+00:00,0.0,636.0,13.0,649.0
2024-01-23 09:00:00+00:00,0.0,905.0,10.0,915.0
2024-01-23 10:00:00+00:00,0.0,980.0,0.0,980.0
2024-01-23 11:00:00+00:00,0.0,969.0,0.0,969.0
2024-01-23 12:00:00+00:00,0.0,1158.0,0.0,1158.0
2024-01-23 13:00:00+00:00,0.0,1531.0,0.0,1531.0
2024-01-23 14:00:00+00:00,0.0,1999.0,0.0,1999.0
2024-01-23 15:00:00+00:00,0.0,2031.0,0.0,2031.0
2024-01-23 16:00:00+00:00,0.0,1969.0,0.0,1969.0
2024-01-23 17:00:00+00:00,0.0,1819.0,0.0,1819.0
2024-01-23 18:00:00+00:00,0.0,1427.0,0.0,1427.0
2024-01-23 19:00:00+00:00,0.0,1001.0,0.0,1001.0
2024-01-23 20:00:00+00:00,0.0,1262.0,0.0,1262.0
2024-01-23 21:00:00+00:00,0.0,1221.0,8.0,1229.0
2024-01-23 22:00:00+00:00,0.0,2094.0,19.0,2113.0
2024-01-23 23:00:00+00:00,0.0,2318.0,29.0,2347.0
2024-01-24 00:00:00+00:00,0.0,2233.0,32.0,2265.0
2024-01-24 01:00:00+00:00,0.0,2147.0,38.0,2185.0
2024-01-24 02:00:00+00:00,0.0,2299.0,48.0,2347.0
2024-01-24 03:00:00+00:00,57.0,2229.0,48.0,2334.0
2024-01-24 04:00:00+00:00,58.0,2332.0,56.0,2446.0
2024-01-24 05:00:00+00:00,169.0,1945.0,80.0,2194.0
2024-01-24 06:00:00+00:00,171.0,1883.0,65.0,2119.0
2024-01-24 07:00:00+00:00,1.0,1962.0,56.0,2019.0
2024-01-24 08:00:00+00:00,57.0,1838.0,56.0,1951.0
2024-01-24 09:00:00+00:00,143.0,2060.0,57.0,2260.0
2024-01-24 10:00:00+00:00,43.0,2241.0,56.0,2340.0
2024-01-24 11:00:00+00:00,0.0,2227.0,56.0,2283.0
2024-01-24 12:00:00+00:00,0.0,2273.0,54.0,2327.0
2024-01-24 13:00:00+00:00,0.0,2184.0,55.0,2239.0
2024-01-24 14:00:00+00:00,0.0,2343.0,57.0,2400.0
2024-01-24 15:00:00+00:00,0.0,2260.0,58.0,2318.0
2024-01-24 16:00:00+00:00,0.0,2316.0,63.0,2379.0
2024-01-24 17:00:00+00:00,0.0,2219.0,63.0,2282.0
2024-01-24 18:00:00+00:00,0.0,2207.0,62.0,2269.0
2024-01-24 19:00:00+00:00,0.0,2182.0,59.0,2241.0
2024-01-24 20:00:00+00:00,0.0,2227.0,63.0,2290.0
2024-01-24 21:00:00+00:00,0.0,2225.0,65.0,2290.0
2024-01-24 22:00:00+00:00,0.0,2247.0,65.0,2312.0
2024-01-24 23:00:00+00:00,0.0,2096.0,64.0,2160.0
2024-01-25 00:00:00+00:00,0.0,1964.0,64.0,2028.0
2024-01-25 01:00:00+00:00,0.0,2273.0,66.0,2339.0
2024-01-25 02:00:00+00:00,0.0,2187.0,65.0,2252.0
2024-01-25 03:00:00+00:00,0.0,2275.0,64.0,2339.0
2024-01-25 04:00:00+00:00,0.0,2234.0,60.0,2294.0
2024-01-25 05:00:00+00:00,0.0,2141.0,56.0,2197.0
2024-01-25 06:00:00+00:00,0.0,1981.0,53.0,2034.0
2024-01-25 07:00:00+00:00,0.0,2004.0,51.0,2055.0
2024-01-25 08:00:00+00:00,0.0,1811.0,48.0,1859.0
2024-01-25 09:00:00+00:00,0.0,1817.0,51.0,1868.0
2024-01-25 10:00:00+00:00,0.0,1750.0,55.0,1805.0
2024-01-25 11:00:00+00:00,0.0,1642.0,50.0,1692.0
2024-01-25 12:00:00+00:00,0.0,1634.0,51.0,1685.0
2024-01-25 13:00:00+00:00,0.0,1695.0,41.0,1736.0
2024-01-25 14:00:00+00:00,0.0,1653.0,35.0,1688.0
2024-01-25 15:00:00+00:00,0.0,1622.0,32.0,1654.0
2024-01-25 16:00:00+00:00,43.0,1237.0,34.0,1314.0
2024-01-25 17:00:00+00:00,125.0,1468.0,40.0,1633.0
2024-01-25 18:00:00+00:00,0.0,1904.0,43.0,1947.0
2024-01-25 19:00:00+00:00,0.0,1804.0,52.0,1856.0
2024-01-25 20:00:00+00:00,0.0,1809.0,47.0,1856.0
2024-01-25 21:00:00+00:00,0.0,1734.0,42.0,1776.0
2024-01-25 22:00:00+00:00,134.0,1994.0,39.0,2167.0
2024-01-25 23:00:00+00:00,70.0,1974.0,39.0,2083.0
2024-01-26 00:00:00+00:00,15.0,1886.0,34.0,1935.0
2024-01-26 01:00:00+00:00,0.0,1994.0,30.0,2024.0
2024-01-26 02:00:00+00:00,0.0,1953.0,28.0,1981.0
2024-01-26 03:00:00+00:00,0.0,1874.0,24.0,1898.0
2024-01-26 04:00:00+00:00,7.0,1879.0,27.0,1913.0
2024-01-26 05:00:00+00:00,30.0,1549.0,27.0,1606.0
2024-01-26 06:00:00+00:00,0.0,1462.0,23.0,1485.0
2024-01-26 07:00:00+00:00,0.0,1036.0,15.0,1051.0
2024-01-26 08:00:00+00:00,0.0,704.0,15.0,719.0
2024-01-26 09:00:00+00:00,0.0,360.0,8.0,368.0
2024-01-26 10:00:00+00:00,0.0,176.0,5.0,181.0
2024-01-26 11:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-26 12:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-26 13:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-26 14:00:00+00:00,0.0,0.0,2.0,2.0
2024-01-26 15:00:00+00:00,0.0,0.0,12.0,12.0
2024-01-26 16:00:00+00:00,0.0,0.0,13.0,13.0
2024-01-26 17:00:00+00:00,0.0,0.0,26.0,26.0
2024-01-26 18:00:00+00:00,0.0,0.0,31.0,31.0
2024-01-26 19:00:00+00:00,0.0,0.0,25.0,25.0
2024-01-26 20:00:00+00:00,0.0,0.0,41.0,41.0
2024-01-26 21:00:00+00:00,0.0,0.0,47.0,47.0
2024-01-26 22:00:00+00:00,0.0,0.0,48.0,48.0
2024-01-26 23:00:00+00:00,0.0,0.0,29.0,29.0
2024-01-27 00:00:00+00:00,0.0,34.0,33.0,67.0
2024-01-27 01:00:00+00:00,0.0,217.0,36.0,253.0
2024-01-27 02:00:00+00:00,0.0,208.0,29.0,237.0
2024-01-27 03:00:00+00:00,0.0,148.0,11.0,159.0
2024-01-27 04:00:00+00:00,0.0,216.0,17.0,233.0
2024-01-27 05:00:00+00:00,0.0,0.0,22.0,22.0
2024-01-27 06:00:00+00:00,0.0,122.0,31.0,153.0
2024-01-27 07:00:00+00:00,0.0,271.0,33.0,304.0
2024-01-27 08:00:00+00:00,0.0,750.0,41.0,791.0
2024-01-27 09:00:00+00:00,0.0,1062.0,38.0,1100.0
2024-01-27 10:00:00+00:00,0.0,1194.0,45.0,1239.0
2024-01-27 11:00:00+00:00,0.0,1272.0,44.0,1316.0
2024-01-27 12:00:00+00:00,0.0,1168.0,52.0,1220.0
2024-01-27 13:00:00+00:00,0.0,952.0,55.0,1007.0
2024-01-27 14:00:00+00:00,0.0,928.0,43.0,971.0
2024-01-27 15:00:00+00:00,0.0,1016.0,31.0,1047.0
2024-01-27 16:00:00+00:00,0.0,825.0,36.0,861.0
2024-01-27 17:00:00+00:00,0.0,374.0,49.0,423.0
2024-01-27 18:00:00+00:00,0.0,0.0,38.0,38.0
2024-01-27 19:00:00+00:00,0.0,0.0,23.0,23.0
2024-01-27 20:00:00+00:00,0.0,0.0,16.0,16.0
2024-01-27 21:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-27 22:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-27 23:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-28 00:00:00+00:00,0.0,0.0,2.0,2.0
2024-01-28 01:00:00+00:00,0.0,0.0,4.0,4.0
2024-01-28 02:00:00+00:00,0.0,0.0,7.0,7.0
2024-01-28 03:00:00+00:00,0.0,26.0,25.0,51.0
2024-01-28 04:00:00+00:00,0.0,275.0,25.0,300.0
2024-01-28 05:00:00+00:00,0.0,314.0,33.0,347.0
2024-01-28 06:00:00+00:00,0.0,221.0,37.0,258.0
2024-01-28 07:00:00+00:00,0.0,0.0,29.0,29.0
2024-01-28 08:00:00+00:00,0.0,0.0,32.0,32.0
2024-01-28 09:00:00+00:00,0.0,0.0,21.0,21.0
2024-01-28 10:00:00+00:00,0.0,0.0,19.0,19.0
2024-01-28 11:00:00+00:00,0.0,0.0,13.0,13.0
2024-01-28 12:00:00+00:00,0.0,0.0,5.0,5.0
2024-01-28 13:00:00+00:00,0.0,0.0,1.0,1.0
2024-01-28 14:00:00+00:00,0.0,0.0,5.0,5.0
2024-01-28 15:00:00+00:00,0.0,0.0,23.0,23.0
2024-01-28 16:00:00+00:00,0.0,0.0,15.0,15.0
2024-01-28 17:00:00+00:00,0.0,0.0,18.0,18.0
2024-01-28 18:00:00+00:00,0.0,0.0,3.0,3.0
2024-01-28 19:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-28 20:00:00+00:00,0.0,0.0,1.0,1.0
2024-01-28 21:00:00+00:00,0.0,0.0,13.0,13.0
2024-01-28 22:00:00+00:00,0.0,0.0,19.0,19.0
2024-01-28 23:00:00+00:00,0.0,0.0,24.0,24.0
2024-01-29 00:00:00+00:00,0.0,0.0,24.0,24.0
2024-01-29 01:00:00+00:00,0.0,0.0,26.0,26.0
2024-01-29 02:00:00+00:00,0.0,0.0,19.0,19.0
2024-01-29 03:00:00+00:00,0.0,12.0,16.0,28.0
2024-01-29 04:00:00+00:00,0.0,225.0,26.0,251.0
2024-01-29 05:00:00+00:00,0.0,0.0,9.0,9.0
2024-01-29 06:00:00+00:00,0.0,0.0,9.0,9.0
2024-01-29 07:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-29 08:00:00+00:00,0.0,0.0,5.0,5.0
2024-01-29 09:00:00+00:00,0.0,0.0,26.0,26.0
2024-01-29 10:00:00+00:00,0.0,0.0,20.0,20.0
2024-01-29 11:00:00+00:00,0.0,0.0,23.0,23.0
2024-01-29 12:00:00+00:00,0.0,0.0,7.0,7.0
2024-01-29 13:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-29 14:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-29 15:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-29 16:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-29 17:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-29 18:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-29 19:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-29 20:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-29 21:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-29 22:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-29 23:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-30 01:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-30 02:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-30 03:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-30 04:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-30 05:00:00+00:00,0.0,49.0,0.0,49.0
2024-01-30 06:00:00+00:00,0.0,248.0,0.0,248.0
2024-01-30 07:00:00+00:00,0.0,232.0,0.0,232.0
2024-01-30 08:00:00+00:00,0.0,223.0,0.0,223.0
2024-01-30 09:00:00+00:00,0.0,170.0,3.0,173.0
2024-01-30 10:00:00+00:00,0.0,12.0,25.0,37.0
2024-01-30 11:00:00+00:00,0.0,51.0,26.0,77.0
2024-01-30 12:00:00+00:00,0.0,136.0,33.0,169.0
2024-01-30 13:00:00+00:00,0.0,101.0,31.0,132.0
2024-01-30 14:00:00+00:00,0.0,78.0,24.0,102.0
2024-01-30 15:00:00+00:00,0.0,104.0,21.0,125.0
2024-01-30 16:00:00+00:00,0.0,1.0,13.0,14.0
2024-01-30 17:00:00+00:00,0.0,147.0,19.0,166.0
2024-01-30 18:00:00+00:00,0.0,114.0,20.0,134.0
2024-01-30 19:00:00+00:00,0.0,0.0,17.0,17.0
2024-01-30 20:00:00+00:00,0.0,0.0,24.0,24.0
2024-01-30 21:00:00+00:00,0.0,1.0,20.0,21.0
2024-01-30 22:00:00+00:00,0.0,100.0,14.0,114.0
2024-01-30 23:00:00+00:00,0.0,146.0,0.0,146.0
2024-01-31 00:00:00+00:00,0.0,300.0,0.0,300.0
2024-01-31 01:00:00+00:00,0.0,300.0,0.0,300.0
2024-01-31 02:00:00+00:00,0.0,489.0,4.0,493.0
2024-01-31 03:00:00+00:00,0.0,812.0,7.0,819.0
2024-01-31 04:00:00+00:00,0.0,1024.0,9.0,1033.0
2024-01-31 05:00:00+00:00,0.0,1177.0,13.0,1190.0
2024-01-31 06:00:00+00:00,0.0,1013.0,5.0,1018.0
2024-01-31 07:00:00+00:00,0.0,1038.0,15.0,1053.0
2024-01-31 08:00:00+00:00,0.0,1190.0,15.0,1205.0
2024-01-31 09:00:00+00:00,0.0,891.0,10.0,901.0
2024-01-31 10:00:00+00:00,0.0,980.0,11.0,991.0
2024-01-31 11:00:00+00:00,0.0,1046.0,26.0,1072.0
2024-01-31 12:00:00+00:00,0.0,778.0,26.0,804.0
2024-01-31 13:00:00+00:00,0.0,269.0,8.0,277.0
2024-01-31 14:00:00+00:00,0.0,133.0,0.0,133.0
2024-01-31 15:00:00+00:00,0.0,25.0,0.0,25.0
2024-01-31 16:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-31 17:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-31 18:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-31 19:00:00+00:00,0.0,0.0,0.0,0.0
2024-01-31 20:00:00+00:00,0.0,0.0,11.0,11.0
2024-01-31 21:00:00+00:00,0.0,0.0,12.0,12.0
2024-01-31 22:00:00+00:00,0.0,0.0,10.0,10.0
2024-01-31 23:00:00+00:00,0.0,0.0,25.0,25.0
2024-02-01 00:00:00+00:00,0.0,0.0,9.0,9.0
2024-02-01 01:00:00+00:00,0.0,0.0,18.0,18.0
2024-02-01 02:00:00+00:00,0.0,0.0,18.0,18.0
2024-02-01 03:00:00+00:00,0.0,0.0,10.0,10.0
2024-02-01 04:00:00+00:00,0.0,0.0,4.0,4.0
2024-02-01 05:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-01 06:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-01 07:00:00+00:00,0.0,0.0,3.0,3.0
2024-02-01 08:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-01 09:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-01 10:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-01 11:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-01 12:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-01 13:00:00+00:00,0.0,0.0,6.0,6.0
2024-02-01 14:00:00+00:00,0.0,0.0,10.0,10.0
2024-02-01 15:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-01 16:00:00+00:00,0.0,0.0,10.0,10.0
2024-02-01 17:00:00+00:00,0.0,0.0,15.0,15.0
2024-02-01 18:00:00+00:00,0.0,0.0,4.0,4.0
2024-02-01 19:00:00+00:00,0.0,0.0,4.0,4.0
2024-02-01 20:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-01 21:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-01 22:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-01 23:00:00+00:00,0.0,0.0,4.0,4.0
2024-02-02 00:00:00+00:00,0.0,0.0,11.0,11.0
2024-02-02 01:00:00+00:00,0.0,0.0,20.0,20.0
2024-02-02 02:00:00+00:00,0.0,0.0,19.0,19.0
2024-02-02 03:00:00+00:00,0.0,0.0,17.0,17.0
2024-02-02 04:00:00+00:00,0.0,0.0,10.0,10.0
2024-02-02 05:00:00+00:00,0.0,0.0,3.0,3.0
2024-02-02 06:00:00+00:00,0.0,0.0,16.0,16.0
2024-02-02 07:00:00+00:00,0.0,0.0,15.0,15.0
2024-02-02 08:00:00+00:00,0.0,260.0,40.0,300.0
2024-02-02 09:00:00+00:00,0.0,796.0,54.0,850.0
2024-02-02 10:00:00+00:00,0.0,680.0,49.0,729.0
2024-02-02 11:00:00+00:00,0.0,1036.0,54.0,1090.0
2024-02-02 12:00:00+00:00,0.0,750.0,40.0,790.0
2024-02-02 13:00:00+00:00,0.0,178.0,9.0,187.0
2024-02-02 14:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-02 15:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-02 16:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-02 17:00:00+00:00,0.0,0.0,1.0,1.0
2024-02-02 18:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-02 19:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-02 20:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-02 21:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-02 22:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-02 23:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 01:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 02:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 03:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 04:00:00+00:00,0.0,184.0,0.0,184.0
2024-02-03 05:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 06:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 07:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 08:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 09:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 10:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 11:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 12:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 13:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 14:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 15:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 16:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 17:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 18:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 19:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 20:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 21:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-03 22:00:00+00:00,0.0,0.0,6.0,6.0
2024-02-03 23:00:00+00:00,0.0,0.0,0.0,0.0
2024-02-04 00:00:00+00:00,0.0,0.0,3.0,3.0
