,FR,SI,CH,AT,GR,MT,ME,sum
2023-01-12 04:00:00+00:00,2342.0,942.0,4168.0,251.0,0.0,0.0,594.0,8297.0
2023-01-12 05:00:00+00:00,2591.0,304.0,4283.0,258.0,0.0,1.0,452.0,7889.0
2023-01-12 06:00:00+00:00,2752.0,257.0,4862.0,256.0,0.0,0.0,566.0,8693.0
2023-01-12 07:00:00+00:00,2995.0,960.0,4929.0,254.0,0.0,0.0,591.0,9729.0
2023-01-12 08:00:00+00:00,3160.0,969.0,4710.0,255.0,0.0,0.0,481.0,9575.0
2023-01-12 09:00:00+00:00,3194.0,473.0,4539.0,249.0,0.0,0.0,453.0,8908.0
2023-01-12 10:00:00+00:00,3145.0,93.0,4011.0,249.0,0.0,0.0,182.0,7680.0
2023-01-12 11:00:00+00:00,3302.0,482.0,3423.0,230.0,0.0,0.0,102.0,7539.0
2023-01-12 12:00:00+00:00,3324.0,829.0,2805.0,257.0,0.0,5.0,102.0,7322.0
2023-01-12 13:00:00+00:00,3239.0,849.0,3649.0,254.0,0.0,0.0,106.0,8097.0
2023-01-12 14:00:00+00:00,3149.0,805.0,3766.0,252.0,0.0,0.0,261.0,8233.0
2023-01-12 15:00:00+00:00,2843.0,818.0,3546.0,248.0,0.0,0.0,310.0,7765.0
2023-01-12 16:00:00+00:00,2655.0,745.0,4055.0,259.0,0.0,0.0,274.0,7988.0
2023-01-12 17:00:00+00:00,2569.0,964.0,5131.0,251.0,0.0,0.0,328.0,9243.0
2023-01-12 18:00:00+00:00,2676.0,967.0,5243.0,244.0,0.0,0.0,377.0,9507.0
2023-01-12 19:00:00+00:00,2670.0,962.0,5083.0,244.0,0.0,0.0,373.0,9332.0
2023-01-12 20:00:00+00:00,2647.0,745.0,4965.0,240.0,0.0,0.0,589.0,9186.0
2023-01-12 21:00:00+00:00,2461.0,781.0,4680.0,247.0,0.0,2.0,596.0,8767.0
2023-01-12 22:00:00+00:00,2391.0,985.0,4701.0,234.0,0.0,1.0,595.0,8907.0
2023-01-12 23:00:00+00:00,2378.0,652.0,4202.0,234.0,68.0,0.0,595.0,8129.0
2023-01-13 00:00:00+00:00,2158.0,700.0,4059.0,239.0,57.0,0.0,595.0,7808.0
2023-01-13 01:00:00+00:00,2244.0,619.0,3778.0,198.0,145.0,0.0,596.0,7580.0
2023-01-13 02:00:00+00:00,2509.0,684.0,3766.0,158.0,320.0,0.0,596.0,8033.0
2023-01-13 03:00:00+00:00,2638.0,697.0,3527.0,145.0,345.0,0.0,595.0,7947.0
2023-01-13 04:00:00+00:00,2801.0,741.0,3482.0,155.0,0.0,0.0,572.0,7751.0
2023-01-13 05:00:00+00:00,3418.0,890.0,3651.0,135.0,0.0,0.0,443.0,8537.0
2023-01-13 06:00:00+00:00,3472.0,984.0,4053.0,199.0,0.0,0.0,519.0,9227.0
2023-01-13 07:00:00+00:00,3359.0,1016.0,3999.0,232.0,0.0,0.0,487.0,9093.0
2023-01-13 08:00:00+00:00,3393.0,1018.0,3932.0,259.0,396.0,0.0,550.0,9548.0
2023-01-13 09:00:00+00:00,3595.0,852.0,3890.0,250.0,259.0,4.0,535.0,9385.0
2023-01-13 10:00:00+00:00,3507.0,893.0,3648.0,239.0,404.0,3.0,491.0,9185.0
2023-01-13 11:00:00+00:00,3011.0,852.0,2853.0,235.0,422.0,3.0,374.0,7750.0
2023-01-13 12:00:00+00:00,3222.0,925.0,3214.0,246.0,51.0,0.0,396.0,8054.0
2023-01-13 13:00:00+00:00,3303.0,891.0,3570.0,261.0,0.0,0.0,317.0,8342.0
2023-01-13 14:00:00+00:00,3473.0,914.0,3935.0,256.0,0.0,0.0,182.0,8760.0
2023-01-13 15:00:00+00:00,3583.0,909.0,3949.0,244.0,0.0,0.0,211.0,8896.0
2023-01-13 16:00:00+00:00,3115.0,1076.0,4502.0,261.0,0.0,0.0,143.0,9097.0
2023-01-13 17:00:00+00:00,2676.0,999.0,4515.0,262.0,0.0,0.0,74.0,8526.0
2023-01-13 18:00:00+00:00,2460.0,976.0,4979.0,254.0,0.0,0.0,2.0,8671.0
2023-01-13 19:00:00+00:00,2610.0,898.0,4933.0,241.0,0.0,0.0,1.0,8683.0
2023-01-13 20:00:00+00:00,2636.0,824.0,4666.0,245.0,0.0,0.0,445.0,8816.0
2023-01-13 21:00:00+00:00,2511.0,780.0,4408.0,249.0,0.0,0.0,592.0,8540.0
2023-01-13 22:00:00+00:00,2470.0,845.0,4023.0,200.0,0.0,0.0,595.0,8133.0
2023-01-13 23:00:00+00:00,2825.0,926.0,3829.0,242.0,0.0,0.0,582.0,8404.0
2023-01-14 00:00:00+00:00,2660.0,894.0,3706.0,221.0,0.0,0.0,600.0,8081.0
2023-01-14 01:00:00+00:00,2757.0,786.0,3598.0,205.0,0.0,0.0,600.0,7946.0
2023-01-14 02:00:00+00:00,2881.0,725.0,3615.0,156.0,0.0,0.0,600.0,7977.0
2023-01-14 03:00:00+00:00,2795.0,715.0,3854.0,126.0,0.0,0.0,600.0,8090.0
2023-01-14 04:00:00+00:00,2831.0,780.0,4021.0,136.0,0.0,0.0,595.0,8363.0
2023-01-14 05:00:00+00:00,2850.0,796.0,4300.0,196.0,0.0,0.0,595.0,8737.0
2023-01-14 06:00:00+00:00,2993.0,750.0,4082.0,237.0,0.0,0.0,594.0,8656.0
2023-01-14 07:00:00+00:00,3244.0,642.0,3607.0,200.0,0.0,0.0,564.0,8257.0
2023-01-14 08:00:00+00:00,3183.0,652.0,3278.0,165.0,0.0,0.0,597.0,7875.0
2023-01-14 09:00:00+00:00,3085.0,690.0,3012.0,102.0,0.0,0.0,600.0,7489.0
2023-01-14 10:00:00+00:00,2864.0,897.0,2892.0,121.0,0.0,0.0,575.0,7349.0
2023-01-14 11:00:00+00:00,2595.0,843.0,2109.0,54.0,0.0,0.0,565.0,6166.0
2023-01-14 12:00:00+00:00,2441.0,766.0,1901.0,44.0,0.0,0.0,574.0,5726.0
2023-01-14 13:00:00+00:00,2168.0,895.0,2510.0,136.0,0.0,0.0,407.0,6116.0
2023-01-14 14:00:00+00:00,2302.0,427.0,3838.0,257.0,0.0,0.0,60.0,6884.0
2023-01-14 15:00:00+00:00,2318.0,115.0,4012.0,240.0,0.0,0.0,0.0,6685.0
2023-01-14 16:00:00+00:00,2457.0,522.0,4197.0,247.0,0.0,0.0,49.0,7472.0
2023-01-14 17:00:00+00:00,2678.0,883.0,4707.0,262.0,0.0,0.0,52.0,8582.0
2023-01-14 18:00:00+00:00,2837.0,915.0,4574.0,239.0,0.0,0.0,90.0,8655.0
2023-01-14 19:00:00+00:00,2555.0,817.0,4865.0,246.0,0.0,0.0,537.0,9020.0
2023-01-14 20:00:00+00:00,2155.0,832.0,4393.0,244.0,0.0,0.0,594.0,8218.0
2023-01-14 21:00:00+00:00,2236.0,784.0,4243.0,238.0,0.0,3.0,581.0,8085.0
2023-01-14 22:00:00+00:00,1947.0,781.0,3942.0,246.0,0.0,2.0,577.0,7495.0
2023-01-14 23:00:00+00:00,1848.0,948.0,4303.0,231.0,0.0,0.0,510.0,7840.0
2023-01-15 00:00:00+00:00,1549.0,1056.0,3701.0,216.0,0.0,0.0,560.0,7082.0
2023-01-15 01:00:00+00:00,1631.0,934.0,3316.0,198.0,0.0,1.0,599.0,6679.0
2023-01-15 02:00:00+00:00,1695.0,821.0,3148.0,144.0,0.0,0.0,601.0,6409.0
2023-01-15 03:00:00+00:00,1613.0,882.0,3149.0,148.0,0.0,0.0,600.0,6392.0
2023-01-15 04:00:00+00:00,1790.0,863.0,3235.0,181.0,0.0,0.0,600.0,6669.0
2023-01-15 05:00:00+00:00,1755.0,942.0,3663.0,196.0,0.0,0.0,601.0,7157.0
2023-01-15 06:00:00+00:00,2124.0,735.0,4321.0,233.0,0.0,0.0,601.0,8014.0
2023-01-15 07:00:00+00:00,2114.0,734.0,4046.0,206.0,0.0,0.0,600.0,7700.0
2023-01-15 08:00:00+00:00,2456.0,657.0,4102.0,201.0,0.0,0.0,599.0,8015.0
2023-01-15 09:00:00+00:00,2750.0,738.0,3340.0,131.0,0.0,0.0,550.0,7509.0
2023-01-15 10:00:00+00:00,2624.0,815.0,2858.0,149.0,0.0,0.0,558.0,7004.0
2023-01-15 11:00:00+00:00,2514.0,861.0,2451.0,126.0,0.0,1.0,591.0,6544.0
2023-01-15 12:00:00+00:00,2489.0,821.0,2095.0,83.0,0.0,0.0,338.0,5826.0
2023-01-15 13:00:00+00:00,2357.0,948.0,2293.0,154.0,0.0,0.0,257.0,6009.0
2023-01-15 14:00:00+00:00,2475.0,873.0,2895.0,195.0,0.0,0.0,432.0,6870.0
2023-01-15 15:00:00+00:00,2792.0,336.0,3621.0,248.0,0.0,0.0,0.0,6997.0
2023-01-15 16:00:00+00:00,2918.0,491.0,3728.0,247.0,0.0,0.0,193.0,7577.0
2023-01-15 17:00:00+00:00,2921.0,758.0,4041.0,255.0,0.0,0.0,419.0,8394.0
2023-01-15 18:00:00+00:00,3003.0,829.0,4043.0,227.0,0.0,0.0,494.0,8596.0
2023-01-15 19:00:00+00:00,2868.0,910.0,4042.0,224.0,0.0,0.0,591.0,8635.0
2023-01-15 20:00:00+00:00,2853.0,903.0,3995.0,203.0,0.0,0.0,601.0,8555.0
2023-01-15 21:00:00+00:00,2475.0,795.0,3042.0,180.0,0.0,0.0,600.0,7092.0
2023-01-15 22:00:00+00:00,2469.0,704.0,2450.0,110.0,0.0,0.0,600.0,6333.0
2023-01-15 23:00:00+00:00,2503.0,660.0,2032.0,125.0,0.0,0.0,583.0,5903.0
2023-01-16 00:00:00+00:00,2414.0,569.0,1550.0,80.0,0.0,0.0,597.0,5210.0
2023-01-16 01:00:00+00:00,2329.0,579.0,1339.0,74.0,0.0,0.0,506.0,4827.0
2023-01-16 02:00:00+00:00,2480.0,237.0,1530.0,136.0,0.0,0.0,582.0,4965.0
2023-01-16 03:00:00+00:00,2647.0,129.0,1393.0,90.0,0.0,0.0,600.0,4859.0
2023-01-16 04:00:00+00:00,2857.0,474.0,1800.0,1.0,0.0,0.0,600.0,5732.0
2023-01-16 05:00:00+00:00,3328.0,834.0,2454.0,73.0,0.0,0.0,600.0,7289.0
2023-01-16 06:00:00+00:00,3519.0,880.0,3115.0,224.0,0.0,0.0,600.0,8338.0
2023-01-16 07:00:00+00:00,3756.0,955.0,4009.0,252.0,0.0,0.0,599.0,9571.0
2023-01-16 08:00:00+00:00,3348.0,908.0,3586.0,231.0,0.0,0.0,537.0,8610.0
2023-01-16 09:00:00+00:00,3208.0,957.0,3222.0,238.0,0.0,1.0,255.0,7881.0
2023-01-16 10:00:00+00:00,3080.0,939.0,3543.0,233.0,0.0,0.0,232.0,8027.0
2023-01-16 11:00:00+00:00,3076.0,889.0,3152.0,238.0,0.0,0.0,214.0,7569.0
2023-01-16 12:00:00+00:00,3392.0,889.0,3153.0,231.0,0.0,0.0,154.0,7819.0
2023-01-16 13:00:00+00:00,3346.0,950.0,3797.0,236.0,0.0,0.0,91.0,8420.0
2023-01-16 14:00:00+00:00,3230.0,1007.0,3598.0,236.0,0.0,0.0,262.0,8333.0
2023-01-16 15:00:00+00:00,3375.0,934.0,4068.0,239.0,0.0,0.0,396.0,9012.0
2023-01-16 16:00:00+00:00,3145.0,1033.0,4166.0,249.0,0.0,0.0,405.0,8998.0
2023-01-16 17:00:00+00:00,2737.0,979.0,4607.0,247.0,0.0,0.0,548.0,9118.0
2023-01-16 18:00:00+00:00,2674.0,852.0,4725.0,228.0,0.0,0.0,599.0,9078.0
2023-01-16 19:00:00+00:00,2535.0,829.0,3989.0,231.0,0.0,0.0,591.0,8175.0
2023-01-16 20:00:00+00:00,2382.0,924.0,3930.0,239.0,0.0,0.0,534.0,8009.0
2023-01-16 21:00:00+00:00,2022.0,838.0,3500.0,219.0,0.0,0.0,598.0,7177.0
2023-01-16 22:00:00+00:00,1888.0,892.0,2909.0,235.0,0.0,0.0,596.0,6520.0
2023-01-16 23:00:00+00:00,1825.0,887.0,2456.0,201.0,372.0,0.0,450.0,6191.0
2023-01-17 00:00:00+00:00,1636.0,765.0,2125.0,188.0,284.0,0.0,364.0,5362.0
2023-01-17 01:00:00+00:00,1547.0,684.0,1700.0,188.0,494.0,0.0,394.0,5007.0
2023-01-17 02:00:00+00:00,1899.0,819.0,1996.0,193.0,411.0,0.0,388.0,5706.0
2023-01-17 03:00:00+00:00,1960.0,793.0,2332.0,201.0,349.0,0.0,375.0,6010.0
2023-01-17 04:00:00+00:00,2081.0,622.0,2370.0,193.0,480.0,0.0,533.0,6279.0
2023-01-17 05:00:00+00:00,2283.0,643.0,2627.0,190.0,294.0,0.0,599.0,6636.0
2023-01-17 06:00:00+00:00,2196.0,714.0,2600.0,192.0,84.0,0.0,601.0,6387.0
2023-01-17 07:00:00+00:00,2495.0,976.0,3681.0,196.0,0.0,0.0,597.0,7945.0
2023-01-17 08:00:00+00:00,2818.0,946.0,4320.0,194.0,0.0,0.0,597.0,8875.0
2023-01-17 09:00:00+00:00,2925.0,946.0,4118.0,191.0,0.0,0.0,601.0,8781.0
2023-01-17 10:00:00+00:00,3071.0,842.0,4057.0,187.0,0.0,0.0,601.0,8758.0
2023-01-17 11:00:00+00:00,2879.0,707.0,3037.0,184.0,0.0,0.0,600.0,7407.0
2023-01-17 12:00:00+00:00,3001.0,757.0,3567.0,199.0,0.0,0.0,510.0,8034.0
2023-01-17 13:00:00+00:00,3235.0,881.0,4145.0,205.0,0.0,0.0,301.0,8767.0
2023-01-17 14:00:00+00:00,2913.0,689.0,3234.0,190.0,0.0,0.0,301.0,7327.0
2023-01-17 15:00:00+00:00,2659.0,745.0,3419.0,181.0,0.0,0.0,310.0,7314.0
2023-01-17 16:00:00+00:00,2280.0,892.0,3479.0,181.0,0.0,0.0,591.0,7423.0
2023-01-17 17:00:00+00:00,2068.0,738.0,2636.0,185.0,0.0,0.0,600.0,6227.0
2023-01-17 18:00:00+00:00,2048.0,671.0,2278.0,178.0,0.0,0.0,600.0,5775.0
2023-01-17 19:00:00+00:00,2041.0,718.0,1680.0,195.0,0.0,0.0,600.0,5234.0
2023-01-17 20:00:00+00:00,2370.0,842.0,3005.0,186.0,313.0,0.0,486.0,7202.0
2023-01-17 21:00:00+00:00,2092.0,801.0,3168.0,190.0,480.0,0.0,301.0,7032.0
2023-01-17 22:00:00+00:00,1985.0,809.0,2687.0,184.0,508.0,0.0,301.0,6474.0
2023-01-17 23:00:00+00:00,2156.0,631.0,1476.0,189.0,508.0,0.0,301.0,5261.0
2023-01-18 00:00:00+00:00,1601.0,662.0,1500.0,193.0,508.0,0.0,301.0,4765.0
2023-01-18 01:00:00+00:00,1452.0,581.0,1373.0,189.0,508.0,0.0,301.0,4404.0
2023-01-18 02:00:00+00:00,1505.0,645.0,1103.0,181.0,508.0,0.0,301.0,4243.0
2023-01-18 03:00:00+00:00,1703.0,630.0,1553.0,183.0,507.0,0.0,301.0,4877.0
2023-01-18 04:00:00+00:00,1814.0,487.0,1665.0,181.0,482.0,0.0,301.0,4930.0
2023-01-18 05:00:00+00:00,2228.0,291.0,1756.0,188.0,332.0,0.0,301.0,5096.0
2023-01-18 06:00:00+00:00,2242.0,610.0,2826.0,193.0,0.0,0.0,301.0,6172.0
2023-01-18 07:00:00+00:00,2438.0,969.0,3399.0,193.0,0.0,0.0,301.0,7300.0
2023-01-18 08:00:00+00:00,2750.0,1017.0,3440.0,196.0,340.0,0.0,301.0,8044.0
2023-01-18 09:00:00+00:00,2671.0,808.0,3543.0,178.0,270.0,0.0,302.0,7772.0
2023-01-18 10:00:00+00:00,2802.0,808.0,2917.0,192.0,394.0,0.0,301.0,7414.0
2023-01-18 11:00:00+00:00,2863.0,730.0,2146.0,188.0,250.0,0.0,337.0,6514.0
2023-01-18 12:00:00+00:00,3186.0,867.0,2961.0,196.0,218.0,0.0,401.0,7829.0
2023-01-18 13:00:00+00:00,3176.0,730.0,3141.0,182.0,0.0,0.0,398.0,7627.0
2023-01-18 14:00:00+00:00,3141.0,703.0,3355.0,188.0,0.0,0.0,304.0,7691.0
2023-01-18 15:00:00+00:00,3087.0,642.0,3733.0,188.0,0.0,0.0,310.0,7960.0
2023-01-18 16:00:00+00:00,2549.0,699.0,3448.0,186.0,39.0,0.0,582.0,7503.0
2023-01-18 17:00:00+00:00,1922.0,701.0,2552.0,185.0,102.0,0.0,592.0,6054.0
2023-01-18 18:00:00+00:00,1714.0,761.0,1820.0,183.0,294.0,0.0,590.0,5362.0
2023-01-18 19:00:00+00:00,1900.0,935.0,2227.0,190.0,507.0,0.0,601.0,6360.0
2023-01-18 20:00:00+00:00,1742.0,875.0,2094.0,192.0,507.0,0.0,601.0,6011.0
2023-01-18 21:00:00+00:00,1990.0,746.0,1625.0,193.0,488.0,0.0,600.0,5642.0
2023-01-18 22:00:00+00:00,1915.0,913.0,914.0,195.0,508.0,0.0,581.0,5026.0
2023-01-18 23:00:00+00:00,1782.0,745.0,1163.0,186.0,507.0,0.0,600.0,4983.0
2023-01-19 00:00:00+00:00,1092.0,781.0,1184.0,181.0,478.0,0.0,600.0,4316.0
2023-01-19 01:00:00+00:00,1019.0,926.0,1215.0,181.0,508.0,0.0,600.0,4449.0
2023-01-19 02:00:00+00:00,1167.0,856.0,1303.0,189.0,508.0,0.0,600.0,4623.0
2023-01-19 03:00:00+00:00,1445.0,796.0,1108.0,189.0,508.0,0.0,600.0,4646.0
2023-01-19 04:00:00+00:00,1441.0,638.0,1154.0,187.0,508.0,0.0,600.0,4528.0
2023-01-19 05:00:00+00:00,1070.0,709.0,1093.0,196.0,489.0,0.0,600.0,4157.0
2023-01-19 06:00:00+00:00,1359.0,899.0,1994.0,202.0,508.0,0.0,600.0,5562.0
2023-01-19 07:00:00+00:00,1725.0,951.0,3193.0,173.0,32.0,0.0,600.0,6674.0
2023-01-19 08:00:00+00:00,1831.0,830.0,3464.0,193.0,0.0,0.0,600.0,6918.0
2023-01-19 09:00:00+00:00,1747.0,533.0,3314.0,190.0,0.0,0.0,600.0,6384.0
2023-01-19 10:00:00+00:00,2176.0,506.0,3404.0,192.0,0.0,0.0,517.0,6795.0
2023-01-19 11:00:00+00:00,1722.0,505.0,2732.0,189.0,0.0,0.0,301.0,5449.0
2023-01-19 12:00:00+00:00,1735.0,599.0,3052.0,192.0,0.0,0.0,301.0,5879.0
2023-01-19 13:00:00+00:00,1815.0,825.0,4069.0,209.0,0.0,0.0,310.0,7228.0
2023-01-19 14:00:00+00:00,1598.0,796.0,4177.0,219.0,0.0,0.0,592.0,7382.0
2023-01-19 15:00:00+00:00,1490.0,792.0,3971.0,202.0,378.0,0.0,601.0,7434.0
2023-01-19 16:00:00+00:00,1667.0,808.0,3513.0,181.0,507.0,0.0,601.0,7277.0
2023-01-19 17:00:00+00:00,1113.0,815.0,2750.0,174.0,508.0,0.0,600.0,5960.0
2023-01-19 18:00:00+00:00,950.0,793.0,2482.0,192.0,424.0,0.0,600.0,5441.0
2023-01-19 19:00:00+00:00,1025.0,661.0,2017.0,190.0,338.0,0.0,601.0,4832.0
2023-01-19 20:00:00+00:00,996.0,792.0,1703.0,182.0,455.0,0.0,600.0,4728.0
2023-01-19 21:00:00+00:00,718.0,402.0,1346.0,196.0,504.0,0.0,600.0,3766.0
2023-01-19 22:00:00+00:00,1083.0,477.0,1194.0,191.0,508.0,0.0,600.0,4053.0
2023-01-19 23:00:00+00:00,1544.0,612.0,1545.0,193.0,508.0,0.0,600.0,5002.0
2023-01-20 00:00:00+00:00,1292.0,498.0,1003.0,191.0,508.0,0.0,600.0,4092.0
2023-01-20 01:00:00+00:00,1504.0,615.0,1181.0,191.0,508.0,0.0,600.0,4599.0
2023-01-20 02:00:00+00:00,1619.0,672.0,1406.0,197.0,508.0,0.0,600.0,5002.0
2023-01-20 03:00:00+00:00,1648.0,626.0,1508.0,194.0,508.0,0.0,600.0,5084.0
2023-01-20 04:00:00+00:00,1394.0,340.0,1271.0,191.0,508.0,0.0,600.0,4304.0
2023-01-20 05:00:00+00:00,1727.0,488.0,1603.0,193.0,508.0,0.0,600.0,5119.0
2023-01-20 06:00:00+00:00,1458.0,850.0,2163.0,196.0,508.0,0.0,600.0,5775.0
2023-01-20 07:00:00+00:00,1394.0,977.0,3099.0,210.0,508.0,0.0,600.0,6788.0
2023-01-20 08:00:00+00:00,1716.0,867.0,3380.0,230.0,508.0,0.0,600.0,7301.0
2023-01-20 09:00:00+00:00,1937.0,775.0,3252.0,211.0,508.0,0.0,600.0,7283.0
2023-01-20 10:00:00+00:00,2103.0,641.0,2719.0,205.0,507.0,0.0,600.0,6775.0
2023-01-20 11:00:00+00:00,2298.0,709.0,1925.0,212.0,507.0,0.0,600.0,6251.0
2023-01-20 12:00:00+00:00,2625.0,804.0,1790.0,225.0,508.0,0.0,601.0,6553.0
2023-01-20 13:00:00+00:00,2602.0,774.0,2577.0,239.0,508.0,0.0,601.0,7301.0
2023-01-20 14:00:00+00:00,2506.0,806.0,2783.0,224.0,508.0,0.0,601.0,7428.0
2023-01-20 15:00:00+00:00,2430.0,902.0,2771.0,225.0,508.0,0.0,601.0,7437.0
2023-01-20 16:00:00+00:00,2424.0,954.0,2676.0,237.0,508.0,0.0,600.0,7399.0
2023-01-20 17:00:00+00:00,1977.0,959.0,2391.0,240.0,508.0,0.0,600.0,6675.0
2023-01-20 18:00:00+00:00,1722.0,723.0,1900.0,209.0,508.0,0.0,600.0,5662.0
2023-01-20 19:00:00+00:00,1562.0,676.0,1541.0,207.0,508.0,0.0,600.0,5094.0
2023-01-20 20:00:00+00:00,2088.0,958.0,2846.0,246.0,507.0,0.0,600.0,7245.0
2023-01-20 21:00:00+00:00,1810.0,885.0,2782.0,223.0,296.0,0.0,600.0,6596.0
2023-01-20 22:00:00+00:00,1589.0,904.0,2545.0,211.0,135.0,0.0,600.0,5984.0
2023-01-20 23:00:00+00:00,1557.0,942.0,2640.0,230.0,187.0,0.0,600.0,6156.0
2023-01-21 00:00:00+00:00,1510.0,1083.0,2274.0,221.0,57.0,0.0,600.0,5745.0
2023-01-21 01:00:00+00:00,1329.0,1075.0,2013.0,228.0,324.0,0.0,600.0,5569.0
2023-01-21 02:00:00+00:00,1597.0,984.0,2104.0,162.0,460.0,0.0,600.0,5907.0
2023-01-21 03:00:00+00:00,1638.0,964.0,2189.0,164.0,353.0,0.0,600.0,5908.0
2023-01-21 04:00:00+00:00,1612.0,1002.0,2346.0,149.0,325.0,0.0,600.0,6034.0
2023-01-21 05:00:00+00:00,1552.0,1021.0,2866.0,218.0,210.0,0.0,600.0,6467.0
2023-01-21 06:00:00+00:00,1480.0,984.0,3208.0,254.0,248.0,0.0,600.0,6774.0
2023-01-21 07:00:00+00:00,2249.0,809.0,4032.0,242.0,504.0,0.0,600.0,8436.0
2023-01-21 08:00:00+00:00,2441.0,750.0,3710.0,243.0,508.0,0.0,600.0,8252.0
2023-01-21 09:00:00+00:00,2450.0,702.0,3190.0,220.0,508.0,0.0,583.0,7653.0
2023-01-21 10:00:00+00:00,2485.0,620.0,3293.0,217.0,508.0,0.0,600.0,7723.0
2023-01-21 11:00:00+00:00,2550.0,607.0,3050.0,210.0,508.0,0.0,601.0,7526.0
2023-01-21 12:00:00+00:00,2549.0,675.0,2516.0,185.0,508.0,0.0,600.0,7033.0
2023-01-21 13:00:00+00:00,2559.0,679.0,2646.0,200.0,508.0,0.0,600.0,7192.0
2023-01-21 14:00:00+00:00,2863.0,749.0,3508.0,212.0,508.0,0.0,601.0,8441.0
2023-01-21 15:00:00+00:00,3064.0,902.0,3903.0,216.0,508.0,0.0,600.0,9193.0
2023-01-21 16:00:00+00:00,3228.0,951.0,4341.0,260.0,428.0,0.0,600.0,9808.0
2023-01-21 17:00:00+00:00,3236.0,1018.0,4764.0,275.0,294.0,0.0,600.0,10187.0
2023-01-21 18:00:00+00:00,3139.0,968.0,4930.0,250.0,194.0,0.0,600.0,10081.0
2023-01-21 19:00:00+00:00,3148.0,897.0,4640.0,200.0,503.0,0.0,600.0,9988.0
2023-01-21 20:00:00+00:00,2707.0,894.0,4337.0,185.0,386.0,0.0,600.0,9109.0
2023-01-21 21:00:00+00:00,2504.0,947.0,4104.0,183.0,314.0,1.0,600.0,8653.0
2023-01-21 22:00:00+00:00,2134.0,1104.0,3064.0,194.0,508.0,2.0,600.0,7606.0
2023-01-21 23:00:00+00:00,2120.0,1013.0,2667.0,197.0,508.0,1.0,600.0,7106.0
2023-01-22 00:00:00+00:00,1506.0,986.0,1733.0,195.0,385.0,3.0,600.0,5408.0
2023-01-22 01:00:00+00:00,1340.0,954.0,1370.0,190.0,345.0,5.0,600.0,4804.0
2023-01-22 02:00:00+00:00,1416.0,941.0,1482.0,181.0,168.0,2.0,600.0,4790.0
2023-01-22 03:00:00+00:00,1405.0,1041.0,1652.0,203.0,0.0,0.0,600.0,4901.0
2023-01-22 04:00:00+00:00,1460.0,1004.0,1852.0,211.0,0.0,0.0,600.0,5127.0
2023-01-22 05:00:00+00:00,1672.0,1181.0,2498.0,212.0,0.0,0.0,600.0,6163.0
2023-01-22 06:00:00+00:00,1531.0,1139.0,3267.0,224.0,0.0,0.0,600.0,6761.0
2023-01-22 07:00:00+00:00,1934.0,943.0,3833.0,214.0,386.0,0.0,600.0,7910.0
2023-01-22 08:00:00+00:00,2095.0,956.0,4180.0,238.0,508.0,0.0,600.0,8577.0
2023-01-22 09:00:00+00:00,2124.0,1003.0,3507.0,247.0,508.0,0.0,556.0,7945.0
2023-01-22 10:00:00+00:00,2073.0,885.0,2883.0,240.0,508.0,0.0,401.0,6990.0
2023-01-22 11:00:00+00:00,2422.0,868.0,2402.0,235.0,508.0,0.0,401.0,6836.0
2023-01-22 12:00:00+00:00,2571.0,741.0,2422.0,213.0,507.0,0.0,407.0,6861.0
2023-01-22 13:00:00+00:00,2834.0,689.0,2806.0,185.0,479.0,0.0,594.0,7587.0
2023-01-22 14:00:00+00:00,2714.0,796.0,2979.0,200.0,85.0,0.0,599.0,7373.0
2023-01-22 15:00:00+00:00,2826.0,816.0,3856.0,230.0,0.0,0.0,558.0,8286.0
2023-01-22 16:00:00+00:00,2785.0,906.0,4464.0,251.0,0.0,0.0,598.0,9004.0
2023-01-22 17:00:00+00:00,2514.0,901.0,4005.0,260.0,1.0,0.0,600.0,8281.0
2023-01-22 18:00:00+00:00,2317.0,908.0,4293.0,250.0,162.0,0.0,600.0,8530.0
2023-01-22 19:00:00+00:00,2386.0,1021.0,4459.0,290.0,284.0,0.0,600.0,9040.0
2023-01-22 20:00:00+00:00,2343.0,863.0,3953.0,290.0,359.0,0.0,601.0,8409.0
2023-01-22 21:00:00+00:00,2045.0,1021.0,3522.0,245.0,159.0,0.0,600.0,7592.0
2023-01-22 22:00:00+00:00,1455.0,1033.0,2102.0,235.0,437.0,0.0,600.0,5862.0
2023-01-22 23:00:00+00:00,1630.0,777.0,1878.0,215.0,508.0,0.0,600.0,5608.0
2023-01-23 00:00:00+00:00,1370.0,853.0,1360.0,227.0,508.0,0.0,600.0,4918.0
2023-01-23 01:00:00+00:00,1233.0,726.0,1086.0,213.0,508.0,0.0,600.0,4366.0
2023-01-23 02:00:00+00:00,1329.0,723.0,1262.0,215.0,507.0,0.0,601.0,4637.0
2023-01-23 03:00:00+00:00,1354.0,735.0,1364.0,220.0,468.0,0.0,600.0,4741.0
2023-01-23 04:00:00+00:00,1423.0,646.0,1677.0,213.0,254.0,0.0,600.0,4813.0
2023-01-23 05:00:00+00:00,1587.0,618.0,1906.0,238.0,0.0,0.0,600.0,4949.0
2023-01-23 06:00:00+00:00,1421.0,227.0,448.0,231.0,0.0,0.0,600.0,2927.0
2023-01-23 07:00:00+00:00,1609.0,510.0,1149.0,242.0,0.0,0.0,598.0,4108.0
